id,name,revives,medicalitemsused,bloodwithdrawn,hospital,vandalism,theft,counterfeiting,fraud,illicitservices,cybercrime,racingpointsearned,raceswon,jailed,peoplebusted,peoplebought,auctionswon,bazaarcustomers,heahits,machits,rifhits,smghits,shohits,pishits,grehits,piehits,slahits,axehits,chahits,h2hhits,dumpfinds,candyused,alcoholused,energydrinkused,argtravel,mextravel,dubtravel,hawtravel,japtravel,lontravel,soutravel,switravel,chitravel,cantravel,caytravel,attackswon,attacksdraw,attacksassisted,yourunaway,attackcriticalhits,attacksstealthed,attackslost,cantaken,exttaken,kettaken,lsdtaken,opitaken,pcptaken,shrtaken,spetaken,victaken,xantaken,update
3521372,PunisheR1978,0,30,0,13,23,158,27,112,30,12,0,0,3,0,0,0,0,0,0,0,0,10,9,5,36,0,6,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,72,1,0,0,42,27,11,0,0,0,0,0,0,0,0,0,0,2025-06-29T12:10:03.285444Z
3521529,Picex,0,292,125,65,2215,114,26,0,0,0,101,15,4,0,0,0,81,0,8,84,4,0,0,11,1,28,0,0,2,0,115,795,0,1,2,1,0,0,2,3,1,1,2,1,127,0,11,0,44,23,26,0,1,0,0,0,0,0,0,2,10,2025-06-29T12:10:03.285444Z
3522056,Reaper7878,0,354,33,230,0,1260,74,30,0,0,10,0,17,0,1,0,66,0,0,51,4,14,56,55,0,82,0,0,5,6,0,7,57,5,2,14,6,3,6,16,22,1,3,12,255,0,13,0,97,96,21,0,10,0,0,0,0,0,0,0,53,2025-06-29T12:10:03.285444Z
3522725,RT0,0,167,82,49,1615,0,0,21,0,0,25,5,1,0,0,0,0,0,0,10,0,0,4,0,69,0,5,0,1,1,25,0,0,0,0,0,1,0,3,7,11,0,1,0,86,0,0,0,18,71,7,1,2,0,0,0,0,0,0,1,52,2025-06-29T12:10:03.285444Z
3523091,KingKong,0,308,30,163,56,392,500,92,0,209,0,0,9,0,0,0,35,0,0,40,0,0,1,2,62,0,1,0,4,23,146,59,25,4,0,0,1,0,0,0,0,2,0,1,103,1,17,0,55,53,11,3,2,0,0,0,0,0,0,1,33,2025-06-29T12:10:03.285444Z
3523378,Zartek,0,468,127,281,30,1082,121,39,1,27,26,1,3,0,0,0,154,0,0,59,0,0,2,0,21,7,0,0,5,2,99,84,1,0,0,0,0,0,0,0,2,0,0,0,92,1,2,0,62,28,10,1,8,0,0,0,0,0,0,1,18,2025-06-29T12:10:03.285444Z
3523696,Byte_Rider,0,45,0,46,3,260,920,0,0,0,77,10,3,0,0,0,12,0,0,89,5,0,1,5,19,86,73,0,1,2,274,72,0,0,0,0,2,1,1,5,2,1,4,0,278,0,1,0,99,140,15,2,6,0,0,0,0,0,0,0,20,2025-06-29T12:10:03.285444Z
3523707,CasualsBossLady,0,251,184,28,25,1033,46,50,5,4,4,1,13,0,0,0,115,0,0,53,0,1,0,15,26,0,0,0,1,6,769,0,16,2,7,2,16,23,0,5,8,2,2,3,95,0,1,0,45,11,9,0,26,0,0,0,0,0,0,7,30,2025-06-29T12:10:03.285444Z
3524060,MaryPopp,0,168,0,69,114,375,169,39,0,0,5,1,5,0,0,0,3,0,0,0,0,31,0,23,16,0,0,0,2,33,55,289,4,0,1,0,0,0,0,0,3,0,0,1,64,0,0,0,27,17,8,0,1,0,0,0,0,0,0,0,20,2025-06-29T12:10:03.285444Z
3524126,JSkeleton,0,764,535,104,3,881,403,0,475,0,187,39,13,73,0,0,0,0,0,0,39,69,16,4,0,6,3,0,1,8,0,78,11,3,1,10,0,0,0,6,10,22,0,0,138,1,27,0,57,31,9,0,11,0,0,2,0,6,0,1,82,2025-06-29T12:10:03.285444Z
3524573,GodlingJohnny,0,172,17,105,3,1854,1596,0,12,0,88,16,9,0,0,0,2,0,0,0,1,73,0,0,0,10,0,0,1,0,0,640,0,2,0,0,8,37,2,1,7,0,1,0,81,0,8,0,36,14,23,0,1,0,0,0,0,0,0,1,74,2025-06-29T12:10:03.285444Z
3524803,MikeRay,0,236,101,78,1733,506,0,87,0,0,0,0,10,0,0,0,32,0,0,1,41,17,0,0,292,0,3,0,1,0,455,124,1,0,42,0,1,0,0,1,4,1,5,318,351,12,28,3,251,284,7,0,13,0,0,1,0,0,0,38,36,2025-06-29T12:10:03.285444Z
3525527,joo-o,0,216,111,60,22,2884,5,0,9,0,133,37,11,0,0,0,0,0,5,0,0,0,0,1,142,0,0,0,0,0,1,663,0,22,5,0,0,4,1,0,10,2,2,2,142,0,3,2,44,128,9,0,0,0,0,0,0,0,0,2,72,2025-06-29T12:10:03.285444Z
3525595,Wolfpackk135,0,171,162,17,0,2278,0,43,0,0,3,1,9,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,1012,0,0,11,0,0,0,2,4,0,3,0,2,0,4,0,0,0,11,0,0,0,9,0,0,0,0,0,0,0,51,2025-06-29T12:10:03.285444Z
3526061,SenorCranky,0,80,26,40,0,837,45,51,142,0,43,5,6,0,0,0,2,0,0,8,20,0,0,1,32,0,6,0,0,0,97,23,0,0,0,0,1,0,0,1,0,0,0,0,67,0,0,1,47,34,4,0,0,0,0,0,0,0,0,0,10,2025-06-29T12:10:03.285444Z
3526360,MrBoffin,0,17,13,10,1363,117,0,190,0,0,44,3,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2025-06-29T12:10:03.285444Z
3526582,Tukhi,0,0,0,6,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2025-06-29T12:10:03.285444Z
3526613,Allumina,0,42,0,98,0,188,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,131,0,0,0,0,0,0,0,0,10,0,0,0,0,6,0,0,0,8,5,1,0,0,0,0,0,0,0,0,0,14,2025-06-29T12:10:03.285444Z
3526700,Horseman97,0,102,9,72,0,604,6,0,0,0,0,0,1,0,0,0,0,0,0,11,2,0,0,0,87,0,0,0,0,1,7,0,0,0,0,1,0,0,0,13,1,0,0,0,93,0,2,0,37,74,12,0,3,0,0,0,0,0,0,0,29,2025-06-29T12:10:03.285444Z
3527346,Teme2k,0,371,252,108,1151,174,87,39,0,0,0,0,3,0,0,0,1,0,0,59,4,0,0,0,0,89,1,0,2,0,137,207,0,0,1,0,0,0,0,0,5,10,0,3,152,0,0,2,56,49,16,4,4,0,0,0,0,0,0,2,37,2025-06-29T12:10:03.285444Z
3527587,ErinBrockovich,0,234,56,19,782,70,253,24,0,0,0,0,3,0,0,0,0,0,0,0,36,17,0,1,0,3,2,0,1,0,0,251,2,0,0,6,0,7,1,4,0,7,0,0,60,3,1,1,51,0,2,10,0,0,1,0,0,0,0,0,0,2025-06-29T12:10:03.285444Z
3527665,Smokewizard,0,329,208,47,911,504,1010,0,0,0,371,62,12,0,0,0,0,0,0,79,27,17,0,1,1,10,1,0,21,126,553,43,0,1,0,0,0,0,0,0,0,0,0,0,157,0,16,0,65,9,8,15,12,0,0,0,0,0,0,2,8,2025-06-29T12:10:03.285444Z
3527748,bananashake,0,47,0,37,870,39,891,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,19,50,0,0,0,4,7,64,75,0,14,5,19,0,0,9,4,9,7,5,6,67,0,1,0,19,2,10,0,5,0,0,0,0,0,0,0,64,2025-06-29T12:10:03.285444Z
3527789,Anthony26021999,0,291,31,94,305,54,1368,106,0,0,28,4,8,0,0,0,0,0,0,37,59,193,0,1,22,0,1,0,0,0,614,0,0,0,0,0,0,0,0,47,5,0,0,0,311,2,1,3,165,39,38,0,14,0,0,1,0,0,0,3,25,2025-06-29T12:10:03.285444Z
3528214,IrisNepthys,0,588,437,68,1499,736,0,84,0,0,47,5,8,0,4,0,590,41,62,0,0,0,0,10,13,0,0,76,0,45,468,392,7,24,5,14,0,1,3,4,6,3,21,0,202,2,2,0,100,21,17,0,14,0,0,18,6,0,12,0,34,2025-06-29T12:10:03.285444Z
3528348,JasperBailey,0,27,10,16,3,1080,1,1,0,0,0,0,3,0,0,0,0,0,0,0,74,0,4,0,1,0,0,0,6,3,25,168,0,0,1,1,1,5,5,39,0,4,2,0,82,1,1,0,26,19,2,8,2,0,0,0,0,0,0,0,14,2025-06-29T12:10:03.285444Z
3528688,BroccoliRob,0,122,0,30,532,0,836,52,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,52,0,0,0,49,161,0,0,0,0,0,5,7,0,4,13,0,0,53,0,1,0,31,47,11,6,25,0,0,0,0,0,0,0,14,2025-06-29T12:10:03.285444Z
3528757,Barrie01,0,330,0,171,162,1314,326,56,8,15,17,3,12,0,0,0,157,0,0,0,0,28,11,10,0,0,41,0,1,6,49,92,0,0,1,0,0,0,0,6,0,1,1,2,89,1,16,0,37,39,27,21,2,0,0,0,0,0,0,1,16,2025-06-29T12:10:03.285444Z
3529915,Anonemouse,0,114,0,45,955,113,41,2,7,386,205,27,6,0,0,0,0,0,0,22,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,19,1,14,10,12,0,2,0,0,0,0,0,0,1,12,2025-06-29T12:10:03.285444Z
3529916,Leo82,0,49,9,23,256,1776,0,84,0,6,0,0,3,0,0,0,0,6,1,0,0,0,0,0,1,87,1,0,6,3,25,403,0,1,1,0,0,0,0,2,10,36,4,2,96,0,2,0,33,76,1,0,1,0,0,0,0,0,0,0,68,2025-06-29T12:10:03.285444Z
3530041,Rawrcass,0,329,89,137,177,1164,313,25,240,0,6,4,33,0,0,0,0,2,0,54,0,2,3,0,47,0,0,0,0,3,189,278,4,19,0,0,0,0,1,5,8,2,16,1,104,1,106,0,51,44,41,1,0,0,0,0,0,0,0,5,53,2025-06-29T12:10:03.285444Z
3530218,DarkColdSound,0,410,205,78,1045,245,12,53,424,487,1,0,18,0,0,1,139,1,234,170,0,0,10,268,114,0,0,0,25,27,83,41,17,3,8,1,3,0,5,1,4,16,9,6,301,10,66,0,214,182,15,11,11,8,1,0,0,0,0,0,61,2025-06-29T12:10:03.285444Z
3530550,Yu4ic,0,272,230,24,87,631,27,47,0,746,0,0,9,0,0,0,0,0,3,21,0,0,277,9,6,0,9,0,1,0,0,573,0,0,5,2,0,0,1,23,0,16,0,3,326,2,0,0,98,293,13,57,0,0,0,0,0,0,0,7,0,2025-06-29T12:10:03.285444Z
3531172,Nipdaneko,0,293,150,24,43,1194,62,62,0,0,41,1,15,0,0,0,0,0,0,60,2,6,0,1,1,0,2,0,0,10,453,192,0,0,0,0,0,9,0,3,1,1,0,1,72,1,18,0,36,10,8,1,2,0,0,0,0,1,0,4,10,2025-06-29T12:10:03.285444Z
3531295,Rymink,0,129,38,83,11,1287,22,33,7,25,0,0,10,0,0,0,0,0,0,40,0,21,12,0,23,0,0,0,0,0,0,25,0,5,1,0,3,0,0,22,4,0,2,0,91,18,2,2,54,10,12,0,2,0,0,0,0,0,0,10,44,2025-06-29T12:10:03.285444Z
3532349,C444,0,370,0,131,275,1574,53,0,1,0,84,20,6,0,0,0,345,0,0,1,0,65,44,0,55,0,0,0,2,83,159,0,0,6,84,0,7,0,3,4,7,0,66,63,161,3,7,0,80,31,20,0,9,0,0,0,0,0,0,3,43,2025-06-29T12:10:03.285444Z
3532363,LaOctopus,0,46,0,97,0,41,0,1025,0,0,0,0,2,0,0,0,0,0,0,0,133,0,2,0,0,0,8,0,1,7,0,316,0,0,1,0,0,0,0,2,3,0,0,0,138,1,3,0,54,47,26,0,1,0,0,0,0,0,0,0,18,2025-06-29T12:10:03.285444Z
3532386,shiftyjack,0,383,228,96,2155,0,0,1,0,0,0,0,2,0,0,0,38,0,0,0,9,0,37,3,55,12,280,0,1,1,140,130,0,34,0,0,1,0,8,7,6,0,4,3,396,2,31,0,173,222,22,9,6,0,1,0,0,0,0,0,55,2025-06-29T12:10:03.285444Z
3532827,EatinPie,0,149,3,134,136,979,239,36,0,21,57,5,10,0,0,0,41,0,0,69,0,3,32,6,13,0,2,0,0,0,96,275,2,1,0,4,2,0,1,2,1,1,1,0,121,1,5,0,38,62,10,0,4,0,0,0,0,0,0,1,18,2025-06-29T12:10:03.285444Z
3532830,Solyonya,0,222,43,196,1252,0,1123,0,0,0,50,5,1,0,0,0,766,0,18,0,0,0,91,0,0,101,0,0,0,515,0,251,1,0,0,0,0,0,0,0,5,0,0,0,200,8,4,0,126,156,26,20,2,0,0,0,0,0,0,2,39,2025-06-29T12:10:03.285444Z
3532858,Detective_Lime,0,258,194,37,0,1363,3,11,0,0,2,0,5,0,0,0,48,0,0,0,0,0,0,0,0,51,0,0,1,1,0,627,0,0,6,0,0,0,0,0,0,0,5,84,52,0,1,0,11,44,3,1,0,0,0,0,0,0,0,0,5,2025-06-29T12:10:03.285444Z
3533018,RadiantCalf,0,117,34,89,56,585,51,0,4,348,11,1,4,0,0,0,0,0,0,139,6,0,0,0,8,0,0,0,0,12,0,78,0,2,0,0,0,1,1,5,6,14,0,1,142,3,1,0,62,95,10,0,9,0,0,0,0,0,0,0,50,2025-06-29T12:10:03.285444Z
3533267,Nithhamat,0,25,0,10,0,0,2288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,2025-06-29T12:10:03.285444Z
3535656,ArcaneViking,0,170,0,78,21,999,1,11,0,0,0,0,7,0,0,0,65,0,0,37,8,0,0,0,9,0,0,0,0,2,60,0,0,0,2,0,0,0,73,0,2,0,1,1,50,0,10,0,32,5,10,0,6,0,0,0,0,0,0,4,29,2025-06-29T12:10:03.285444Z
3535674,Capiteinwar,0,79,35,16,0,1006,639,57,29,0,134,30,4,0,0,0,0,0,0,0,0,0,0,0,84,0,4,0,0,3,192,342,0,3,4,4,0,0,5,5,2,2,3,2,88,0,3,0,46,76,4,6,2,0,2,0,0,0,0,2,15,2025-06-29T12:10:03.285444Z
3535814,Riverman1,0,264,57,100,188,2745,15,44,50,69,145,25,15,0,0,0,0,0,26,44,30,11,7,3,7,0,0,0,1,20,913,118,9,3,1,0,0,0,41,21,4,0,9,0,124,10,3,0,91,14,28,0,15,0,0,0,0,0,0,4,55,2025-06-29T12:10:03.285444Z
3536500,Chazmodius,0,162,90,18,157,1216,290,280,21,33,220,40,7,0,0,0,0,0,5,1,0,44,22,20,39,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,25,46,133,0,6,0,44,7,6,0,9,0,0,0,0,0,0,2,26,2025-06-29T12:10:03.285444Z
3536890,Kerbz,0,184,62,29,0,1,2406,1,0,0,0,0,29,31,0,0,49,0,0,19,4,0,0,4,153,0,2,0,1,3,125,75,0,1,6,5,1,3,15,2,4,8,6,8,181,1,4,1,60,144,9,0,4,0,0,0,0,0,0,1,38,2025-06-29T12:10:03.285444Z
3537405,PSEMO,0,5,0,7,177,1464,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,103,803,0,0,1,0,4,0,38,1,0,0,2,2,0,0,0,0,1,0,0,98,2,0,0,0,0,0,0,0,2,2025-06-29T12:10:03.285444Z
3537643,Titanium_Potato,0,276,259,15,478,106,6,53,159,576,51,4,5,0,0,0,0,4,0,0,1,0,4,0,82,0,7,0,0,0,975,0,0,4,6,2,21,13,7,4,0,9,8,4,97,2,1,0,58,83,7,0,0,0,0,1,0,0,0,4,28,2025-06-29T12:10:03.285444Z
3538454,Galactica135,0,193,16,43,0,613,2,40,0,522,240,42,2,0,0,0,1,0,0,445,0,0,2,1,0,12,6,0,0,4,0,56,6,0,0,3,1,0,4,7,3,2,0,0,466,1,6,0,193,98,22,0,5,0,0,0,0,0,0,0,40,2025-06-29T12:10:03.285444Z
3538632,PocketQueen,0,547,250,119,1,212,1143,5,1,110,0,0,2,0,0,0,0,0,0,37,1,0,15,0,30,0,0,0,0,0,222,78,12,0,0,0,1,1,1,0,1,0,1,1,80,0,6,0,44,31,10,0,6,0,0,0,0,0,0,0,31,2025-06-29T12:10:03.285444Z
3538646,Nala96,0,22,1,18,412,1551,0,38,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,16,0,12,0,0,0,1,0,0,1,0,1,0,0,0,0,4,4,0,0,0,27,0,1,0,1,18,2,0,5,0,0,0,0,0,0,0,21,2025-06-29T12:10:03.285444Z
3538869,Kinrae_012,0,247,0,143,1,662,8,0,0,39,0,0,11,0,0,0,0,0,0,49,0,0,17,12,5,0,4,0,0,8,209,100,0,0,0,7,0,0,0,26,2,4,0,0,76,0,0,0,30,22,47,0,5,0,0,1,0,0,0,1,30,2025-06-29T12:10:03.285444Z
3538936,red-it,0,284,141,44,0,1426,356,0,0,0,24,6,6,0,0,0,45,0,21,1,0,0,23,0,0,55,5,0,1,28,919,9,0,0,2,0,0,4,0,25,28,3,3,4,106,0,0,1,76,19,18,0,19,0,0,0,0,0,0,0,10,2025-06-29T12:10:03.285444Z
3539110,Procluck56,0,13,0,8,7,1644,911,36,0,0,0,0,7,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,4,1036,34,0,11,0,30,0,0,0,0,2,1,1,0,25,1,0,0,13,7,0,9,25,0,0,0,0,0,0,0,40,2025-06-29T12:10:03.285444Z
3539129,304beerman,0,319,0,221,39,1453,16,0,0,0,3,0,17,0,0,0,18,0,0,0,281,31,0,12,1,33,0,0,1,2,99,70,12,1,1,0,0,1,0,10,10,0,2,2,351,5,7,0,153,126,18,0,8,0,0,0,0,0,0,2,66,2025-06-29T12:10:03.285444Z
3539666,PattyPyper,0,144,30,137,99,649,37,0,0,0,0,0,5,0,0,0,0,0,0,118,162,0,0,6,0,2,0,0,0,33,92,114,0,1,0,0,0,0,0,10,9,0,0,0,285,1,1,0,71,127,11,0,5,0,0,1,0,0,0,1,43,2025-06-29T12:10:03.285444Z
3539770,Cammypoo,0,624,536,98,316,1254,2,3,0,0,62,8,11,0,0,0,23,0,0,0,20,22,0,31,95,0,0,0,0,0,17,583,1,24,7,1,14,18,0,2,6,0,0,16,160,1,2,0,71,74,17,0,1,0,0,0,0,0,0,1,80,2025-06-29T12:10:03.285444Z
3539899,DjBjorn,0,222,106,94,473,498,2359,1,27,0,31,4,3,0,0,0,4,0,7,47,47,17,0,92,1,0,8,0,1,4,368,75,3,0,0,0,0,0,0,0,3,0,0,0,213,1,7,0,83,51,10,0,10,0,0,0,0,0,0,0,52,2025-06-29T12:10:03.285444Z
3540012,Sharmon,0,78,51,15,95,1762,1,0,0,0,0,0,7,0,0,0,0,0,0,15,91,0,0,1,0,0,3,0,0,0,68,0,0,17,0,0,5,22,5,0,5,4,4,4,110,0,0,1,33,23,3,0,10,0,1,0,0,0,0,1,39,2025-06-29T12:10:03.285444Z
3540014,Skeet360,0,56,37,7,115,1402,2,0,0,0,9,1,4,0,0,0,0,0,0,21,3,0,0,0,4,0,0,0,0,7,95,279,1,0,0,0,0,0,97,0,0,1,4,0,27,0,0,0,15,5,1,0,2,0,0,0,0,0,0,0,6,2025-06-29T12:10:03.285444Z
3540272,DeltaKilo1,0,473,450,52,898,864,36,47,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,294,0,6,5,0,0,0,49,0,5,16,20,0,0,0,43,0,2,0,12,0,4,0,0,0,0,0,0,0,53,2025-06-29T12:10:03.285444Z
3540437,Valentino22g,0,452,0,54,86,240,260,183,0,0,0,0,1,0,0,0,0,1,23,29,0,8,18,8,3,0,57,0,20,12,617,134,1,0,0,11,0,0,0,9,5,17,0,0,167,1,1,0,106,67,33,0,5,0,6,1,0,0,0,7,22,2025-06-29T12:10:03.285444Z
3540548,mocnygaz,0,533,0,163,0,50,185,144,209,284,0,0,8,0,0,0,0,0,53,21,0,0,9,18,178,0,1,0,24,3,1108,118,0,1,12,0,1,20,1,0,5,0,36,0,246,1,0,1,153,160,27,7,21,3,2,3,0,0,0,1,8,2025-06-29T12:10:03.285444Z
3540638,nobby800,0,31,0,54,0,37,35,20,50,0,0,0,3,0,0,0,0,0,0,1,32,0,16,3,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,17,1,0,0,0,59,5,0,0,23,12,9,0,4,0,0,0,0,0,0,2,17,2025-06-29T12:10:03.285444Z
3540764,Kraelith,0,195,15,82,638,1102,0,0,0,0,0,0,7,0,0,0,1,0,6,73,0,0,17,15,14,0,25,0,3,0,1028,62,0,0,0,16,0,0,2,2,4,0,0,1,150,1,21,0,78,14,41,0,0,0,0,0,0,0,0,0,70,2025-06-29T12:10:03.285444Z
3542098,Jinstarro,0,553,403,126,0,1341,388,50,9,12,73,9,11,17,0,0,0,0,0,5,0,43,0,9,13,63,2,0,0,4,418,344,0,56,4,0,3,0,0,1,6,0,0,0,122,2,18,0,79,19,7,1,0,0,0,0,0,0,0,2,76,2025-06-29T12:10:03.285444Z
3542896,KB4427,0,153,0,32,6,928,0,67,25,0,0,0,3,0,0,0,0,0,0,13,0,0,3,1,0,0,6,0,4,0,729,62,2,3,13,3,5,8,8,1,2,1,2,0,27,2,0,0,46,4,23,32,1,0,1,0,0,0,0,0,23,2025-06-29T12:10:03.285444Z
3543912,Top_Catt,0,79,8,14,727,1032,144,66,36,36,18,4,8,0,0,0,0,0,2,15,0,5,0,3,5,21,5,0,2,0,152,394,0,1,4,1,1,0,4,0,3,0,0,3,54,6,1,0,53,22,7,1,1,0,0,0,0,0,0,0,58,2025-06-29T12:10:03.285444Z
3544412,Rioriel,0,191,18,55,6,594,1616,30,4,0,76,9,7,0,0,0,0,0,0,29,4,0,1,12,55,0,0,0,0,16,197,334,0,4,6,1,0,0,39,1,4,26,44,2,101,3,32,0,86,35,14,23,5,0,0,0,0,0,0,0,23,2025-06-29T12:10:03.285444Z
3544780,HeavensGuns,0,1098,0,975,968,464,259,73,254,180,85,7,7,0,0,0,0,0,0,0,0,0,0,0,0,183,0,0,0,1,49,29,0,8,4,3,2,7,7,0,4,4,10,6,164,0,0,4,66,152,3,4,4,0,0,0,0,0,0,2,55,2025-06-29T12:10:03.285444Z
3544938,Sven,0,61,0,17,0,1235,0,0,0,0,0,0,20,0,0,0,0,28,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,19,12,1,3,0,0,127,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,14,2025-06-29T12:10:03.285444Z
3544993,Isabelb,0,91,7,43,536,358,15,0,5,361,15,5,5,0,0,0,0,0,0,62,0,0,9,0,0,0,0,1,1,0,17,24,0,3,1,2,1,1,1,2,1,1,5,5,72,0,0,3,46,4,27,3,2,0,2,0,0,0,0,0,2,2025-06-29T12:10:03.285444Z
3545028,Shuey,0,155,50,89,16,1481,825,17,0,0,84,10,8,0,0,0,146,0,0,99,2,20,0,3,42,5,1,0,1,3,263,304,1,12,18,0,8,1,22,9,7,4,4,13,173,4,44,0,102,29,17,11,0,0,0,0,0,0,0,1,73,2025-06-29T12:10:03.285444Z
3545102,Dadmacia,0,592,457,123,0,1731,0,118,145,0,285,48,16,0,0,0,121,0,0,17,3,0,40,16,10,100,98,12,2,1,72,202,3,0,3,0,0,0,0,0,9,0,1,0,58,2,3,0,76,23,6,0,6,0,0,0,0,0,0,0,76,2025-06-29T12:10:03.285444Z
3546116,Chriwi,0,189,131,15,0,610,1683,43,284,0,0,0,9,0,0,0,0,0,0,26,0,0,0,0,0,0,2,0,0,6,38,641,0,151,0,0,1,0,0,0,9,0,0,0,28,1,0,0,22,5,7,0,0,0,0,0,0,0,0,0,79,2025-06-29T12:10:03.285444Z
3546645,Brittany8781,0,646,302,278,0,1739,0,3,0,0,0,0,12,0,0,0,910,0,0,13,19,0,0,0,24,0,3,0,1,238,0,19,3,0,0,0,0,0,0,0,3,0,0,0,57,0,1,0,29,28,4,0,12,0,0,0,0,0,0,0,56,2025-06-29T12:10:03.285444Z
3546658,SillyMonke,0,65,12,66,0,2096,0,39,0,0,49,11,8,0,0,0,75,0,0,0,0,19,1,0,33,0,0,0,0,0,0,712,0,9,0,22,0,8,2,0,4,12,1,0,50,1,2,0,18,0,11,0,0,0,0,0,0,0,0,0,70,2025-06-29T12:10:03.285444Z
3547169,Stylese,0,663,543,69,0,2166,32,39,0,0,146,27,11,0,0,0,140,36,0,28,21,0,0,89,0,33,3,100,10,0,0,628,1,7,0,0,1,36,1,3,4,0,2,1,318,1,6,2,134,65,18,0,1,0,0,13,0,0,9,50,17,2025-06-29T12:10:03.285444Z
3547359,Howie_Ditter,5,81,41,20,0,172,563,34,386,204,156,20,12,0,0,0,0,0,0,16,1,0,0,0,0,4,0,0,0,15,465,237,10,0,0,0,0,0,0,2,4,0,0,0,21,1,0,0,12,3,2,1,2,0,0,0,0,0,0,0,38,2025-06-29T12:10:03.285444Z
3547685,Lily83,0,80,0,31,143,1666,0,60,0,160,0,0,5,0,0,1,0,0,0,7,1,47,4,0,23,0,1,0,0,0,241,11,0,8,14,1,6,1,3,9,11,2,22,12,82,0,2,0,33,30,7,1,13,0,0,0,0,0,0,0,59,2025-06-29T12:10:03.285444Z
3547860,Zuccinator,0,59,10,31,214,74,44,0,425,0,2,0,6,0,0,0,59,0,0,0,0,0,0,0,3,0,0,0,0,1,290,0,0,0,9,0,0,0,14,10,4,0,0,0,2,2,8,0,25,2,0,0,7,0,0,0,0,0,0,0,60,2025-06-29T12:10:03.285444Z
3548819,Konvict4211,0,88,7,25,5,169,127,9,0,737,32,6,2,0,0,0,0,0,0,31,40,4,0,9,0,0,84,0,2,0,0,0,10,0,8,4,0,2,5,1,2,2,5,11,166,1,1,0,61,48,8,0,1,0,1,0,0,0,0,0,13,2025-06-29T12:10:03.285444Z
3549321,ChexMix,0,308,107,153,9,1231,989,44,0,0,89,18,14,2,1,0,4,0,0,1,66,22,0,2,0,338,1,2,9,30,64,506,27,1,6,0,1,0,0,1,3,0,1,0,434,3,16,0,191,220,12,7,1,0,0,0,0,0,0,8,44,2025-06-29T12:10:03.285444Z
3549976,FukinHero,1504,564,494,58,0,2624,0,34,44,0,208,31,14,0,0,0,0,0,0,2,5,0,0,1,14,0,0,0,2,26,6,649,0,0,1,0,0,0,44,0,6,0,0,1,24,9,10,0,62,4,16,0,0,0,0,0,0,0,0,0,80,2025-06-29T12:10:03.285444Z
3550013,Propanity,0,207,0,79,0,529,380,22,0,0,28,6,3,0,0,0,14,0,0,0,10,0,0,0,0,29,0,0,0,3,147,0,0,27,0,0,0,3,0,0,5,10,0,2,39,1,0,0,42,4,15,0,5,0,0,0,0,0,0,2,17,2025-06-29T12:10:03.285444Z
3550148,Malviere,0,62,0,77,0,1292,195,0,0,0,0,0,13,0,0,0,0,0,0,17,180,0,0,0,0,0,0,0,0,0,48,0,8,0,0,0,0,0,0,0,0,0,0,0,196,0,11,0,50,132,7,0,1,0,0,0,0,0,0,0,19,2025-06-29T12:10:03.285444Z
3550413,JackieM00n,0,172,63,83,1345,0,1,48,0,0,11,1,2,0,0,0,70,0,0,32,8,11,2,1,12,0,6,0,2,3,496,181,0,5,15,2,11,3,5,11,7,1,15,7,73,1,3,1,58,35,20,7,20,0,0,0,0,0,0,2,25,2025-06-29T12:10:03.285444Z
3550840,Manofice5,0,83,13,58,987,231,0,14,0,0,0,0,4,0,0,0,0,0,0,0,0,16,2,0,0,96,7,0,1,0,0,3,0,0,2,0,1,1,1,0,3,0,2,0,121,0,2,0,43,89,8,0,7,0,0,0,0,0,0,0,37,2025-06-29T12:10:03.285444Z
