UID,Friends,Enemies,Karma,ForumPosts,Detail,Description,Until,Networth,Played
1592744,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,54885,568
1592748,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,54893,60
1592780,8,2,88,62,Account marked for deletion,In federal jail permanently,1851292800,563734024,4205627
1592802,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,-2016002,55942
1592837,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,13779,41857
1592864,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,54907,0
1592865,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,54907,0
1592866,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,8629718,22904
1592869,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,54907,0
1592875,1,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,1509467,21112
1592876,0,0,0,1,Account marked for deletion,In federal jail permanently,1851292800,787668,3218
1592880,0,0,0,2,Account marked for deletion,In federal jail permanently,1851292800,2784061,3907
1592886,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,8722552,5988
1592890,0,1,0,0,Account marked for deletion,In federal jail permanently,1851292800,594453532,197809
1592904,0,0,0,2,Account marked for deletion,In federal jail permanently,1851292800,3153893,81772
1592930,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,31343274,94194
1592938,0,0,0,5,Account marked for deletion,In federal jail permanently,1851292800,3070476,14609
1592942,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,21851507,1426
1592946,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,70397283,34351
1592976,0,1,0,0,Account marked for deletion,In federal jail permanently,1851292800,11670762,103269
1592977,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,314286,8450
1592984,0,0,0,1,Account marked for deletion,In federal jail permanently,1851292800,366070,3099
1592996,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,2275159,35791
1592998,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,812696,39997
1593005,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,44456,524
1593015,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,285146,14713
1593018,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,773822,17515
1593024,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,71921966,307159
1593025,0,0,0,1,Account marked for deletion,In federal jail permanently,1851292800,70663230,132068
1593027,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,703128,35218
1593037,0,0,0,14,Account marked for deletion,In federal jail permanently,1851292800,20932996,132625
1593043,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,2634700,2597
1593052,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,13902913,133744
1593053,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,411751,23460
1593055,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,221555,43554
1593063,0,0,0,0,Account marked for deletion (#B),In federal jail permanently,1851292800,539283,5616
1593076,0,0,0,1,Compromising an Account,In federal jail permanently,1851292800,934697,44711
1593078,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,-966813,1877
1593080,0,1,0,0,Account marked for deletion,In federal jail permanently,1851292800,17935073,41803
1593090,0,0,0,0,Advertising Other Games,In federal jail permanently,1851292800,823922,18386
1593091,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,-985503,4700
1593106,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,125402,5188
1593120,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,1076986,4880
1593128,0,0,0,13,Account marked for deletion,In federal jail permanently,1851292800,171607,22720
1593138,1,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,268443085,793251
1593163,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,272376,351
1593164,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,9480495,16345
1593169,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,492359,11895
1593170,0,0,0,3,Account marked for deletion,In federal jail permanently,1851292800,26703328,233724
1593192,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,424615,24656
1593199,1,1,0,0,Account marked for deletion,In federal jail permanently,1851292800,922500,292498
1593203,0,1,0,0,Account marked for deletion,In federal jail permanently,1851292800,9397569,271592
1593228,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,708724,3324
1593241,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,54907,1925
1593248,1,0,0,2,Account marked for deletion,In federal jail permanently,1851292800,759856,126865
1593256,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,54907,0
1593257,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,3574447,28041
1593258,0,0,0,0,Compromising an Account,In federal jail permanently,1851292800,54907,366
1593260,0,0,0,2,Account marked for deletion,In federal jail permanently,1851292800,54788,4774
1593261,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,144625,4347
1593282,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,54907,816
1593284,0,0,0,1,Account marked for deletion,In federal jail permanently,1851292800,-1636848,3321
1593289,0,0,0,3,Account marked for deletion,In federal jail permanently,1851292800,52103,7708
1593291,1,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,27635945,33750
1593292,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,3615117,20063
1593311,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,9226669,1530
1593312,1,0,0,23,Account marked for deletion,In federal jail permanently,1851292800,2086844,98784
1593353,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,37874703,130702
1593373,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,62446,1250
1593395,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,54907,0
1593397,1,0,0,20,Account marked for deletion,In federal jail permanently,1851292800,15591936,213308
1593411,0,0,0,11,Account marked for deletion,In federal jail permanently,1851292800,-1515543,35120
1593418,2,0,0,23,Account marked for deletion,In federal jail permanently,1851292800,232316179,132701
1593420,0,0,0,4,Account marked for deletion,In federal jail permanently,1851292800,-39162,128030
1593434,0,0,0,9,Account marked for deletion,In federal jail permanently,1851292800,-56047797,359610
1593437,0,0,0,6,Account marked for deletion,In federal jail permanently,1851292800,-43014484,329252
1593450,0,0,0,1,Account marked for deletion,In federal jail permanently,1851292800,279472,2446
1593451,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,18164877,1954
1593457,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,222527,418
1593458,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,259095,424
1593493,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,5329132,4124
1593496,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,242060,69451
1593498,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,1378883,22126
1593499,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,54907,0
1593504,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,67585,19331
1593511,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,-2007079,2620
1593513,8,4,0,8,Account marked for deletion,In federal jail permanently,1851292800,389714339,535351
1593514,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,673033,28193
1593519,0,0,0,107,Account marked for deletion,In federal jail permanently,1851292800,153521768,195691
1593520,0,1,0,0,Account marked for deletion,In federal jail permanently,1851292800,375052,64010
1593526,0,1,0,0,Account marked for deletion,In federal jail permanently,1851292800,-4033888,7540
1593532,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,54907,0
1593533,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,90651,3874
1593537,0,0,0,2,Account marked for deletion,In federal jail permanently,1851292800,272324,4879
1593569,0,0,0,1,Account marked for deletion,In federal jail permanently,1851292800,45142184,388164
1593624,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,54919,39
1593641,3,1,0,0,Account marked for deletion,In federal jail permanently,1851292800,2866448632,405317
1593649,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,90651,406
1593655,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,90651,459
1593660,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,57407,1467
1593666,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,9607833,115744
1593670,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,126395,417
1593671,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,90651,309
1593687,0,1,0,0,Account marked for deletion,In federal jail permanently,1851292800,54907,1592
1593694,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,54650,0
1593701,0,1,0,1,Account marked for deletion,In federal jail permanently,1851292800,-257701,28273
1593725,14,7,0,246,Account marked for deletion,In federal jail permanently,1851292800,-178226040,7337153
1593750,1,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,4682515,45042
1593757,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,54907,662
1593770,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,89914,1316
1593808,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,272073,4000
1593817,1,0,0,1,Account marked for deletion,In federal jail permanently,1851292800,8530474,29375
1593828,0,1,0,0,Account marked for deletion,In federal jail permanently,1851292800,40474962,184180
1593843,0,0,0,1,Account marked for deletion,In federal jail permanently,1851292800,6708937,49061
1593854,0,1,0,13,Account marked for deletion,In federal jail permanently,1851292800,30635761,1146082
1593856,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,358685,17458
1593896,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,162139,450
1593897,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,90651,406
1593898,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,90651,408
1593911,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,5459338,34079
1593915,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,90651,857
1593916,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,90651,493
1593917,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,483835,625
1593918,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,62766,4564
1593919,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,6776316,1943
1593933,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,3671942,87830
1593934,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,-1167419,5713
1593941,1,1,0,0,Account marked for deletion,In federal jail permanently,1851292800,942699,73830
1593962,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,122448731,40356
1593963,0,0,0,4,Account marked for deletion,In federal jail permanently,1851292800,761629,151132
1593967,0,1,0,0,Account marked for deletion,In federal jail permanently,1851292800,1048472,21608
1593977,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,469397,3616
1593979,0,0,0,2,Account marked for deletion,In federal jail permanently,1851292800,2184168,267457
1593985,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,280620,11458
1593990,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,3144253,4174
1594024,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,2554907,5362
1594042,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,3644049,54667
1594051,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,171631,3468
1594052,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,48962,982
1594053,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,55176,1926
1594061,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,-3504290,1289
1594078,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,1238542,45753
1594080,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,66881,1558
1594081,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,-1133835,942
1594085,0,0,0,1,Account marked for deletion,In federal jail permanently,1851292800,3622197,144681
1594087,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,55295,1748
1594095,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,274143,2346
1594103,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,54907,0
1594105,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,-14594021,682
1594114,0,1,0,0,Account marked for deletion,In federal jail permanently,1851292800,5049853,1907
1594120,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,6022234,26886
1594125,0,1,0,0,Account marked for deletion,In federal jail permanently,1851292800,-3975610,5171
1594126,0,0,0,51,Account marked for deletion,In federal jail permanently,1851292800,16458399,158141
1594131,0,0,0,2,Account marked for deletion,In federal jail permanently,1851292800,24261478,470038
1594142,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,54742,2306
1594147,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,15745168,184540
1594150,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,54907,2002
1594158,0,0,0,16,Account marked for deletion,In federal jail permanently,1851292800,210586,15854
1594161,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,91830,895
1594163,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,513435,1975
1594164,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,52092,916
1594165,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,39318,1333
1594166,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,56308,907
1594188,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,54907,2020
1594190,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,4478679,18108
1594194,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,27345728,218159
1594204,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,193956,1276
1594207,1,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,1209162,12801
1594217,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,11357978,10978
1594227,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,5129357,1219
1594237,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,6033100,1285
1594242,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,54907,132
1594254,0,0,0,0,Multiple Accounts,In federal jail permanently,1851292800,315157,557
1594268,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,349024,1076
1594279,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,218459,22882
1594282,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,2800,6384
1594294,2,4,0,14,Account marked for deletion,In federal jail permanently,1851292800,654852173,1539253
1594300,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,1189063,73692
1594314,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,259983,2640
1594324,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,-175552,966
1594325,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,-3112908,1421
1594326,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,-503843,1448
1594337,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,-6406906,991
1594340,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,112511,1368
1594346,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,54907,0
1594347,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,54927,59
1594351,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,1791101,26759
1594361,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,55091,784
1594362,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,-494601,908
1594363,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,55215,646
1594374,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,2052014,15460
1594390,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,315082,4431
1594391,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,889880,619
1594406,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,2543736,7137
1594413,0,1,0,0,Account marked for deletion,In federal jail permanently,1851292800,810839,14139
1594422,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,54907,420
1594434,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,54907,695
1594450,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,760949,34079
1594466,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,21136304,51365
1594467,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,54907,242
1594526,1,1,0,24,Account marked for deletion,In federal jail permanently,1851292800,5254179,433612
1594533,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,647447,10708
1594536,0,0,0,3,Account marked for deletion,In federal jail permanently,1851292800,1905867,57032
1594541,0,1,0,0,Account marked for deletion,In federal jail permanently,1851292800,2666537,35796
1594542,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,56316,700
1594543,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,73457,1647
1594559,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,13010832,30531
1594560,0,1,0,2,Account marked for deletion,In federal jail permanently,1851292800,196740064,421747
1594584,2,2,0,128,Account marked for deletion,In federal jail permanently,1851292800,2522103542,2173306
1594585,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,1957893,1515
1594601,1,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,336395,4712
1594609,1,0,0,2,Account marked for deletion,In federal jail permanently,1851292800,432872,31818
1594613,0,0,0,1,Account marked for deletion,In federal jail permanently,1851292800,54907,1790
1594631,0,1,0,12,Account marked for deletion,In federal jail permanently,1851292800,4470582,16887
1594652,0,1,0,0,Account marked for deletion,In federal jail permanently,1851292800,1685242,35345
1594656,0,0,0,3,Account marked for deletion,In federal jail permanently,1851292800,54907,5406
1594657,0,0,0,6,Account marked for deletion,In federal jail permanently,1851292800,7645054,68998
1594686,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,271112,2351
1594702,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,2389224,18831
1594731,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,707279,7338
1594733,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,64829,3356
1594743,0,0,0,8,Account marked for deletion,In federal jail permanently,1851292800,186292106,182527
1594746,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,315620,2419
1594749,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,2097578,26619
1594777,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,774873,106121
1594780,1,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,48994007,305138
1594790,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,271478,16788
1594791,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,2634643,105141
1594794,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,14055287,46611
1594809,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,1539246,17145
1594812,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,748839,12140
1594825,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,1752704,12308
1594826,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,55263534,7388
1594855,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,285111,3093
1594874,0,0,0,2,Account marked for deletion,In federal jail permanently,1851292800,1205492,26097
1594917,0,0,0,6,Account marked for deletion,In federal jail permanently,1851292800,34704028,406679
1594963,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,54868,807
1594968,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,55040,2740
1594996,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,459889,11334
1595026,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,54907,0
1595030,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,54907,0
1595031,0,0,0,1,Account marked for deletion,In federal jail permanently,1851292800,4055233,499463
1595035,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,1254907,0
1595054,0,0,0,5,Account marked for deletion,In federal jail permanently,1851292800,258046,43297
1595057,0,1,0,0,Account marked for deletion,In federal jail permanently,1851292800,139857,17912
1595067,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,323888,1007
1595116,0,7,0,70,Compromising an Account,In federal jail permanently,1851292800,17568575,172717
1595120,0,0,0,16,Multiple Accounts,In federal jail permanently,1851292800,-838607,42070
1595147,1,0,0,2,Account marked for deletion,In federal jail permanently,1851292800,5593584,210432
1595148,0,0,0,1,Account marked for deletion,In federal jail permanently,1851292800,845541,23798
1595151,1,0,0,2,Account marked for deletion,In federal jail permanently,1851292800,269113,101724
1595165,3,2,0,2,Account marked for deletion,In federal jail permanently,1851292800,-475615616,746807
1595180,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,685914,32821
1595196,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,1626490,3442
1595198,0,0,0,3,Account marked for deletion,In federal jail permanently,1851292800,1061472,98188
1595221,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,54907,503
1595231,0,0,0,6,Account marked for deletion,In federal jail permanently,1851292800,2554696,11982
1595286,1,0,0,5,Account marked for deletion,In federal jail permanently,1851292800,1455680,55202
1595299,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,54908,0
1595362,0,1,0,0,Account marked for deletion,In federal jail permanently,1851292800,84073547,55710
1595364,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,275410,30195
1595368,2,3,0,0,Account marked for deletion,In federal jail permanently,1851292800,-81782843,26095
1595391,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,54907,1113
1595393,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,54907,491
1595417,0,1,0,1,Account marked for deletion,In federal jail permanently,1851292800,-393040178,118613
1595418,0,0,0,6,Account marked for deletion,In federal jail permanently,1851292800,648369,14432
1595419,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,54157,4202
1595446,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,441081,13547
1595466,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,3107129,250392
1595481,1,1,0,2,Account marked for deletion,In federal jail permanently,1851292800,156063224,625401
1595487,0,1,0,1,Account marked for deletion,In federal jail permanently,1851292800,163852794,301119
1595506,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,3529189,20280
1595515,1,1,0,2,Account marked for deletion,In federal jail permanently,1851292800,366993013,809537
1595524,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,26052774,66010
1595525,1,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,28416992,67059
1595534,0,0,0,0,Staff see notes,In federal jail permanently,1851292800,314407,740
1595538,0,1,0,6,Account marked for deletion,In federal jail permanently,1851292800,724148,125398
1595555,0,1,0,13,Account marked for deletion,In federal jail permanently,1851292800,1642552,413065
1595570,5,3,0,106,Account marked for deletion,In federal jail permanently,1851292800,2026561922,1260966
1595587,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,26230413,111091
1595590,1,0,0,18,Account marked for deletion,In federal jail permanently,1851292800,10118496,77857
1595594,1,0,0,2,Account marked for deletion,In federal jail permanently,1851292800,149204678,110730
1595602,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,54907,0
1595605,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,17217437,288364
1595622,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,3433281,617
1595645,0,2,0,3,Account marked for deletion,In federal jail permanently,1851292800,5993063,137862
1595662,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,14967408,148207
1595674,1,0,0,7,Account marked for deletion,In federal jail permanently,1851292800,8898023,22846
1595677,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,55220,2815
1595682,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,32506063,60763
1595690,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,55348,1140
1595714,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,8057406,70148
1595719,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,2990827,29830
1595724,0,0,0,1,Account marked for deletion,In federal jail permanently,1851292800,992689,71275
1595729,1,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,4019804,42048
1595734,0,0,0,21,Compromising an Account,In federal jail permanently,1851292800,11973129,203187
1595737,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,294903,2933
1595745,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,54924,956
1595747,0,2,0,0,Account marked for deletion,In federal jail permanently,1851292800,3363454,26809
1595765,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,662438,1162
1595776,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,4977860,633986
1595783,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,-804277,53038
1595789,2,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,-21900271,133714
1595808,0,0,0,9,Account marked for deletion,In federal jail permanently,1851292800,120458610,224521
1595829,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,54907,0
1595839,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,6413,397403
1595849,7,1,1,56,Account marked for deletion,In federal jail permanently,1851292800,-118356744,9298938
1595875,1,0,0,1,Account marked for deletion,In federal jail permanently,1851292800,25142409,180844
1595880,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,313934,639
1595904,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,459088,152887
1595906,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,277974,6689
1595907,0,1,0,1,Account marked for deletion,In federal jail permanently,1851292800,9933662,123742
1595921,2,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,188755586,36563
1595944,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,54907,339
1595960,0,4,0,3,Account marked for deletion,In federal jail permanently,1851292800,-4042892,91162
1595968,0,0,0,2,Account marked for deletion,In federal jail permanently,1851292800,916879,93777
1596014,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,26742122,244020
1596016,1,0,0,20,Account marked for deletion,In federal jail permanently,1851292800,1155899,16876
1596039,0,2,0,3,Account marked for deletion,In federal jail permanently,1851292800,4984547455,3596693
1596040,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,54907,413
1596056,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,14316741,252987
1596086,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,2191419,59359
1596093,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,71772253,168956
1596116,1,1,0,0,Account marked for deletion,In federal jail permanently,1851292800,9431505,503749
1596122,1,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,12864659,147327
1596137,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,-768975,1991
1596144,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,1504707,28425
1596145,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,7127205,35581
1596146,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,7314071,34318
1596225,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,54907,120
1596236,5,5,0,158,Account marked for deletion,In federal jail permanently,1851292800,264242307,3080361
1596240,0,0,0,1,Account marked for deletion,In federal jail permanently,1851292800,156807175,482570
1596264,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,2817659,58605
1596265,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,5669330,47756
1596278,1,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,2389108,108869
1596288,1,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,2352284748,132038
