NumID,status_descr,status_details,playername,level,playerage,rank,InitSignUp,last_action,total_duration,total_units,Date Added
2610548,In federal jail permanently,Real money trading,nancy__,45,919,Professional Egotist,10/4/2020 3:30:57 PM,4/10/2023 10:19:18 AM,1,day,4/11/2023 8:43:58 PM
2622651,In federal jail permanently,Account marked for deletion,Minty23,24,878,Highly distinguished Intimidator,11/14/2020 11:19:23 PM,4/8/2023 9:57:39 AM,3,days,4/11/2023 8:43:58 PM
2643653,In federal jail permanently,Account marked for deletion,artificialbaby4,25,824,Highly distinguished Nudist,1/7/2021 9:40:15 AM,4/4/2023 2:14:54 AM,8,days,4/11/2023 8:43:58 PM
2643700,In federal jail permanently,Account marked for deletion,kfcbaby11,42,824,Professional Trader,1/7/2021 11:42:03 AM,3/4/2023 2:28:45 AM,39,days,4/11/2023 8:43:58 PM
2647530,In federal jail permanently,Account marked for deletion,happyangel,43,817,Professional Loser,1/15/2021 3:49:28 AM,2/5/2023 3:47:54 AM,66,days,4/11/2023 8:43:58 PM
2654668,In federal jail permanently,Account marked for deletion,vivocom0069,37,797,Highly distinguished Intimidator,2/4/2021 4:29:10 AM,1/13/2023 12:00:47 PM,88,days,4/11/2023 8:43:58 PM
2662941,In federal jail permanently,Account marked for deletion,nino9,35,770,Master Jobsworth,3/2/2021 9:24:40 AM,4/11/2023 7:43:59 PM,9,hours,4/11/2023 8:43:58 PM
2663766,In federal jail permanently,Account marked for deletion,boniu,15,767,Highly distinguished Intimidator,3/5/2021 9:33:06 AM,3/4/2023 3:00:17 PM,38,days,4/11/2023 8:43:58 PM
2725063,In federal jail permanently,Account marked for deletion,Dragon_Tamer36,29,540,Distinguished Importer,10/19/2021 3:01:39 AM,4/8/2023 9:50:58 AM,3,days,4/11/2023 8:43:58 PM
2731720,In federal jail permanently,Account marked for deletion,rey222,34,515,Highly distinguished Alcoholic,11/13/2021 4:14:38 AM,4/11/2023 3:56:13 PM,13,hours,4/11/2023 8:43:58 PM
2731906,In federal jail permanently,Account marked for deletion,rerona,37,514,Distinguished Alcoholic,11/14/2021 12:26:54 AM,4/11/2023 3:55:40 PM,13,hours,4/11/2023 8:43:58 PM
2732194,In federal jail permanently,Account marked for deletion,cravy,39,513,Highly distinguished Alcoholic,11/15/2021 2:05:51 AM,4/11/2023 4:02:23 PM,13,hours,4/11/2023 8:43:58 PM
2770876,In federal jail permanently,Account marked for deletion,Rick_GrimeZ,10,354,Below average Loser,4/22/2022 6:40:21 PM,4/4/2023 10:25:28 PM,7,days,4/11/2023 8:43:58 PM
2770997,In federal jail permanently,Account marked for deletion,XueFeng,30,353,Highly distinguished Trader,4/23/2022 6:21:58 AM,4/7/2023 12:08:50 AM,5,days,4/11/2023 8:43:58 PM
2773778,In federal jail permanently,Account marked for deletion,sisasi,23,343,Competent Alcoholic,5/4/2022 2:37:40 AM,4/11/2023 10:17:21 AM,19,hours,4/11/2023 8:43:58 PM
2775227,In federal jail permanently,Account marked for deletion,practon,30,339,Highly competent Alcoholic,5/8/2022 4:27:55 AM,4/11/2023 4:05:41 PM,13,hours,4/11/2023 8:43:58 PM
2777478,In federal jail permanently,Account marked for deletion,fumilet,21,333,Competent Slayer,5/13/2022 2:58:15 PM,4/11/2023 10:20:40 AM,19,hours,4/11/2023 8:43:58 PM
2779728,In federal jail permanently,Account marked for deletion,Werdna_Amulet,22,328,Competent Alcoholic,5/19/2022 3:23:25 AM,4/11/2023 2:31:06 PM,15,hours,4/11/2023 8:43:58 PM
2781843,In federal jail permanently,Account marked for deletion,kraybern,20,322,Competent Alcoholic,5/25/2022 3:04:18 AM,4/11/2023 2:35:50 PM,15,hours,4/11/2023 8:43:58 PM
2784657,In federal jail permanently,Account marked for deletion,clumsier,22,315,Competent Alcoholic,6/1/2022 12:17:03 AM,4/11/2023 10:07:24 AM,19,hours,4/11/2023 8:43:58 PM
2785786,In federal jail permanently,Account marked for deletion,coolinkau,25,312,Competent Alcoholic,6/4/2022 3:40:16 AM,4/11/2023 2:37:59 PM,15,hours,4/11/2023 8:43:58 PM
2786526,In federal jail permanently,Real money trading,huzzan01,25,310,Professional Importer,6/6/2022 1:57:42 AM,4/11/2023 6:32:46 PM,11,hours,4/11/2023 8:43:58 PM
2787500,In federal jail permanently,Account marked for deletion,carries,22,307,Competent Alcoholic,6/9/2022 12:20:11 AM,4/11/2023 2:40:54 PM,15,hours,4/11/2023 8:43:58 PM
2788143,In federal jail permanently,Account marked for deletion,kuarin,24,305,Above average Alcoholic,6/11/2022 1:11:15 AM,4/11/2023 10:02:47 AM,20,hours,4/11/2023 8:43:58 PM
2790517,In federal jail permanently,Account marked for deletion,kelas,22,297,Competent Alcoholic,6/18/2022 11:15:10 AM,4/11/2023 2:45:10 PM,15,hours,4/11/2023 8:43:58 PM
2793827,In federal jail permanently,Account marked for deletion,juanpin,20,287,Above average Alcoholic,6/28/2022 7:07:02 AM,4/11/2023 9:44:57 AM,20,hours,4/11/2023 8:43:58 PM
2794839,In federal jail permanently,Account marked for deletion,Y-SLATT,31,284,Veteran Nudist,7/1/2022 7:22:58 AM,4/4/2023 5:15:30 PM,7,days,4/11/2023 8:43:58 PM
2795090,In federal jail permanently,Account marked for deletion,starshapnel,20,284,Competent Alcoholic,7/2/2022 1:28:32 AM,4/11/2023 9:48:47 AM,20,hours,4/11/2023 8:43:58 PM
2795419,In federal jail permanently,Account marked for deletion,parstarlett,19,283,Above average Alcoholic,7/3/2022 1:02:22 AM,4/11/2023 2:49:17 PM,15,hours,4/11/2023 8:43:58 PM
2796591,In federal jail permanently,Account marked for deletion,rosana,19,279,Above average Alcoholic,7/6/2022 8:47:07 AM,4/11/2023 9:55:43 AM,20,hours,4/11/2023 8:43:58 PM
2796954,In federal jail permanently,Account marked for deletion,crimpina,20,278,Competent Alcoholic,7/7/2022 6:21:45 AM,4/11/2023 9:50:25 AM,20,hours,4/11/2023 8:43:58 PM
2797657,In federal jail permanently,Account marked for deletion,teatimeagain,18,276,Reasonable Alcoholic,7/9/2022 9:56:00 AM,4/11/2023 2:53:57 PM,15,hours,4/11/2023 8:43:58 PM
2797950,In federal jail permanently,Account marked for deletion,flatkizz,18,276,Reasonable Alcoholic,7/10/2022 6:11:42 AM,4/11/2023 9:59:53 AM,20,hours,4/11/2023 8:43:58 PM
2799750,In federal jail permanently,Account marked for deletion,kizet,18,270,Reasonable Alcoholic,7/15/2022 8:30:28 AM,4/11/2023 3:41:02 PM,14,hours,4/11/2023 8:43:58 PM
2800382,In federal jail permanently,Account marked for deletion,goldensail,18,269,Reasonable Accomplice,7/17/2022 5:12:01 AM,4/11/2023 9:59:20 AM,20,hours,4/11/2023 8:43:58 PM
2801465,In federal jail permanently,Account marked for deletion,betasine,19,265,Above average Alcoholic,7/20/2022 8:03:27 AM,4/11/2023 2:57:44 PM,15,hours,4/11/2023 8:43:58 PM
2827072,In federal jail permanently,Account marked for deletion,Stocks97,4,197,Beginner Scavenger,9/26/2022 10:54:51 PM,4/4/2023 6:15:18 AM,8,days,4/11/2023 8:43:58 PM
2828257,In federal jail permanently,Account marked for deletion,exploca,25,193,Reasonable Alcoholic,9/30/2022 10:16:47 AM,4/11/2023 3:47:04 PM,14,hours,4/11/2023 8:43:58 PM
2828414,In federal jail permanently,Real money trading,Ayeeda,16,193,Above average Alcoholic,9/30/2022 9:10:57 PM,4/4/2023 12:20:39 PM,7,days,4/11/2023 8:43:58 PM
2831491,In federal jail permanently,Account marked for deletion,detraxy,22,184,Reasonable Alcoholic,10/9/2022 1:51:42 PM,4/11/2023 3:49:40 PM,14,hours,4/11/2023 8:43:58 PM
2841063,In federal jail permanently,Account marked for deletion,Chayoter,18,160,Reasonable Alcoholic,11/2/2022 7:22:48 AM,4/11/2023 2:59:45 PM,15,hours,4/11/2023 8:43:58 PM
2860282,In federal jail permanently,Account marked for deletion,bergljot24,20,118,Above average Trader,12/14/2022 11:09:22 PM,4/5/2023 7:54:52 AM,7,days,4/11/2023 8:43:58 PM
2865518,In federal jail permanently,Account marked for deletion,Tito_Apex,20,104,Average Loser,12/28/2022 9:07:16 PM,4/5/2023 12:20:42 PM,7,days,4/11/2023 8:43:58 PM
2866428,In federal jail permanently,Account marked for deletion,Newyorn,9,100,Below average Nudist,1/1/2023 2:48:35 PM,4/11/2023 10:12:02 AM,1,day,4/11/2023 8:43:58 PM
2872234,In federal jail permanently,Account marked for deletion,Michael10,3,81,Beginner Outcast,1/20/2023 2:29:20 PM,4/5/2023 10:31:14 AM,7,days,4/11/2023 8:43:58 PM
2872812,In federal jail permanently,Account marked for deletion,LauGVD,7,80,Novice Loser,1/22/2023 8:27:47 AM,4/5/2023 7:49:56 AM,7,days,4/11/2023 8:43:58 PM
2873379,In federal jail permanently,Account marked for deletion,Dambo,13,78,Below average Nudist,1/23/2023 9:04:52 PM,4/10/2023 8:24:49 AM,2,days,4/11/2023 8:43:58 PM
2874064,In federal jail permanently,Account marked for deletion,Danna012,5,76,Inexperienced Nudist,1/25/2023 8:32:22 PM,4/6/2023 12:27:47 PM,6,days,4/11/2023 8:43:58 PM
2876767,In federal jail permanently,Account marked for deletion,FelipeDK,5,68,Rookie Loser,2/2/2023 2:47:39 PM,4/5/2023 8:33:50 AM,7,days,4/11/2023 8:43:58 PM
2880312,In federal jail permanently,Account marked for deletion,CrimsonHunter,13,60,Below average Egotist,2/10/2023 3:37:27 PM,4/3/2023 2:14:35 PM,8,days,4/11/2023 8:43:58 PM
2881038,In federal jail permanently,Multiple accounts,LocalTrapper,17,58,Above average Slayer,2/12/2023 2:28:30 PM,3/8/2023 7:48:15 PM,34,days,4/11/2023 8:43:58 PM
2885712,In federal jail permanently,Account marked for deletion,ArchMonark,4,46,Inexperienced Loser,2/24/2023 1:42:55 PM,4/5/2023 7:52:47 AM,7,days,4/11/2023 8:43:58 PM
2886805,In federal jail permanently,Staff see notes,AlinaStarkov,20,44,Reasonable Outcast,2/27/2023 5:56:46 AM,4/7/2023 5:57:45 PM,4,days,4/11/2023 8:43:58 PM
2888196,In federal jail permanently,Account marked for deletion,BlackAngels,15,40,Average Egotist,3/2/2023 8:01:50 PM,4/3/2023 5:59:17 PM,8,days,4/11/2023 8:43:58 PM
2888388,In federal jail permanently,Automated Scripting,WarryCarl,22,40,Above average Slayer,3/3/2023 8:00:25 AM,4/11/2023 6:07:02 PM,19,hours,4/11/2023 8:43:58 PM
2888800,In federal jail permanently,Account marked for deletion,Hei_dee,15,38,Average Merchant,3/4/2023 6:47:32 PM,4/4/2023 5:57:00 PM,7,days,4/11/2023 8:43:58 PM
2890742,In federal jail permanently,Account marked for deletion,therealhdinhd,7,33,Rookie Loser,3/9/2023 3:39:08 PM,4/5/2023 1:05:36 AM,7,days,4/11/2023 8:43:58 PM
2893692,In federal jail permanently,Account marked for deletion,Kalabit,12,25,Novice Coward,3/18/2023 1:26:51 AM,4/10/2023 8:24:12 AM,2,days,4/11/2023 8:43:58 PM
2895040,In federal jail permanently,Account marked for deletion,ChickenSnowcone,16,23,Reasonable Slayer,3/19/2023 11:05:33 PM,4/8/2023 11:46:08 AM,4,days,4/11/2023 8:43:58 PM
2899745,In federal jail permanently,Account marked for deletion,Monarch,9,16,Rookie Samaritan,3/26/2023 2:56:25 PM,4/10/2023 3:59:50 PM,1,day,4/11/2023 8:43:58 PM
2899984,In federal jail permanently,Account marked for deletion,Brutal-,2,16,Beginner Newcomer,3/26/2023 8:48:43 PM,3/26/2023 10:37:16 PM,16,days,4/11/2023 8:43:58 PM
2900409,In federal jail permanently,Account marked for deletion,WhyAllTheFuss,6,15,Rookie Boxer,3/27/2023 9:01:36 PM,4/10/2023 8:09:12 PM,1,day,4/11/2023 8:43:58 PM
2902080,In federal jail permanently,Account marked for deletion,MeD-EviL,7,13,Rookie Samaritan,3/30/2023 1:41:44 PM,4/10/2023 4:56:50 PM,1,day,4/11/2023 8:43:58 PM
2902892,In federal jail permanently,Account marked for deletion,-putin-,8,11,Rookie Nudist,3/31/2023 9:01:36 PM,4/6/2023 6:00:22 PM,5,days,4/11/2023 8:43:58 PM
2902916,In federal jail permanently,Account marked for deletion,Tualived,15,11,Reasonable Slayer,3/31/2023 10:13:41 PM,4/5/2023 1:20:54 AM,7,days,4/11/2023 8:43:58 PM
2902976,In federal jail permanently,Account marked for deletion,Black-_-Killer,6,11,Inexperienced Accomplice,4/1/2023 1:49:48 AM,4/6/2023 3:03:48 AM,6,days,4/11/2023 8:43:58 PM
2903533,In federal jail permanently,Account marked for deletion,TheDailyHunter,2,10,Inexperienced Alcoholic,4/2/2023 4:14:19 AM,4/6/2023 3:10:44 PM,5,days,4/11/2023 8:43:58 PM
2903539,In federal jail permanently,Account marked for deletion,charlesberry,6,10,Rookie Nudist,4/2/2023 4:32:57 AM,4/10/2023 3:59:11 PM,1,day,4/11/2023 8:43:58 PM
2904137,In federal jail permanently,Account marked for deletion,Stocks9169,1,9,Absolute beginner Trader,4/3/2023 2:13:56 AM,4/4/2023 6:41:10 PM,7,days,4/11/2023 8:43:58 PM
2904775,In federal jail permanently,Account marked for deletion,DarkRoom,2,8,Beginner Sage,4/4/2023 1:59:14 AM,4/5/2023 4:21:21 PM,6,days,4/11/2023 8:43:58 PM
2904813,In federal jail permanently,Account marked for deletion,Ai_D_Kirby,15,8,Above average Slayer,4/4/2023 4:26:18 AM,4/9/2023 9:24:18 AM,3,days,4/11/2023 8:43:58 PM
2906444,In federal jail permanently,Account marked for deletion,ScytheReaper,1,6,Absolute beginner Newcomer,4/6/2023 2:41:30 PM,4/9/2023 4:46:24 PM,2,days,4/11/2023 8:43:58 PM
2909019,In federal jail permanently,Multiple accounts,Hennessy-,3,2,Rookie Newcomer,4/10/2023 12:58:08 AM,4/10/2023 11:42:47 PM,1,day,4/11/2023 8:43:58 PM
2909815,In federal jail permanently,Account marked for deletion,Gelato41-,9,1,Novice Newcomer,4/10/2023 11:45:07 PM,4/12/2023 12:12:02 AM,14,hours,4/11/2023 8:43:58 PM
2706544,In federal jail permanently,Account marked for deletion,Atena,24,590,Competent Samaritan,8/30/2021 9:06:31 AM,4/12/2023 7:42:21 PM,7,hours,4/12/2023 6:49:51 PM
2729668,In federal jail permanently,Account marked for deletion,YveRoche,22,524,Competent Antagonist,11/4/2021 9:30:47 AM,4/12/2023 2:37:39 AM,1,day,4/12/2023 6:49:51 PM
2816933,In federal jail permanently,Account marked for deletion,igors,20,223,Reasonable Samaritan,9/1/2022 8:09:47 AM,4/12/2023 8:22:49 AM,19,hours,4/12/2023 6:49:51 PM
2877469,In federal jail permanently,Account marked for deletion,BubbleMilktea,1,67,Inexperienced Felon,2/4/2023 9:01:45 AM,4/12/2023 1:56:14 PM,15,hours,4/12/2023 6:49:51 PM
2877487,In federal jail permanently,Account marked for deletion,JupJupyou,5,67,Inexperienced Loser,2/4/2023 10:29:14 AM,4/12/2023 3:41:46 PM,13,hours,4/12/2023 6:49:51 PM
2903309,In federal jail permanently,Account marked for deletion,DE4THANG3L,9,11,Below average Alcoholic,4/1/2023 6:21:21 PM,4/12/2023 5:21:15 PM,12,hours,4/12/2023 6:49:51 PM
2904693,In federal jail permanently,Account marked for deletion,Poyo_Cosido,1,9,Absolute beginner Newcomer,4/3/2023 9:46:42 PM,4/5/2023 4:48:21 PM,7,days,4/12/2023 6:49:51 PM
2904752,In federal jail permanently,Account marked for deletion,ChosenOnes,1,9,Absolute beginner Newcomer,4/4/2023 1:18:47 AM,4/4/2023 1:18:48 AM,9,days,4/12/2023 6:49:51 PM
2904758,In federal jail permanently,Account marked for deletion,DarkerLord,1,9,Absolute beginner Newcomer,4/4/2023 1:32:09 AM,4/4/2023 1:32:10 AM,9,days,4/12/2023 6:49:51 PM
2905050,In federal jail permanently,Account marked for deletion,-Tobirama-,2,8,Beginner Newcomer,4/4/2023 1:40:00 PM,4/4/2023 2:48:42 PM,8,days,4/12/2023 6:49:51 PM
2905133,In federal jail permanently,Account marked for deletion,NRD2,1,8,Absolute beginner Socialite,4/4/2023 4:24:46 PM,4/5/2023 9:15:08 PM,7,days,4/12/2023 6:49:51 PM
2905309,In federal jail permanently,Account marked for deletion,WonderWoman,2,8,Beginner Newcomer,4/4/2023 10:06:18 PM,4/5/2023 12:22:45 AM,8,days,4/12/2023 6:49:51 PM
2905996,In federal jail permanently,Staff see notes,SugarDaddy2,1,7,Absolute beginner Newcomer,4/5/2023 9:23:28 PM,4/5/2023 9:38:19 PM,7,days,4/12/2023 6:49:51 PM
2906388,In federal jail permanently,Account marked for deletion,LarryDavidson,5,6,Inexperienced Newcomer,4/6/2023 12:49:14 PM,4/10/2023 3:58:40 PM,2,days,4/12/2023 6:49:51 PM
2906572,In federal jail permanently,Account marked for deletion,--PUTIN--,1,6,Absolute beginner Newcomer,4/6/2023 6:07:08 PM,4/6/2023 6:09:27 PM,6,days,4/12/2023 6:49:51 PM
2906577,In federal jail permanently,Account marked for deletion,PUTIN-,1,6,Absolute beginner Newcomer,4/6/2023 6:10:26 PM,4/6/2023 6:12:13 PM,6,days,4/12/2023 6:49:51 PM
2906579,In federal jail permanently,Account marked for deletion,MrPuuu,1,6,Absolute beginner Newcomer,4/6/2023 6:13:04 PM,4/6/2023 6:13:05 PM,6,days,4/12/2023 6:49:51 PM
2906581,In federal jail permanently,Account marked for deletion,pukpukpuk,1,6,Absolute beginner Newcomer,4/6/2023 6:15:26 PM,4/6/2023 6:15:27 PM,6,days,4/12/2023 6:49:51 PM
2906584,In federal jail permanently,Account marked for deletion,jfjfjfjdndhgfnf,1,6,Absolute beginner Newcomer,4/6/2023 6:16:37 PM,4/6/2023 6:16:38 PM,6,days,4/12/2023 6:49:51 PM
2906585,In federal jail permanently,Account marked for deletion,just-to-look0,1,6,Absolute beginner Newcomer,4/6/2023 6:19:06 PM,4/6/2023 6:21:23 PM,6,days,4/12/2023 6:49:51 PM
2907149,In federal jail permanently,Account marked for deletion,Jakesouth440,2,5,Beginner Newcomer,4/7/2023 2:04:25 PM,4/12/2023 3:05:00 PM,15,hours,4/12/2023 6:49:51 PM
2907184,In federal jail permanently,Account marked for deletion,HannahKristen,2,5,Beginner Newcomer,4/7/2023 2:59:11 PM,4/10/2023 7:57:34 PM,2,days,4/12/2023 6:49:51 PM
2907364,In federal jail permanently,Account marked for deletion,RadAssasin56,4,5,Beginner Newcomer,4/7/2023 7:10:27 PM,4/12/2023 3:58:50 PM,14,hours,4/12/2023 6:49:51 PM
2910352,In federal jail permanently,Staff see notes,Geene,1,1,Absolute beginner Newcomer,4/11/2023 4:34:06 PM,4/11/2023 6:19:22 PM,1,day,4/12/2023 6:49:51 PM
2910781,In federal jail permanently,Account marked for deletion,buyxanax1mg,1,0,Absolute beginner Newcomer,4/12/2023 11:01:10 AM,4/12/2023 11:23:10 AM,19,hours,4/12/2023 6:49:51 PM
2910900,In federal jail permanently,Discrimination,Johnnnnnnyyy123,1,0,Absolute beginner Newcomer,4/12/2023 2:04:53 PM,4/12/2023 2:06:32 PM,16,hours,4/12/2023 6:49:51 PM
2843892,In federal jail permanently,Account marked for deletion,Sammas,23,157,Above average Scavenger,11/8/2022 9:46:25 AM,4/13/2023 10:03:07 AM,1,day,4/14/2023 2:46:36 PM
2890133,In federal jail permanently,Account marked for deletion,shanewakey420,2,37,Beginner Outcast,3/8/2023 1:57:15 PM,4/13/2023 7:13:34 PM,1,day,4/14/2023 2:46:36 PM
2892522,In federal jail permanently,Account marked for deletion,Charlotte,10,32,Rookie Samaritan,3/13/2023 9:28:53 AM,3/21/2023 9:37:49 PM,24,days,4/14/2023 2:46:36 PM
2902252,In federal jail permanently,Account marked for deletion,Epic17,1,15,Absolute beginner Sage,3/30/2023 7:14:44 PM,4/2/2023 8:44:49 PM,12,days,4/14/2023 2:46:36 PM
2904225,In federal jail permanently,Account marked for deletion,ZenZ,1,11,Absolute beginner Newcomer,4/3/2023 6:34:51 AM,4/3/2023 6:35:58 AM,11,days,4/14/2023 2:46:36 PM
2904878,In federal jail permanently,Staff see notes,clamb0,1,10,Absolute beginner Sage,4/4/2023 7:04:26 AM,4/14/2023 4:45:36 AM,20,hours,4/14/2023 2:46:36 PM
2910921,In federal jail permanently,Multiple accounts,Lazarus,7,2,Rookie Newcomer,4/12/2023 2:36:23 PM,4/14/2023 2:46:45 PM,10,hours,4/14/2023 2:46:36 PM
2692742,In federal jail permanently,Multiple accounts & Automated Scripting,Suffix,61,652,Supreme Trader,7/3/2021 12:49:53 PM,4/16/2023 1:08:10 PM,7,hours,4/16/2023 12:38:48 PM
2698053,In federal jail permanently,Automated Scripting,701gonghui__,57,624,Celebrity Nudist,7/31/2021 8:12:28 AM,4/16/2023 11:40:08 AM,9,hours,4/16/2023 12:38:48 PM
2733086,In federal jail temporarily,Account held until further notice,FrassFellas,6,514,Novice Alcoholic,11/18/2021 8:27:52 PM,4/2/2023 5:43:43 AM,14,days,4/16/2023 12:38:48 PM
2829041,In federal jail permanently,Account marked for deletion,avery_moon,4,196,Beginner Nudist,10/2/2022 1:56:27 PM,3/22/2023 7:57:43 AM,25,days,4/16/2023 12:38:48 PM
2829212,In federal jail permanently,Account marked for deletion,jessipurplemen,3,195,Beginner Nudist,10/2/2022 11:11:03 PM,3/22/2023 4:08:56 AM,25,days,4/16/2023 12:38:48 PM
2829228,In federal jail permanently,Account marked for deletion,KomboBreaker,4,195,Beginner Samaritan,10/3/2022 12:33:36 AM,3/21/2023 6:34:26 AM,26,days,4/16/2023 12:38:48 PM
2829921,In federal jail permanently,Account marked for deletion,RAWDOGGYDAWG,4,194,Beginner Nudist,10/4/2022 6:43:44 PM,4/14/2023 9:16:42 PM,2,days,4/16/2023 12:38:48 PM
2843224,In federal jail permanently,Account marked for deletion,-Last,10,160,Average Nudist,11/6/2022 11:44:43 PM,4/13/2023 10:30:54 PM,2,days,4/16/2023 12:38:48 PM
2849160,In federal jail permanently,Account marked for deletion,_Kim-Jong-Un_,10,147,Average Nudist,11/20/2022 3:30:06 AM,4/13/2023 10:35:01 PM,2,days,4/16/2023 12:38:48 PM
2850044,In federal jail permanently,Account marked for deletion,Jhonnn,10,145,Average Nudist,11/22/2022 7:25:19 AM,4/13/2023 10:33:44 PM,2,days,4/16/2023 12:38:48 PM
2850850,In federal jail permanently,Account marked for deletion,NoClickBait,10,143,Average Nudist,11/24/2022 3:13:04 AM,4/13/2023 10:28:37 PM,2,days,4/16/2023 12:38:48 PM
2866263,In federal jail permanently,Account marked for deletion,Pivnist,4,105,Inexperienced Nudist,1/1/2023 12:46:07 AM,4/16/2023 4:50:36 AM,17,hours,4/16/2023 12:38:48 PM
2891428,In federal jail permanently,Account marked for deletion,Kameha047,1,37,Absolute beginner Deserter,3/10/2023 4:31:24 PM,3/10/2023 4:47:16 PM,37,days,4/16/2023 12:38:48 PM
2892164,In federal jail permanently,Account marked for deletion,ZeeZee29,5,36,Beginner Nudist,3/11/2023 10:34:14 PM,4/13/2023 10:27:43 PM,3,days,4/16/2023 12:38:48 PM
2893732,In federal jail permanently,Account marked for deletion,_pac_man_,5,29,Beginner Nudist,3/18/2023 4:04:53 AM,4/13/2023 10:25:14 PM,3,days,4/16/2023 12:38:48 PM
2894263,In federal jail permanently,Account marked for deletion,SandStrom,4,29,Beginner Nudist,3/18/2023 10:31:44 PM,4/13/2023 10:23:11 PM,3,days,4/16/2023 12:38:48 PM
2894370,In federal jail permanently,Account marked for deletion,Rubber92,4,28,Beginner Nudist,3/19/2023 3:43:24 AM,4/13/2023 10:21:26 PM,3,days,4/16/2023 12:38:48 PM
2895053,In federal jail permanently,Account marked for deletion,Leo_Nerd,4,27,Beginner Punchbag,3/19/2023 11:34:12 PM,4/13/2023 10:20:12 PM,3,days,4/16/2023 12:38:48 PM
2905285,In federal jail permanently,Account marked for deletion,Noms,9,12,Novice Loser,4/4/2023 9:07:51 PM,4/11/2023 5:20:18 PM,5,days,4/16/2023 12:38:48 PM
2909116,In federal jail permanently,Account marked for deletion,Leviia,3,6,Beginner Newcomer,4/10/2023 4:23:36 AM,4/16/2023 4:49:46 AM,18,hours,4/16/2023 12:38:48 PM
2909658,In federal jail permanently,Account marked for deletion,karlos93,5,6,Inexperienced Newcomer,4/10/2023 5:13:09 PM,4/16/2023 7:42:49 PM,3,hours,4/16/2023 12:38:48 PM
2910386,In federal jail permanently,Account marked for deletion,-Diversion-,1,5,Beginner Newcomer,4/11/2023 5:15:02 PM,4/15/2023 9:22:17 AM,1,day,4/16/2023 12:38:48 PM
2910472,In federal jail permanently,Account marked for deletion,khaledha,9,5,Rookie Newcomer,4/11/2023 9:25:24 PM,4/16/2023 1:39:00 AM,22,hours,4/16/2023 12:38:48 PM
2910696,In federal jail permanently,Account marked for deletion,jackson6,3,4,Beginner Newcomer,4/12/2023 7:02:54 AM,4/16/2023 7:34:24 PM,4,hours,4/16/2023 12:38:48 PM
675069,In federal jail temporarily,Account held until further notice,-Penguinbite-,60,5581,Master Booster,1/30/2008 7:10:50 PM,5/6/2023 7:11:50 AM,7,days,5/13/2023 5:00:32 AM
759377,In federal jail permanently,Account marked for deletion,fohty07,21,5528,Reasonable Loser,3/24/2008 1:50:42 AM,4/21/2023 5:03:17 PM,21,days,5/13/2023 5:00:32 AM
1151690,In federal jail permanently,Harassment,sharkeyfive,100,5178,Elite Egotist,3/8/2009 9:25:54 PM,4/17/2023 6:20:21 PM,25,days,5/13/2023 5:00:32 AM
1424162,In federal jail permanently,Account marked for deletion,ZelkemaZ,16,4782,Below average Scavenger,4/8/2010 10:06:13 PM,5/1/2023 10:44:32 PM,11,days,5/13/2023 5:00:32 AM
1497136,In federal jail permanently,Account marked for deletion,Vukun,50,4606,Outstanding Punchbag,10/2/2010 4:47:44 AM,5/4/2023 3:51:07 PM,8,days,5/13/2023 5:00:32 AM
1549772,In federal jail permanently,Account marked for deletion,HeatherZito,25,4401,Reasonable Loser,4/25/2011 3:50:56 AM,4/21/2023 4:39:39 PM,21,days,5/13/2023 5:00:32 AM
1661630,In federal jail permanently,Account marked for deletion,Naeem_d,17,3922,Below average Trader,8/15/2012 6:12:41 PM,4/11/2023 2:37:17 PM,31,days,5/13/2023 5:00:32 AM
1681755,In federal jail permanently,Account marked for deletion,Maguire,20,3852,Reasonable Loser,10/25/2012 12:57:28 AM,3/16/2023 1:26:20 AM,58,days,5/13/2023 5:00:32 AM
1694188,In federal jail permanently,Account marked for deletion,missdaija,19,3800,Below average Loser,12/15/2012 6:28:55 PM,3/16/2023 1:35:16 AM,58,days,5/13/2023 5:00:32 AM
1701009,In federal jail permanently,Real money trading,Decima,95,3775,Heroic Damage Dealer,1/9/2013 1:39:50 PM,4/23/2023 8:15:58 PM,19,days,5/13/2023 5:00:32 AM
1715443,In federal jail permanently,Account marked for deletion,namejeffmeme,10,3716,Novice Outcast,3/9/2013 12:28:41 PM,4/16/2023 9:50:05 PM,26,days,5/13/2023 5:00:32 AM
1759359,In federal jail permanently,Account marked for deletion,thanks_4_buying,16,3577,Average Trader,7/27/2013 1:16:30 AM,4/12/2023 12:10:02 PM,30,days,5/13/2023 5:00:32 AM
1779364,In federal jail permanently,Account marked for deletion,Reactiionz,19,3515,Above average Loser,9/26/2013 4:36:37 PM,4/21/2023 4:30:34 PM,21,days,5/13/2023 5:00:32 AM
2001495,In federal jail permanently,Account marked for deletion,EdenMurphy,18,2518,Reasonable Samaritan,6/20/2016 2:49:57 AM,3/16/2023 1:11:34 AM,58,days,5/13/2023 5:00:32 AM
2050933,In federal jail permanently,Real money trading,Vinetu,60,2250,Celebrity Antagonist,3/14/2017 10:42:34 PM,5/12/2023 1:12:08 PM,21,hours,5/13/2023 5:00:32 AM
2069745,In federal jail permanently,Multiple accounts,FallenNPC,60,2152,Master Boxer,6/20/2017 11:36:04 AM,4/23/2023 4:06:53 AM,20,days,5/13/2023 5:00:32 AM
