Name,UID,Level,Faction,FID,State,Until,Friends,Enemies,Karma,ForumPosts,Details,Description,Date,Observed,Networth,Played,Stats
NDFS,4176907,2,None,0,Federal,1875916800,0,0,0,1,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,6569291,1740,0
Ndmdhshwj,4046275,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,60,0
Neala408892,4118606,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,0
Nebula_Ls,4345362,4,None,0,Federal,1875916800,2,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,251469,6813,0
Nebula_nocturne,4071365,8,Z&#039;Explorer,56607,Federal,1875916800,1,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,2649739,26105,9448
Necr,2720785,9,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,5687904,52245,0
NECR0DANCER,4010346,1,None,0,Federal,1875916800,1,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,750,240,0
Nedda517452,4125861,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,0
Nedi229415,4101622,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,0
Nedi24580,4136465,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,0
Nedi399648,4104526,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,0
nediyoolm,3984497,28,None,0,Federal,1875916800,1,0,0,1,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,1134131,587761,86439
nEeLoFa,4341740,9,None,0,Federal,1875916800,3,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,25080958,41968,0
Neely553986,4153391,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,0
Neely781143,4147004,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,0
Neemaa,4503294,1,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,750,464,26
Neerz,3441020,3,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,306188,2044,1753
nefeb99035,4351421,2,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,750,2341,89
Negan573,4251613,4,None,0,Federal,1875916800,1,0,0,3,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,1145117,24664,1481
NehNehPok,4434650,6,None,0,Federal,1875916800,1,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,4039363,29878,5494
Neiggasaurus,4299476,1,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,750,1068,137
Neila212860,4124176,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Neile238601,4128897,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Neile241952,4139901,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
NeilGorsuch,4068375,2,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,750,60,117
Neilla642938,4152213,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Neilla995284,4107057,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
nekijel907,4126898,2,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,750,1318,119
Nekojl,4030196,1,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,750,0,766
nekovi,4187933,12,None,0,Federal,1875916800,7,4,0,1,Staff see notes,In federal jail permanently,2026-09-17,1789632024,1289325299,263684,159469
Nelia131818,4147717,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Nelie152985,4113194,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Nelie203877,4110431,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Nelie324930,4145540,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Nelie421207,4099433,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,0,0,766
Nelie868312,4109214,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Nelie934509,4133376,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Nell351851,4122841,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Nell967876,4124172,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Nelle163576,4145827,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Nelle818356,4111685,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Nelli211370,4132237,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Nelli970462,4124432,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Nelly382735,4109972,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Nelly426993,4137714,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
NemeanLion,2755477,7,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,242168,1460,8229
nemen,3520717,7,None,0,Federal,1875916800,1,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,2661134,17914,14644
Nemesis-Smm,2064879,3,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,93115,3959,7624165
Nemu14,2613650,12,None,0,Federal,1875916800,1,0,0,1,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,135094893,28865,65258
neonal,3875244,1,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,750,0,117
Neona_zoldyk,2798784,5,None,0,Federal,1875916800,1,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,2643918,17387,98455
neowmm,3874512,1,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,750,0,766
Neo_001,4161075,2,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,48014,600,26
Nepster_02,3210362,1,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,3820,2040,26
Nerdpants,4439025,10,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,3995611,24905,1895
nerdybownie,2149235,1,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,5009085,48155,3037
Nerissa457100,4139013,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Nerissa628181,4133087,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Nerita112953,4139933,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Nerita254828,4127128,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Nerita690729,4129537,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Neroghost,4190934,5,None,0,Federal,1875916800,0,0,0,2,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,770402,18138,153
Nerokai,4338798,3,None,0,Federal,1875916800,1,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,798075,10481,519
nerorero,4096289,4,None,0,Federal,1875916800,1,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,103170,6302,1620
Nert56848,4131750,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Nert697819,4141513,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Nerta161068,4114960,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,0,0,766
Nerta475971,4152874,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Nerta652677,4114711,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,0
Nerta907525,4113092,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,0
Nerte876302,4148703,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,0
Nerti132854,4133425,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,0
Nerti435206,4146374,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,0
Nerti653129,4149446,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,0
Nerti936820,4138709,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,0,0,0
Nerti963246,4150070,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,0
Nertie979566,4123415,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,0
Nerty148791,4121908,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,0
Nerty456599,4113294,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,0
Nerty507384,4110465,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,0
Nerty993218,4104878,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,0
NescafeClassic,4322568,1,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,750,0,0
Nessi228060,4134157,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,0
Nessi802396,4117226,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,0
Nessie501259,4105311,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,0
Nessy405512,4147651,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,0
Nessy612612,4101119,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,0
Nessy61431,4123286,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Nessy813248,4109980,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Nessy843162,4129410,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Nessy975314,4152329,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Nesta210944,4102835,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Nesta264454,4106220,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Nesta352323,4115147,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Nesta929920,4127593,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Netta621144,4104722,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Netta645422,4152094,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Netti713071,4113083,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Netti862330,4097921,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Nettie247052,4122182,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Nettle129590,4141419,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Nettle201053,4125205,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Nettle584205,4123231,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Nettle778652,4102121,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Neukarypt,4308753,1,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,0,0,766
NeuroBones,4325659,10,None,0,Federal,1875916800,1,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,6531350,9955,26
Nevelo,4148248,1,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,750,0,766
Nevertheles,3789866,5,None,0,Federal,1875916800,0,0,2,11,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,1221936,31055,2675
Nevsa242011,4141588,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Nevsa751547,4125982,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Nevsa779492,4133112,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
NewAngler,4511562,1,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,750,30470,1652
newbee89,4229290,1,None,0,Federal,1875916800,1,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,2813297,4456,369
NewEmmaFrost,4484611,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,9285,923
newestSpitfire2,4029100,2,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,4594646,180,26
Newhan,4021223,1,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,0,0,766
newplayer69420,4153639,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
NewSoulYael,4499037,2,None,0,Federal,1875916800,1,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,36358703,1872,125
newwade,4272350,2,None,0,Federal,1875916800,1,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,66681,2446,79
New_bie_Man,1771927,1,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,54907,0,766
New_ryan_baker,4043509,5,None,0,Federal,1875916800,1,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,10653820,9039,48702
NextApollo,1893778,2,None,0,Federal,1875916800,1,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,1179344,3984,26
nextTimee,4458400,1,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,0,0,766
Neyber,4205328,1,None,0,Federal,1875916800,1,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,750,120,26
Neysa160862,4130946,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Neysa347663,4121048,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Nezuko14,3767111,4,None,0,Federal,1875916800,1,0,0,2,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,13185629,18725,257
ngaihno,1639948,4,None,0,Federal,1875916800,0,1,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,309924,10128,109
NGECROT,3872936,2,None,0,Federal,1875916800,0,0,1,3,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,584276,17519,241
nggi,4407178,1,None,0,Federal,1875916800,1,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,30884,720,26
nggiptra,4317827,8,None,0,Federal,1875916800,6,0,0,4,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,16406146,106150,3290
nggiptraa,4314710,3,None,0,Federal,1875916800,2,0,0,0,Multiple accounts,In federal jail permanently,2026-09-17,1789632024,354412,32741,833
nggiptraaa,4414680,2,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,750,2425,26
nggiptraaaa,4441766,2,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,6858,7245,26
NgoBaQuan2005,4232631,1,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,1937747,3016,1287
NgoTienDat1994,4232897,1,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,0,120,26
nguyendubang,1884378,30,None,0,Federal,1875916800,6,2,0,3,Multiple accounts,In federal jail permanently,2026-09-17,1789632024,1150224415,1090898,242121
ngzzmvtdo,4157240,2,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,750,1348,291
Nibru,4194081,16,None,0,Federal,1875916800,0,0,0,1,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,-5388431,109189,33832
Nica01,4345065,9,None,0,Federal,1875916800,1,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,6515276,179355,2078
Nice-Guy,4373335,4,None,0,Federal,1875916800,1,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,2660563,24781,2774
Nichol691094,4110224,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,0
Nichol712459,4135987,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,0
Nichol883175,4100912,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,0
Nichol940170,4151793,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,0
Nichol976824,4126807,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,0
Nicholas101,3984336,1,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,0,0,0
Nichole433282,4118857,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,0
Nicholle724912,4110531,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,0
Nicki52473,4110199,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,0
Nicki905432,4097935,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,0
nicknothuman752,3751213,3,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,229644,11781,0
NIcky02,4234277,1,None,0,Federal,1875916800,0,0,0,1,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,3625887,660,0
Nicky248730,4139970,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,0
Nicky503430,4113637,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,0
Nicky544979,4105961,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,0
Nicky880667,4104755,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,0
Nicky977964,4126409,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,0
Nico579,4083051,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,0
nicofake,4182335,5,None,0,Federal,1875916800,1,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,572205,16200,310
Nicol360729,4115314,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Nicol599685,4101317,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Nicolea359335,4112837,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Nicolea362091,4124807,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Nicolea944835,4139700,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Nicolette104204,4152377,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Nicolette354992,4117908,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Nicolette917766,4113486,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Nicoli538704,4118460,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Nicolina311098,4152431,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Nicolina395822,4117533,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Nicoline452808,4126421,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Nicolle25470,4126756,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Nicusor_SaX,4302238,3,None,0,Federal,1875916800,1,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,62299,4517,119
nidanis,1758250,20,None,0,Federal,1875916800,1,2,0,0,Real money trading,In federal jail permanently,2026-09-17,1789632024,25411671,76436,24202195
Niffty,4338469,5,None,0,Federal,1875916800,16,0,0,5,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,17443943,55484,1756
nightcred,4031378,5,None,0,Federal,1875916800,2,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,5516143,24602,26
nightghost-,3806088,4,None,0,Federal,1875916800,1,0,0,1,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,9407272,6365,21156
Nightmareqr,3961871,1,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,157952,666,26
Nightmareqr1,3961868,1,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,18384,900,26
NightMarooooo,3987205,1,None,0,Federal,1875916800,0,0,21,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,700,180,26
NightOwl1982,4037416,2,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,750,18966,462
Nightride,1811235,40,Next Level Mayhem,525,Fallen,0,18,4,5,14,Resting in Peace,Fallen,2026-09-17,1789632024,9339509415,2591385,1237249412
NightRunnerx,4119536,10,None,0,Federal,1875916800,1,2,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,1873075,21592,5641
Nightstara,4269973,4,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,19202291,32513,539
nihaofineshyt,3867882,7,None,0,Federal,1875916800,0,1,0,6,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,40695028,104583,1558
Nijins,4032084,1,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,750,0,766
nikasajonnie,3934728,1,None,0,Federal,1875916800,0,0,5,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,750,120,26
Niki736031,4105896,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Niki784541,4145361,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Niki949183,4137998,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
NikiLtem,4042760,1,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,750,0,766
Nikita_21,4437374,4,None,0,Federal,1875916800,1,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,341920,10463,1387
nikki009,1876066,43,None,0,Federal,1875916800,9,6,11,16,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,7217909045,3028645,2176265
Nikki178911,4142208,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
nikki800,3458185,1,None,0,Federal,1875916800,0,0,1,5,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,750,2425,835
Nikki86,3759155,4,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,1778674,22203,106
Nikki918588,4123862,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
NikkiChan,4360100,1,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,1950,1053,923
