uid,name,level,la,fid,faction,rankedwarhits,attackswon,xantaken,useractivity,retals,boostersused,energydrinkused,specialammoused,dukecontractscompleted,refills,total
2081954,Xylene,90,1718866498,37185,Catch 22,694,7126,5455,4123359,153,312,1208,0,342,2211,6525485608
208206,TranQuilizer,100,1718849403,9032,Wolf Pack,595,33973,9988,44778891,490,451,4666,63202,1035,4179,15269300599
2084007,Vitrebreaker,100,1718876865,36891,FLATLINE,467,11554,3667,5878284,82,67,139,1007,722,1080,3171168570
2084020,V-MAX,100,1718857918,44762,The Iron Maiden,1583,14506,3147,17284430,446,223,1686,17387,848,1368,3159596767
2084667,Diadelosmuerto,100,1718873902,38847,Vigilantes,2690,21024,5534,19700695,436,2141,371,37018,1145,2036,5690251534
2084723,GojoSatoru,100,1718877990,11747,Natural Selection II,1482,13265,5501,15699462,211,607,5625,22271,694,1912,6810998561
2085159,WolfBastion,100,1718877160,11747,Natural Selection II,892,18422,5662,17507558,197,439,1697,34708,1117,1683,7112736948
2086144,AmeNyaa,100,1718878359,28349,Dexter&#039;s Laboratory,1094,10499,2642,4297474,87,213,459,6566,524,781,2222964307
2086606,DonCockleone,100,1718852268,9041,PT-Calculated,910,25074,4310,16263813,233,806,2635,116141,1903,1355,3637698963
208701,njprops,100,1718858486,8989,JUX HQ,369,19087,9238,12798366,42,721,246,49887,47,3819,13298332838
2087102,Sakra-,100,1718877784,10174,AQUA-Poseidon,1014,18691,4087,8785185,224,265,1542,33360,1236,1328,4138496156
2087183,Hoezey,100,1718862542,16247,Capacity X,5248,17943,4805,14682961,528,611,3131,12787,667,1754,5472990313
2087477,Artemis,69,1718858675,8520,Xenon,277,7847,1554,3286956,3,49,284,11452,395,646,706906529
2088195,wheezy,100,1718854837,8384,Savage Plague,800,16383,4792,14842886,126,468,1041,11863,301,2243,4848703857
2088212,AtmosFear,71,1718867406,19,39th Street Killers,154,2819,1835,5512348,0,86,562,0,194,561,859490183
2088484,PerniciousWeed,77,1718848828,30085,Wargasm HQ,398,5618,3381,4466014,103,169,181,11762,531,1343,3232921342
2088627,Capgros,100,1718876793,11747,Natural Selection II,449,17047,5935,47185397,43,72,927,11192,1665,1979,6633106632
2088724,YBNHokage,85,1718873465,13502,Dead or Alive,378,5523,2184,4317554,22,244,3281,1117,429,1003,1380175096
2089490,Lauxnos,100,1718869081,22781,The Wolverines,988,13319,5046,12080161,123,222,408,5000,896,1742,5579842594
2089549,RickF,100,1718875954,10820,Lithium,296,16851,4257,10167425,24,494,672,16520,2242,1707,4377001067
2089826,Focal,100,1718872446,41929,Valor,3959,17299,5285,15633989,366,1034,6234,30527,796,1797,7130916000
2089844,Thug,100,1718878346,10818,Lex Wolverines,839,15236,4916,21025597,695,1119,1490,45644,847,1694,5914787205
2090073,undo,100,1718870396,13784,WarBirds,941,15023,5732,24431737,71,759,3076,16377,1637,2110,7177751531
2090183,pork,100,1718866533,7709,Vulpes Vulpes,741,12308,4584,10981481,70,597,1710,52236,1140,1553,5605721729
209070,Tascon,100,1718869569,16628,Chain Reaction,1062,37648,11978,24489190,180,940,9231,58176,2615,5114,3.834e+11
2090973,LZRD,50,1718877248,8803,Buttgrass Inc,540,3239,518,3022989,6,146,15,4465,218,202,9811487
2090974,Hamid448,98,1718877910,10140,In Memory of the Fallen,1077,20374,4388,16484457,488,377,955,17072,1760,1537,4204565890
2091043,MorSeth,100,1718853576,9524,HT-Fenris,3969,25978,4456,23698069,368,875,2301,77857,1609,1762,4172615066
2091318,Tyrech,100,1718877531,8706,Carbon,1684,17066,6370,22744438,581,863,5133,5213,862,2229,8422680839
2091491,Dire,100,1718856203,49837,Coma Toast,4742,21349,4376,36442968,690,1733,1233,11620,537,1857,5022959947
2091668,zulanderz,100,1718860449,16312,39th Street Killers X,225,13662,6456,9899143,10,293,3288,420,194,2246,7094995907
2091857,WaxieG,90,1718871654,525,Ministry of Mayhem,199,6985,5515,8268651,15,43,61,0,168,1485,4692121723
209247,Beenie,93,1718873278,8954,Nuclear Armageddon,186,8100,2737,3864015,15,78,566,3123,405,1292,2505836797
2092709,Sxl,85,1718869610,478,PT-ShadowRazers,822,14495,3835,7616491,178,147,263,15176,1664,1360,3819195243
2092768,Panderp,55,1718858247,19,39th Street Killers,100,2563,1063,4241331,0,193,5,0,167,273,250963561
2092792,SvenDaPlumber,100,1718860032,10174,AQUA-Poseidon,507,13468,4436,10343730,190,398,2029,18551,224,1603,4470593138
2093363,FijiWater,99,1718869334,11581,Natural Selection III,867,13264,3360,6559042,56,317,1239,3015,396,1305,2681039970
2093883,tonyuh,100,1718857347,49837,Coma Toast,2288,16357,5396,9784033,218,147,411,40229,2010,1045,4482887588
2094364,Septicflesh,100,1718878448,18569,Romania Elite Kommando,2189,15123,5675,16201344,375,304,181,10027,1666,1252,5857065960
2094400,MysteryMeat,100,1718875227,11581,Natural Selection III,1761,15912,4265,17505106,251,450,8565,53622,1039,1601,5648158533
2094410,ekiM_,100,1718875341,18736,Monarch Research,2022,18750,5733,31168604,1525,710,13278,16962,387,1810,13631327496
2094582,Ara,100,1718858197,8336,Monarch HQ,1535,16122,6167,25269335,574,1199,7376,21772,457,2306,1.494e+11
209485,predator101,100,1718865141,478,PT-ShadowRazers,2046,13389,2952,11615626,123,237,5757,12376,722,1251,3788242981
2095600,SucculentSun,70,1718861690,37185,Catch 22,155,3435,951,2100899,3,28,60,4,557,313,136364247
2095703,Revolc,81,1718875262,6731,The Next Level,697,5326,2530,6063223,26,55,55,15522,663,796,1849022615
2095845,FangzMcGee,100,1718876551,10174,AQUA-Poseidon,74,12561,3535,8635828,6,424,684,500,593,1589,3449151522
2096039,Frank_,99,1718875414,20747,Damage Inc,225,7801,5311,6677084,85,553,2899,26201,1111,1718,6562788108
2096590,Root,100,1718860400,13377,The Brotherhood of War,1534,22441,6507,38378147,952,397,1434,2312,546,2078,6577928400
209672,GrumpyB,96,1718852219,2013,Subversive  Alliance,304,15388,4578,9066966,220,2944,8573,21123,518,2205,7388993264
2098021,Teenie,100,1718845091,14078,~Twisted~,815,20122,5824,20129552,503,1131,5494,26654,770,2142,7798244511
2098726,Wardz0r,100,1718875906,366,Evolution,565,10016,5979,9961196,38,306,207,877,946,2050,6998238236
2098906,Far,97,1718873737,7049,39th Street Healers,3610,10056,2678,10975275,390,215,39,10844,367,1260,1642732845
2099187,Magnakai,100,1718874770,13784,WarBirds,753,13968,6595,43798839,259,1540,9893,63623,1613,2174,9402321371
2099199,PaPawaPPe,100,1718872093,46708,The Revenant,2477,15460,4529,16328343,1473,330,1049,31714,562,1492,5007352579
2100024,hoentoe,51,1718877356,27312,SA  Equilibrium,911,7815,5819,41195259,63,121,2770,690,396,1847,7721696930
2100315,Dion_,100,1718847286,2013,Subversive  Alliance,1283,17385,5321,17405968,207,1158,1956,90424,1310,2111,7243234481
2100412,Qfifffle,100,1718878290,42125,ODB,1836,15096,5443,41815735,1185,422,3956,18696,930,1966,5772824966
2100436,Dapzter,85,1718876886,18736,Monarch Research,1983,5364,2111,4800107,61,63,913,200,151,862,1852018957
2100546,Legaci,100,1718874333,16628,Chain Reaction,1206,18135,4770,15708350,388,1441,7065,45953,796,1585,6827406356
2100673,Velthir,100,1718863882,13665,PT-Penguins,849,9580,4113,5001117,96,356,1571,416,186,611,3828361886
2100735,xedx,100,1718878255,8151,Chromatic,1598,22143,3485,22006693,101,938,5757,66780,1871,1416,3393200822
2100801,Grabowski,100,1718875813,2013,Subversive  Alliance,777,18356,6270,20744566,110,260,944,40096,2137,2153,7802845619
2100819,rarestmicrobe,99,1718846156,8085,Nuclear Blast,1036,7449,3588,7863416,370,194,477,23190,415,1354,3668613158
2101134,MeadowEU,100,1718862624,8085,Nuclear Blast,1560,16841,5832,25338633,667,441,2238,9206,1640,2222,5885326340
2101367,Emeth,94,1718878373,7709,Vulpes Vulpes,275,8911,2586,4585876,2,98,588,14860,752,880,2131832323
2102025,Hash,90,1718877694,42125,ODB,1427,5243,2606,5347025,70,331,720,377,109,914,2040325466
2102225,Pliny,68,1718872392,13737,The War Rig,1562,3501,1178,4944105,35,34,9,3505,256,637,748426316
2102238,i3randed,100,1718876506,8938,Arcadia,899,15009,4410,14985328,86,479,476,3932,144,1706,4149379955
2103158,Nola,100,1718859686,11747,Natural Selection II,523,18228,4969,29565548,35,515,5039,1103,177,2010,5478936644
2103253,Evaline,100,1718877641,10174,AQUA-Poseidon,283,11735,4210,7049518,12,333,863,0,455,1538,3906553482
2103309,aleph,100,1718871920,7709,Vulpes Vulpes,1738,18320,5666,22598918,813,327,7114,37677,613,1598,6545627368
2103766,Ypsi,96,1718853005,366,Evolution,395,4455,5201,4318776,63,694,1556,9508,394,1886,6291342347
2104046,Kyle600,100,1718848057,42125,ODB,2019,18778,5625,17256484,1017,2571,6773,12880,323,2080,9232892904
2104295,Kamikaze-Mirage,100,1718867888,8938,Arcadia,925,11696,4548,18597372,93,281,844,11823,814,1378,4875001856
2104424,Wild_Husky,100,1718876668,11747,Natural Selection II,870,39852,6111,31026816,382,1111,13841,88070,1474,2126,7724512877
2105194,Epheanor,89,1718854096,36891,FLATLINE,547,9432,1665,4709728,6,193,346,3750,241,698,662577102
2105398,Bluntforce,81,1718863971,7049,39th Street Healers,409,4198,2828,5248096,50,116,334,13968,685,530,1655831068
2105509,Green,100,1718868298,16628,Chain Reaction,912,21857,4149,23421876,81,3590,2886,82521,1244,1657,13550161347
2105862,Kiss-my-Axe,91,1718878110,230,PT-Family,189,7027,2226,9995271,36,342,2516,13439,340,728,1521342442
2106420,Rema_,100,1718876501,231,Destructive Anomaly,226,6527,6569,10300080,11,218,79,0,708,2208,7738060919
2106640,Tiramisu,100,1718877079,7709,Vulpes Vulpes,1565,19346,4937,26777153,268,243,1782,3243,1024,1459,5459841977
2107196,cwms76,100,1718857645,40624,Toxic Reign,1364,11114,4603,14068235,218,125,550,23306,598,1295,4006166459
210720,MrHat,100,1718877415,231,Destructive Anomaly,318,16264,5772,12521120,52,264,1408,9819,962,1938,7547745888
2107304,Angry_Medic,100,1718875424,45046,DU: Hit it and Quit it,2811,16209,3925,20345913,271,546,3356,14071,554,1141,2890447463
2107374,Aszkatoth,33,1718865070,13377,The Brotherhood of War,492,8313,4295,8546499,22,70,445,500,109,1559,4900055059
2107527,Nutflush,100,1718877386,8520,Xenon,222,11699,4602,10348884,9,269,868,13313,977,1863,5586295337
2107631,cestlatimmy,100,1718878364,40992,Medic!!,1779,19528,4652,19837154,432,517,3716,33555,1125,1465,5331436128
2107667,DaddyValentino,100,1718872663,18736,Monarch Research,654,9638,3405,4153119,27,1011,1561,4888,263,1251,3445763421
2108203,3grams,80,1718867026,33241,Nub Navy,255,5294,2967,9574087,25,310,432,12633,355,1236,2759937335
2108641,Rauhbautz,90,1718876864,230,PT-Family,497,16366,4979,28940808,311,934,13785,44280,1623,1922,7065927669
2108877,W3r3w017,98,1718871636,14078,~Twisted~,636,8098,5582,16048938,33,416,2661,1654,270,1928,6696586071
2108951,DTCBoeren,81,1718875908,9420,Sacrifice,430,4155,1918,2225817,17,16,340,0,139,503,1120644449
2109024,Arduan,100,1718853266,9032,Wolf Pack,363,10805,4378,10220675,140,630,3463,32116,1229,1966,5070668062
2109107,OnePunch,98,1718859103,6974,Onion Smugglers,1291,11600,2175,8403603,127,128,1362,869,290,879,1454464931
210912,Heretical,100,1718876772,2736,Itsi Bitsi Bikini,462,7050,6036,16073402,81,620,1851,17713,437,2217,8903526743
2109257,Nightsfury,100,1718863096,16040,Winter is Coming,3685,17204,5399,11635544,2204,2936,3176,9287,365,1948,7911212705
2109484,SubStylee,60,1718877940,13502,Dead or Alive,460,12431,3470,8225393,24,133,912,10299,629,1005,2700254673
2109558,tayza,97,1718873746,8422,Monarch Cupid,693,9344,3593,4560623,23,70,508,121,674,559,3258809076
2109602,RuiNa,67,1718877180,10913,Unbroken Silence,822,3601,912,6580542,2,56,590,3719,346,192,139581087
2109635,Mayenar,100,1718874980,22295,Aquarius,1956,11550,4952,4015702,506,184,438,4527,82,1846,5324893936
2110377,miusidu,78,1718862823,8944,Ambulance Chasers,894,2338,2539,3596163,102,76,49,610,114,467,1798910181
2110553,VVoozy,15,1718878477,27370,Desert Eagle,1330,10267,5703,24322721,236,86,729,1649,580,1976,6847407823
2110765,rAtAplAn,100,1718878086,7709,Vulpes Vulpes,785,11231,5967,20788836,182,1024,6760,3330,258,2094,9071533620
211088,Donny,90,1718867179,14365,JFK 2.1,544,2990,2577,1693656,3,184,1052,1200,382,1345,2798734732
2111026,Tash,100,1718877333,12893,Darkside,2683,23206,5854,30217838,1484,671,6812,36469,841,2158,7359915051
2111189,RAPY,100,1718878327,10739,Elements [For sale],3472,25435,5499,20489998,367,941,3675,43776,1584,1985,9442607628
2111193,pyaephyonaing,86,1718876228,21234,Underground Nation,1170,6003,2843,2863322,106,316,143,12111,594,827,2025904281
2111649,Pyrit,100,1718878146,7049,39th Street Healers,1390,16151,4919,12992801,1026,199,803,18914,954,1540,4900248831
2111984,VikingZ,100,1718869293,8520,Xenon,992,17662,5571,10085615,67,567,140,13939,430,1228,4984911952
2112370,Spike_Cooper,80,1718868149,9412,BLACK STATUES,561,17599,3674,4810354,36,425,1195,60850,1438,1311,3181731092
211238,3v1l_Benni_,100,1718873057,27370,Desert Eagle,1186,7583,5697,8212242,186,210,323,13081,295,1626,7240113285
2112670,Glorfindel,100,1718873759,21665,Monarch Army of Light,3696,10552,3887,9523294,738,236,2450,17669,497,1185,3838042008
2112764,Ludivik,95,1718875213,49380,Crows,1459,6348,5015,4766902,81,81,732,1102,127,1663,5763303371
2112766,nihilisticcat,100,1718875932,14432,160th SOAR Night Stalkers,4447,13203,6246,17098158,416,389,1272,11919,488,1965,7517121721
2112950,GargleDeez,100,1718850872,7709,Vulpes Vulpes,1072,12307,5726,13912045,284,155,1543,24057,692,1861,7470411228
2113041,Squirrel,89,1718854403,9041,PT-Calculated,91,17202,5192,21395067,11,2793,4184,11457,251,1953,2.34e+10
2113660,JonathanWolf,100,1718876395,9357,AQUA-Neptune,1295,11090,4929,5768130,55,1075,637,65227,1499,1618,5541226005
2113698,Martyr,71,1718876469,12645,NPO - Endurance,169,1176,657,2180088,4,36,8,5,26,122,172724387
2113741,LastRites,100,1718863374,230,PT-Family,740,10820,4972,16664362,102,199,1824,5556,490,1740,6502371530
2114708,Reclusive,88,1718844745,27223,Little Stompers,725,6730,1822,5835623,36,150,104,7204,538,873,1335338495
2114932,Oeranos,89,1718878385,7969,WIT-Premier,953,4538,2641,2992689,74,189,33,634,123,852,2020623371
2115253,XxDarkRidderxX,98,1718851362,89,Catalysis,1095,9275,3079,9562254,65,203,342,1226,537,932,2376377794
2116257,slk1871,100,1718873537,13502,Dead or Alive,407,14767,4232,3531268,12,56,756,16255,1190,1429,4069262172
2116723,Argozdoc,100,1718870018,33241,Nub Navy,601,16804,4677,10391446,173,24,168,85404,2183,1743,4764852682
2116826,Kirche,94,1718873265,11747,Natural Selection II,591,7658,2955,16108496,9,384,3732,11412,830,1015,2877738017
2116896,Fiskol,100,1718874555,7835,Monarch Mutation,463,13822,5815,7358041,96,345,1964,31903,953,1987,6964017413
2117255,HerpSac,69,1718854990,14078,~Twisted~,388,21112,4763,14880014,207,873,6494,15334,1303,2040,5555369131
2118048,Vesvious,100,1718874288,230,PT-Family,678,12501,3916,6406275,98,166,1658,11558,629,1287,3542628777
2118297,PharmaGod,99,1718861941,13665,PT-Penguins,596,9590,3619,5900777,30,571,2875,7170,217,1381,3816411401
2118379,Smock,100,1718874108,10820,Lithium,322,12414,3461,6788455,136,226,1367,5501,179,1298,3431193428
2118383,Dable,95,1718876638,12094,Nuclear Fusion,346,6294,5459,11324266,59,265,246,12166,175,1920,6558898231
2118516,K4RMA,91,1718874762,8151,Chromatic,4127,11242,1488,9559354,8,67,1918,15336,1053,409,476675432
2118937,ayk321,100,1718872269,8076,Order Through Chaos,874,8059,4359,9330922,232,185,350,44754,1283,1644,5210830935
211922,CLoVeR,100,1718855961,9533,Natural Selection,973,33374,4883,13899855,113,2263,1989,58829,2314,2766,8837317106
2120047,chaaaaarl,100,1718865371,7835,Monarch Mutation,1072,18435,5527,14887599,112,337,1579,45876,1055,1912,6174909284
2120940,GODZILLA,100,1718878228,15837,Suits,1214,13134,3622,9285588,147,465,1035,2600,351,1563,3631548501
2121826,Yiappy,97,1718869464,230,PT-Family,368,12059,4094,5914132,80,424,1809,1000,325,1534,4793980895
2121979,Yogi,100,1718856443,7709,Vulpes Vulpes,263,9595,4523,17851412,18,433,1143,13843,753,1622,5638258170
2122084,Mingle,99,1718859995,9176,The Iron Fist,354,8304,2250,5624283,65,166,685,800,133,712,2037128485
2122284,NiceOn,100,1718873968,3241,JFK,1138,15434,5362,12491335,88,274,758,26768,859,1552,5255799931
2122317,The_Big_Mac,100,1718867400,11747,Natural Selection II,289,11745,5335,13921032,32,179,1786,11890,666,1834,6722823863
2122496,Zeshan,100,1718872565,9041,PT-Calculated,520,11829,3481,4730330,38,101,318,788,496,1161,2960556623
2122535,Actionman,94,1718877549,9745,Emergency Room,538,6902,4114,13280136,77,217,583,12333,572,1320,4059890312
2122645,teddybomb,31,1718876923,7049,39th Street Healers,555,7171,1127,8517479,2,237,52,283,642,305,161956760
212324,Psihologul,100,1718861500,13502,Dead or Alive,266,12909,4102,7744221,130,1521,183,1094,353,4240,8765948829
2123633,Revan,100,1718849866,16312,39th Street Killers X,977,12757,4051,10432052,27,671,3062,391,57,1360,4030034571
2124037,Caffiend,99,1718853863,19,39th Street Killers,285,11507,3833,10241014,80,162,1448,12297,400,1260,3645556389
2124244,Yzsi,100,1718860439,9176,The Iron Fist,428,10149,5058,6554395,106,56,1331,4000,149,1503,5273007175
2124302,nomadwarhead,100,1718865767,12094,Nuclear Fusion,663,10361,5457,6361601,15,175,148,864,287,1833,5828099532
2124788,NineAngryNuns,74,1718861133,14432,160th SOAR Night Stalkers,741,3567,1292,2597341,3,118,413,10955,654,820,459326338
2125473,Wongdai,100,1718877323,9533,Natural Selection,893,11287,4607,14103310,41,195,4401,50381,1230,1349,5743461667
2125774,Invert,100,1718874736,16312,39th Street Killers X,1663,38993,4825,37582153,341,1082,8757,124647,1509,1822,5266553499
2126991,VinaigreBlanc,90,1718873252,10507,Ducks of Quacken,156,10155,3009,5545243,23,151,213,26018,1287,660,1925915541
2127023,Gowdeek,100,1718875965,9176,The Iron Fist,595,12628,3486,7405416,71,273,1398,28287,262,1473,3818677080
2127595,Choco180,100,1718872165,41238,The Mile High Club,5603,26661,4569,22382163,2156,800,244,78252,1732,1751,4523816920
2127630,Earthcuake,84,1718863764,8954,Nuclear Armageddon,344,5009,1768,4553258,34,133,374,5040,334,871,1314093205
2128006,Cheread,93,1718877188,8520,Xenon,938,7112,2905,3715617,159,138,975,10947,291,1023,2473161470
2128704,Nietzsche,97,1718872948,9176,The Iron Fist,536,15550,4364,6249587,98,227,1023,12302,1367,1512,3906044514
2128726,dontcryy,100,1718874552,230,PT-Family,374,13620,5174,14909498,312,957,3149,19339,609,1992,6127152442
2129194,Jvginger,100,1718869530,21368,Escensio Incursus,962,12112,3692,9361146,116,940,1245,21762,480,1043,3312820695
2129473,Diddler,100,1718854938,11747,Natural Selection II,612,11430,5154,19129813,103,160,4380,10300,686,1621,6288464116
2129875,JiePie,100,1718875033,10174,AQUA-Poseidon,513,18428,3862,12703636,252,328,928,18578,1748,1142,3803584759
2130283,artmise,67,1718852109,15930,HellBound,747,1902,955,1747335,4,2,227,50,251,321,213581434
2130293,bluecaliber,42,1718865093,39756,Abusement Park,118,1660,545,1128539,1,10,11,250,95,143,21827542
2130866,DadCrimson,86,1718873044,30009,White Rabbits,1268,19458,5519,14622884,792,314,331,8,185,1815,4875890732
2131822,Redkozak,100,1718872162,21040,Monarch Vanguard,3650,15951,4358,27842852,884,156,2348,14147,1097,1567,4658587111
2132043,TonberryKing,83,1718875384,12893,Darkside,1077,10061,4084,8114033,63,190,1380,7674,555,1420,4149144112
2132628,LOGAN_,100,1718871579,8151,Chromatic,1861,13684,3781,14107004,191,318,890,34247,1011,1361,3628715646
2133181,Sanshiro,69,1718874875,8500,Extinction,192,15180,3883,8762026,10,201,350,18715,1662,1459,4118186748
2133555,PrinceNoctis,87,1718874262,14686,Endless Endeavor,691,7165,1493,4900805,33,95,58,13540,303,582,616241554
2133602,ExpiredCheese,50,1718853309,7227,The Collective JTF,385,4815,1360,3390531,41,9,4,17,290,331,480037656
2133807,luftwaffles,100,1718858172,8336,Monarch HQ,462,8113,4717,3035030,6,9,156,1002,185,1546,4044207388
