"name","level","state","details","desc","position","uid","date","toprint","faction","fid"
"NebulaNomad",20,"Federal","Account marked for deletion","In federal jail permanently","Shadow Elder","3027632","2024-05-13 14:00","[url=https://www.torn.com/profiles.php?XID=3027632]NebulaNomad [3027632][/url] - In federal jail permanently (Account marked for deletion)","Shadow Cartel",51580
"Swiso95",4,"Federal","Account marked for deletion","In federal jail permanently","Shadow Master","3279515","2024-05-13 14:00","[url=https://www.torn.com/profiles.php?XID=3279515]Swiso95 [3279515][/url] - In federal jail permanently (Account marked for deletion)","Shadow Cartel",51580
"henriquehbr",53,"Federal","Multiple accounts","In federal jail for 30 days","Leader","2197653","2024-05-13 14:00","[url=https://www.torn.com/profiles.php?XID=2197653]henriquehbr [2197653][/url] - In federal jail for 30 days (Multiple accounts)","The Tavern",51698
"Dr_Jv1",3,"Federal","Account marked for deletion","In federal jail permanently","Recruit","3292755","2024-05-14 02:00","[url=https://www.torn.com/profiles.php?XID=3292755]Dr_Jv1 [3292755][/url] - In federal jail permanently (Account marked for deletion)","55th Street",49430
"Shanie2108",22,"Federal","Multiple accounts","In federal jail for 13 days","Co-leader","3196246","2024-05-14 02:00","[url=https://www.torn.com/profiles.php?XID=3196246]Shanie2108 [3196246][/url] - In federal jail for 13 days (Multiple accounts)","The Forsaken Legion",51471
"xxmichealxx",4,"Federal","Account marked for deletion","In federal jail permanently","Private First Class","3268200","2024-05-14 02:00","[url=https://www.torn.com/profiles.php?XID=3268200]xxmichealxx [3268200][/url] - In federal jail permanently (Account marked for deletion)","The Forsaken Legion",51471
"KiyoshiRevive",3,"Federal","Account marked for deletion","In federal jail permanently","Recruit","3288812","2024-05-14 14:00","[url=https://www.torn.com/profiles.php?XID=3288812]KiyoshiRevive [3288812][/url] - In federal jail permanently (Account marked for deletion)","Golden Eagles",49139
"miketee5566",3,"Federal","Account marked for deletion","In federal jail permanently","Recruit","3292547","2024-05-15 08:09","[url=https://www.torn.com/profiles.php?XID=3292547]miketee5566 [3292547][/url] - In federal jail permanently (Account marked for deletion)","Infernum Spawned",17055
"sammysosa4455",3,"Federal","Account marked for deletion","In federal jail permanently","Recruit","3293347","2024-05-15 08:09","[url=https://www.torn.com/profiles.php?XID=3293347]sammysosa4455 [3293347][/url] - In federal jail permanently (Account marked for deletion)","Infernum Spawned",17055
"gragnork",5,"Federal","Multiple accounts","In federal jail for 6 days","Trainee","3286208","2024-05-15 08:09","[url=https://www.torn.com/profiles.php?XID=3286208]gragnork [3286208][/url] - In federal jail for 6 days (Multiple accounts)","NPO - Valour",26885
"torn_rained",4,"Federal","Multiple accounts","In federal jail for 7 days","Recruit","3288440","2024-05-15 08:09","[url=https://www.torn.com/profiles.php?XID=3288440]torn_rained [3288440][/url] - In federal jail for 7 days (Multiple accounts)","The Railroad",37498
"BobbiBooger",4,"Federal","Account marked for deletion","In federal jail permanently","Recruit","3294047","2024-05-15 08:09","[url=https://www.torn.com/profiles.php?XID=3294047]BobbiBooger [3294047][/url] - In federal jail permanently (Account marked for deletion)","UNiTed Flying Doctors",41164
"HirsoshiYoshida",2,"Federal","Account marked for deletion","In federal jail permanently","Recruit","3294774","2024-05-15 08:09","[url=https://www.torn.com/profiles.php?XID=3294774]HirsoshiYoshida [3294774][/url] - In federal jail permanently (Account marked for deletion)","Golden Eagles",49139
"KiyoshiArk",2,"Federal","Multiple accounts","In federal jail for 13 days","inner demon","3286809","2024-05-15 08:09","[url=https://www.torn.com/profiles.php?XID=3286809]KiyoshiArk [3286809][/url] - In federal jail for 13 days (Multiple accounts)","O&#039; Satan - Silencers &#039;O",49899
"bat5hit",7,"Federal","Multiple accounts","In federal jail for 6 days","Runner","3285542","2024-05-15 08:09","[url=https://www.torn.com/profiles.php?XID=3285542]bat5hit [3285542][/url] - In federal jail for 6 days (Multiple accounts)","The Riyoku Clan",51539
"becky112233",4,"Federal","Account marked for deletion","In federal jail permanently","Recruit","3292563","2024-05-15 08:09","[url=https://www.torn.com/profiles.php?XID=3292563]becky112233 [3292563][/url] - In federal jail permanently (Account marked for deletion)","GROOVE STREET OGs",51803
"SirWereoil",15,"Federal","Account held until further notice","In federal jail temporarily","Pup","3230410","2024-05-15 14:00","[url=https://www.torn.com/profiles.php?XID=3230410]SirWereoil [3230410][/url] - In federal jail temporarily (Account held until further notice)","Winter is Coming",16040
"KillEmAll",92,"Federal","Harassment","In federal jail permanently","Agent","236135","2024-05-15 14:00","[url=https://www.torn.com/profiles.php?XID=236135]KillEmAll [236135][/url] - In federal jail permanently (Harassment)","Monarch X",20514
"Nazroo",16,"Federal","Multiple accounts","In federal jail for 7 days","Assistant","3026036","2024-05-15 14:00","[url=https://www.torn.com/profiles.php?XID=3026036]Nazroo [3026036][/url] - In federal jail for 7 days (Multiple accounts)","The Laboratory",37402
"tbfrm613",4,"Federal","Account marked for deletion","In federal jail permanently","Member","3247988","2024-05-15 14:00","[url=https://www.torn.com/profiles.php?XID=3247988]tbfrm613 [3247988][/url] - In federal jail permanently (Account marked for deletion)","GameTechChannel",44907
"AliWoa",4,"Federal","Account marked for deletion","In federal jail permanently","Apprentice","3256639","2024-05-15 14:00","[url=https://www.torn.com/profiles.php?XID=3256639]AliWoa [3256639][/url] - In federal jail permanently (Account marked for deletion)","Witch's Sanctuary",46206
"Mojeed06",20,"Federal","Multiple accounts","In federal jail for 7 days","Stage sweeper -Probation-","3253082","2024-05-15 14:00","[url=https://www.torn.com/profiles.php?XID=3253082]Mojeed06 [3253082][/url] - In federal jail for 7 days (Multiple accounts)","The Groovy Guardians",48537
"TimmyBell",11,"Federal","Multiple Accounts","In federal jail for 7 days","Recruit","3255256","2024-05-15 14:00","[url=https://www.torn.com/profiles.php?XID=3255256]TimmyBell [3255256][/url] - In federal jail for 7 days (Multiple Accounts)","Braliukai",51107
"Golilos",3,"Federal","Multiple Accounts","In federal jail for 7 days","Member","2625954","2024-05-15 14:00","[url=https://www.torn.com/profiles.php?XID=2625954]Golilos [2625954][/url] - In federal jail for 7 days (Multiple Accounts)","The Musketeers",51837
"Dandyadeola",30,"Federal","Multiple accounts","In federal jail for 29 days","L-1 Unrestricted","2928370","2024-05-16 02:00","[url=https://www.torn.com/profiles.php?XID=2928370]Dandyadeola [2928370][/url] - In federal jail for 29 days (Multiple accounts)","DarkHearts",9047
"radgar",11,"Federal","Multiple accounts","In federal jail for 6 days","Recruit","3057675","2024-05-16 02:00","[url=https://www.torn.com/profiles.php?XID=3057675]radgar [3057675][/url] - In federal jail for 6 days (Multiple accounts)","We Are Rising",15046
"pucca",30,"Federal","Account marked for deletion","In federal jail permanently","Leader","281612","2024-05-16 02:00","[url=https://www.torn.com/profiles.php?XID=281612]pucca [281612][/url] - In federal jail permanently (Account marked for deletion)","ReBURN_TakticZ",32865
"nerub_azazinz",28,"Federal","Account marked for deletion","In federal jail permanently","Member","281727","2024-05-16 02:00","[url=https://www.torn.com/profiles.php?XID=281727]nerub_azazinz [281727][/url] - In federal jail permanently (Account marked for deletion)","ReBURN_TakticZ",32865
"timothyadeniyi",9,"Federal","Account marked for deletion","In federal jail permanently","Comrade","3268925","2024-05-16 02:00","[url=https://www.torn.com/profiles.php?XID=3268925]timothyadeniyi [3268925][/url] - In federal jail permanently (Account marked for deletion)","Nomads 4.20",39863
"OmaOla",25,"Federal","Account marked for deletion","In federal jail permanently","Demon","2866217","2024-05-16 02:00","[url=https://www.torn.com/profiles.php?XID=2866217]OmaOla [2866217][/url] - In federal jail permanently (Account marked for deletion)","Hell Inc.",46392
"FractWin",30,"Federal","Account marked for deletion","In federal jail permanently","Padawan","2939305","2024-05-16 02:00","[url=https://www.torn.com/profiles.php?XID=2939305]FractWin [2939305][/url] - In federal jail permanently (Account marked for deletion)","KOTOR",46627
"Sexyde",17,"Federal","Account marked for deletion","In federal jail permanently","Padawan","3218808","2024-05-16 02:00","[url=https://www.torn.com/profiles.php?XID=3218808]Sexyde [3218808][/url] - In federal jail permanently (Account marked for deletion)","KOTOR",46627
"Deleomowoli",19,"Federal","Account marked for deletion","In federal jail permanently","Member","2996746","2024-05-16 02:00","[url=https://www.torn.com/profiles.php?XID=2996746]Deleomowoli [2996746][/url] - In federal jail permanently (Account marked for deletion)","ARCADIAN",49649
"-Lyndon-",19,"Federal","Account marked for deletion","In federal jail permanently","Junkie","2162778","2024-05-17 02:00","[url=https://www.torn.com/profiles.php?XID=2162778]-Lyndon- [2162778][/url] - In federal jail permanently (Account marked for deletion)","Junkies & OldF**ks",8361
"S0fia",20,"Federal","Account marked for deletion","In federal jail permanently","Junkie","2162781","2024-05-17 02:00","[url=https://www.torn.com/profiles.php?XID=2162781]S0fia [2162781][/url] - In federal jail permanently (Account marked for deletion)","Junkies & OldF**ks",8361
"dustynight",22,"Federal","Account marked for deletion","In federal jail permanently","Junkie","2235454","2024-05-17 02:00","[url=https://www.torn.com/profiles.php?XID=2235454]dustynight [2235454][/url] - In federal jail permanently (Account marked for deletion)","Junkies & OldF**ks",8361
"Black_spider",56,"Federal","Multiple accounts","In federal jail for 29 days","Healers","1089425","2024-05-17 02:00","[url=https://www.torn.com/profiles.php?XID=1089425]Black_spider [1089425][/url] - In federal jail for 29 days (Multiple accounts)","The Mile High Clinic",8437
"SAkura_",47,"Federal","Account marked for deletion","In federal jail permanently","Cubby","2190991","2024-05-17 02:00","[url=https://www.torn.com/profiles.php?XID=2190991]SAkura_ [2190991][/url] - In federal jail permanently (Account marked for deletion)","Lex Wolverines",10818
"yellow-banana",20,"Federal","Account marked for deletion","In federal jail permanently","Scamps","2235498","2024-05-17 02:00","[url=https://www.torn.com/profiles.php?XID=2235498]yellow-banana [2235498][/url] - In federal jail permanently (Account marked for deletion)","Goblin Horde",13307
"Brassmonkeydon",25,"Federal","Account marked for deletion","In federal jail permanently","Lost Soul","3219826","2024-05-17 02:00","[url=https://www.torn.com/profiles.php?XID=3219826]Brassmonkeydon [3219826][/url] - In federal jail permanently (Account marked for deletion)","Dark Demons",16299
"wrongway168",15,"Federal","Account marked for deletion","In federal jail permanently","Member","2190010","2024-05-17 02:00","[url=https://www.torn.com/profiles.php?XID=2190010]wrongway168 [2190010][/url] - In federal jail permanently (Account marked for deletion)","Unity",20501
"Boookworm",20,"Federal","Account marked for deletion","In federal jail permanently","Cadet","2571989","2024-05-17 02:00","[url=https://www.torn.com/profiles.php?XID=2571989]Boookworm [2571989][/url] - In federal jail permanently (Account marked for deletion)","The Rifle Medics",26154
"naunt_on",36,"Federal","Account marked for deletion","In federal jail permanently","Member","1970013","2024-05-17 02:00","[url=https://www.torn.com/profiles.php?XID=1970013]naunt_on [1970013][/url] - In federal jail permanently (Account marked for deletion)","Unity Of Bagan",38319
"singtechk4",15,"Federal","Account marked for deletion","In federal jail permanently","Cultist","2189121","2024-05-17 02:00","[url=https://www.torn.com/profiles.php?XID=2189121]singtechk4 [2189121][/url] - In federal jail permanently (Account marked for deletion)","Crimson Chaos Reapers",41066
"ElliotCox",15,"Federal","Account marked for deletion","In federal jail permanently","Samurai","2716892","2024-05-17 02:00","[url=https://www.torn.com/profiles.php?XID=2716892]ElliotCox [2716892][/url] - In federal jail permanently (Account marked for deletion)","The Imperial Hegemon",41545
"FORTZTREZZ",40,"Federal","Multiple accounts","In federal jail for 6 days","Pusher","3062498","2024-05-17 02:00","[url=https://www.torn.com/profiles.php?XID=3062498]FORTZTREZZ [3062498][/url] - In federal jail for 6 days (Multiple accounts)","Tweakers in Sneakers",43752
"Aspire226",13,"Federal","Account marked for deletion","In federal jail permanently","Leader","2482335","2024-05-17 02:00","[url=https://www.torn.com/profiles.php?XID=2482335]Aspire226 [2482335][/url] - In federal jail permanently (Account marked for deletion)","Sons of anarchy redwood",45494
"jaz-NBN",15,"Federal","Multiple Accounts","In federal jail for 7 days","Fallen","3031732","2024-05-17 14:00","[url=https://www.torn.com/profiles.php?XID=3031732]jaz-NBN [3031732][/url] - In federal jail for 7 days (Multiple Accounts)","The Fallen",15154
"voidkiller",15,"Federal","Account marked for deletion","In federal jail permanently","Member","2804802","2024-05-17 14:00","[url=https://www.torn.com/profiles.php?XID=2804802]voidkiller [2804802][/url] - In federal jail permanently (Account marked for deletion)","Violent if Necessary  X",16187
"MissBoo",30,"Federal","Account marked for deletion","In federal jail permanently","gosling","2948843","2024-05-17 14:00","[url=https://www.torn.com/profiles.php?XID=2948843]MissBoo [2948843][/url] - In federal jail permanently (Account marked for deletion)","Organized Goose Co-Op",22887
"AlanSmithee",3,"Federal","Multiple Accounts","In federal jail for 7 days","Recruit","3295661","2024-05-17 14:00","[url=https://www.torn.com/profiles.php?XID=3295661]AlanSmithee [3295661][/url] - In federal jail for 7 days (Multiple Accounts)","Road House",25857
"BigCove",39,"Federal","Multiple accounts","In federal jail for 7 days","Soldier","2938097","2024-05-17 14:00","[url=https://www.torn.com/profiles.php?XID=2938097]BigCove [2938097][/url] - In federal jail for 7 days (Multiple accounts)","709&#039;s South Side Rd",35831
"KrowX",7,"Federal","Multiple accounts","In federal jail for 7 days","Recruit","3292166","2024-05-17 14:00","[url=https://www.torn.com/profiles.php?XID=3292166]KrowX [3292166][/url] - In federal jail for 7 days (Multiple accounts)","Bengal Sultanate",49903
"Detained1432",32,"Federal","Multiple Accounts","In federal jail for 7 days","Leader","2749000","2024-05-17 14:00","[url=https://www.torn.com/profiles.php?XID=2749000]Detained1432 [2749000][/url] - In federal jail for 7 days (Multiple Accounts)","Cesspool",50081
"desolate15",14,"Federal","Account marked for deletion","In federal jail permanently","Co-leader","2786456","2024-05-17 14:00","[url=https://www.torn.com/profiles.php?XID=2786456]desolate15 [2786456][/url] - In federal jail permanently (Account marked for deletion)","Cesspool",50081
"Ravenger632",14,"Federal","Account marked for deletion","In federal jail permanently","Member","2796304","2024-05-17 14:00","[url=https://www.torn.com/profiles.php?XID=2796304]Ravenger632 [2796304][/url] - In federal jail permanently (Account marked for deletion)","Cesspool",50081
"CIEL-1963956",17,"Federal","Multiple accounts","In federal jail for 6 days","Alp","2969778","2024-05-18 02:00","[url=https://www.torn.com/profiles.php?XID=2969778]CIEL-1963956 [2969778][/url] - In federal jail for 6 days (Multiple accounts)","FREE PALESTINE",8205
"Tanjim007",38,"Federal","Account marked for deletion","In federal jail permanently","Scribe","2842239","2024-05-18 02:00","[url=https://www.torn.com/profiles.php?XID=2842239]Tanjim007 [2842239][/url] - In federal jail permanently (Account marked for deletion)","The Brotherhood of Battle",8795
"Amber_Angel",15,"Federal","Multiple accounts","In federal jail for 6 days","Knight","3212173","2024-05-18 02:00","[url=https://www.torn.com/profiles.php?XID=3212173]Amber_Angel [3212173][/url] - In federal jail for 6 days (Multiple accounts)","The Brotherhood of Battle",8795
"elestix",20,"Federal","Account marked for deletion","In federal jail permanently","Member","3253979","2024-05-18 02:00","[url=https://www.torn.com/profiles.php?XID=3253979]elestix [3253979][/url] - In federal jail permanently (Account marked for deletion)","Violent if Necessary",8819
"GodL3Ss",15,"Federal","Multiple accounts","In federal jail for 13 days","Quacken","2932759","2024-05-18 02:00","[url=https://www.torn.com/profiles.php?XID=2932759]GodL3Ss [2932759][/url] - In federal jail for 13 days (Multiple accounts)","Ducks of Quacken",10507
"sarah65",21,"Federal","Account marked for deletion","In federal jail permanently","Lil-bro","3255684","2024-05-18 02:00","[url=https://www.torn.com/profiles.php?XID=3255684]sarah65 [3255684][/url] - In federal jail permanently (Account marked for deletion)","-UGK-",11356
"ZARITH-VK",20,"Federal","Account marked for deletion","In federal jail permanently","Lil-bro","3255780","2024-05-18 02:00","[url=https://www.torn.com/profiles.php?XID=3255780]ZARITH-VK [3255780][/url] - In federal jail permanently (Account marked for deletion)","-UGK-",11356
"PntagramPterPan",27,"Federal","Staff see notes","In federal jail permanently","Leader","3011509","2024-05-18 02:00","[url=https://www.torn.com/profiles.php?XID=3011509]PntagramPterPan [3011509][/url] - In federal jail permanently (Staff see notes)","Gun Runners NCR",50338
"VelmaDinkley",6,"Federal","Account marked for deletion","In federal jail permanently","Recruit","3289884","2024-05-18 02:00","[url=https://www.torn.com/profiles.php?XID=3289884]VelmaDinkley [3289884][/url] - In federal jail permanently (Account marked for deletion)","Chiller Insomniacs",50526
"Problams",10,"Federal","Account marked for deletion","In federal jail permanently","Freshman","3273545","2024-05-18 02:00","[url=https://www.torn.com/profiles.php?XID=3273545]Problams [3273545][/url] - In federal jail permanently (Account marked for deletion)","Torn Defenders",50723
"DanielxBelmont",5,"Federal","Account marked for deletion","In federal jail permanently","Private","3290155","2024-05-19 02:00","[url=https://www.torn.com/profiles.php?XID=3290155]DanielxBelmont [3290155][/url] - In federal jail permanently (Account marked for deletion)","CR - Almost Ready",22631
"Daniel_Belmont",3,"Federal","Account marked for deletion","In federal jail permanently","Recruit","3300102","2024-05-20 02:00","[url=https://www.torn.com/profiles.php?XID=3300102]Daniel_Belmont [3300102][/url] - In federal jail permanently (Account marked for deletion)","Corrupted Phoenix",48002
"robertf",15,"Federal","Real money trading","In federal jail for 29 days","Leader","3194308","2024-05-20 02:00","[url=https://www.torn.com/profiles.php?XID=3194308]robertf [3194308][/url] - In federal jail for 29 days (Real money trading)","Torn City Taliban",51876
"ParadiseEsport",74,"Federal","Real money trading","In federal jail for 30 days","Juggernaut","2126865","2024-05-20 14:00","[url=https://www.torn.com/profiles.php?XID=2126865]ParadiseEsport [2126865][/url] - In federal jail for 30 days (Real money trading)","Monarch Mutation",7835
"mgthura",80,"Federal","Real money trading","In federal jail for 30 days","HR","1898201","2024-05-20 14:00","[url=https://www.torn.com/profiles.php?XID=1898201]mgthura [1898201][/url] - In federal jail for 30 days (Real money trading)","Underground Nation",21234
"GunM16-BoY",39,"Federal","Real money trading","In federal jail permanently","Cadet","2072808","2024-05-20 14:00","[url=https://www.torn.com/profiles.php?XID=2072808]GunM16-BoY [2072808][/url] - In federal jail permanently (Real money trading)","The Rifle Medics",26154
"BoAFans",24,"Federal","Multiple accounts","In federal jail for 7 days","Greys","2447352","2024-05-20 14:00","[url=https://www.torn.com/profiles.php?XID=2447352]BoAFans [2447352][/url] - In federal jail for 7 days (Multiple accounts)","Fire of Zephyr",49070
"RoyalFlush021",23,"Federal","Real money trading","In federal jail permanently","Leader","2693910","2024-05-20 14:00","[url=https://www.torn.com/profiles.php?XID=2693910]RoyalFlush021 [2693910][/url] - In federal jail permanently (Real money trading)","RoyalFlush021",49758
"HopeLann",8,"Federal","Real money trading","In federal jail permanently","Leader","3101010","2024-05-20 14:00","[url=https://www.torn.com/profiles.php?XID=3101010]HopeLann [3101010][/url] - In federal jail permanently (Real money trading)","HopeLann",51462
"supawixed919",3,"Federal","Account marked for deletion","In federal jail permanently","Recruit","3300585","2024-05-21 02:00","[url=https://www.torn.com/profiles.php?XID=3300585]supawixed919 [3300585][/url] - In federal jail permanently (Account marked for deletion)","Goblin Horde",13307
"Sansekerta",4,"Federal","Account marked for deletion","In federal jail permanently","Recruit","3299960","2024-05-21 02:00","[url=https://www.torn.com/profiles.php?XID=3299960]Sansekerta [3299960][/url] - In federal jail permanently (Account marked for deletion)","Dank Meadows",47237
"ColdXD",3,"Federal","Account marked for deletion","In federal jail permanently","Recruit","3299388","2024-05-21 02:00","[url=https://www.torn.com/profiles.php?XID=3299388]ColdXD [3299388][/url] - In federal jail permanently (Account marked for deletion)","Sandline",49967
"Citric_Acid",5,"Federal","Multiple accounts","In federal jail for 7 days","Recruit","3299097","2024-05-21 14:00","[url=https://www.torn.com/profiles.php?XID=3299097]Citric_Acid [3299097][/url] - In federal jail for 7 days (Multiple accounts)","Catch 22",37185
"Allyna_",5,"Federal","Account marked for deletion","In federal jail permanently","Misfit","3298565","2024-05-21 14:00","[url=https://www.torn.com/profiles.php?XID=3298565]Allyna_ [3298565][/url] - In federal jail permanently (Account marked for deletion)","INSANITY X",46570
"doughty420",16,"Federal","Account held until further notice","In federal jail temporarily","Member","2957634","2024-05-21 14:00","[url=https://www.torn.com/profiles.php?XID=2957634]doughty420 [2957634][/url] - In federal jail temporarily (Account held until further notice)","The Misfit Cartel",51241
"BareBear",3,"Federal","Multiple accounts","In federal jail for 14 days","Associate","3292779","2024-05-21 14:00","[url=https://www.torn.com/profiles.php?XID=3292779]BareBear [3292779][/url] - In federal jail for 14 days (Multiple accounts)","Get High or Try Tryin",51487
"Danty_italy",23,"Federal","Multiple accounts","In federal jail for 7 days","Leader","3000285","2024-05-21 14:00","[url=https://www.torn.com/profiles.php?XID=3000285]Danty_italy [3000285][/url] - In federal jail for 7 days (Multiple accounts)","SIDE POWER",51811
"Will_of_Zoro",3,"Federal","Staff see notes","In federal jail permanently","Recruit","3302001","2024-05-21 14:00","[url=https://www.torn.com/profiles.php?XID=3302001]Will_of_Zoro [3302001][/url] - In federal jail permanently (Staff see notes)","Weyland-Yutani Corporati",51889
"shahmibro",16,"Federal","Multiple accounts","In federal jail for 29 days","Leader","1590475","2024-05-22 02:00","[url=https://www.torn.com/profiles.php?XID=1590475]shahmibro [1590475][/url] - In federal jail for 29 days (Multiple accounts)","New Revolution Order",8760
"sigmasmegma69",5,"Federal","Multiple accounts","In federal jail for 6 days","Cadet","3295540","2024-05-22 02:00","[url=https://www.torn.com/profiles.php?XID=3295540]sigmasmegma69 [3295540][/url] - In federal jail for 6 days (Multiple accounts)","WTF Ducks",37537
"SarayaNZ",3,"Federal","Account marked for deletion","In federal jail permanently","Co-leader","3280329","2024-05-22 02:00","[url=https://www.torn.com/profiles.php?XID=3280329]SarayaNZ [3280329][/url] - In federal jail permanently (Account marked for deletion)","2T.",51859
"Reigns2T",4,"Federal","Account marked for deletion","In federal jail permanently","Leader","3280784","2024-05-22 02:00","[url=https://www.torn.com/profiles.php?XID=3280784]Reigns2T [3280784][/url] - In federal jail permanently (Account marked for deletion)","2T.",51859
"Rukutukutu",17,"Federal","Account marked for deletion","In federal jail permanently","Recruit","3243607","2024-05-22 02:00","[url=https://www.torn.com/profiles.php?XID=3243607]Rukutukutu [3243607][/url] - In federal jail permanently (Account marked for deletion)","Duck Hunters",51894
"Gnomely",20,"Federal","Multiple accounts","In federal jail for 7 days","Sack","3133165","2024-05-22 14:00","[url=https://www.torn.com/profiles.php?XID=3133165]Gnomely [3133165][/url] - In federal jail for 7 days (Multiple accounts)","Fat Sack Gang",37838
"Stephannelson",9,"Federal","Account marked for deletion","In federal jail permanently","Hatchling","3207183","2024-05-22 14:00","[url=https://www.torn.com/profiles.php?XID=3207183]Stephannelson [3207183][/url] - In federal jail permanently (Account marked for deletion)","PT-Torntuga",41775
"Skeetah",6,"Federal","Multiple Accounts","In federal jail for 7 days","Operative","3298808","2024-05-22 14:00","[url=https://www.torn.com/profiles.php?XID=3298808]Skeetah [3298808][/url] - In federal jail for 7 days (Multiple Accounts)","War INC",47614
"Dope42069",9,"Federal","Account marked for deletion","In federal jail permanently","Hero","3283321","2024-05-22 14:00","[url=https://www.torn.com/profiles.php?XID=3283321]Dope42069 [3283321][/url] - In federal jail permanently (Account marked for deletion)","Rising Heroes",47648
"NewsHoundEve",12,"Federal","Account marked for deletion","In federal jail permanently","Rookie","3156230","2024-05-22 14:00","[url=https://www.torn.com/profiles.php?XID=3156230]NewsHoundEve [3156230][/url] - In federal jail permanently (Account marked for deletion)","FBI",48199
"wompwomp",32,"Federal","Multiple accounts","In federal jail for 7 days","Stage sweeper -Probation-","3063532","2024-05-22 14:00","[url=https://www.torn.com/profiles.php?XID=3063532]wompwomp [3063532][/url] - In federal jail for 7 days (Multiple accounts)","The Groovy Guardians",48537
"ZellyNelson",6,"Federal","Account marked for deletion","In federal jail permanently","Member","3286145","2024-05-22 14:00","[url=https://www.torn.com/profiles.php?XID=3286145]ZellyNelson [3286145][/url] - In federal jail permanently (Account marked for deletion)","Warhounds",50271
"XpertFX",8,"Federal","Multiple accounts","In federal jail for 7 days","Recruit","3263165","2024-05-22 14:00","[url=https://www.torn.com/profiles.php?XID=3263165]XpertFX [3263165][/url] - In federal jail for 7 days (Multiple accounts)","SHADOWS.",50362
"Barend94",12,"Federal","Multiple Accounts","In federal jail for 7 days","Recruit","2501544","2024-05-22 14:00","[url=https://www.torn.com/profiles.php?XID=2501544]Barend94 [2501544][/url] - In federal jail for 7 days (Multiple Accounts)","Smurf_Cat",50508
"forkit",16,"Federal","Account marked for deletion","In federal jail permanently","Leader","3173842","2024-05-22 14:00","[url=https://www.torn.com/profiles.php?XID=3173842]forkit [3173842][/url] - In federal jail permanently (Account marked for deletion)","D.A.P",50944
"gotchabish",12,"Federal","Account marked for deletion","In federal jail permanently","Rugg","3174098","2024-05-22 14:00","[url=https://www.torn.com/profiles.php?XID=3174098]gotchabish [3174098][/url] - In federal jail permanently (Account marked for deletion)","D.A.P",50944
"oooooof69",10,"Federal","Account marked for deletion","In federal jail permanently","Rugg","3243239","2024-05-22 14:00","[url=https://www.torn.com/profiles.php?XID=3243239]oooooof69 [3243239][/url] - In federal jail permanently (Account marked for deletion)","D.A.P",50944
"tacotacotaco",11,"Federal","Account marked for deletion","In federal jail permanently","Rugg","3268251","2024-05-22 14:00","[url=https://www.torn.com/profiles.php?XID=3268251]tacotacotaco [3268251][/url] - In federal jail permanently (Account marked for deletion)","D.A.P",50944
"Khangbn0",9,"Federal","Account marked for deletion","In federal jail permanently","Weed Whelps","3280977","2024-05-23 02:00","[url=https://www.torn.com/profiles.php?XID=3280977]Khangbn0 [3280977][/url] - In federal jail permanently (Account marked for deletion)","BreakingBad",13848
"Khangbn",22,"Federal","Multiple accounts","In federal jail for 6 days","Agent","2823672","2024-05-23 02:00","[url=https://www.torn.com/profiles.php?XID=2823672]Khangbn [2823672][/url] - In federal jail for 6 days (Multiple accounts)","Kingsmen",35739
"Jaspeewww",24,"Federal","Multiple accounts","In federal jail for 7 days","Pacifican","3008610","2024-05-23 14:00","[url=https://www.torn.com/profiles.php?XID=3008610]Jaspeewww [3008610][/url] - In federal jail for 7 days (Multiple accounts)","NPO - Serenity",14052
"L_E_Q",24,"Federal","Account marked for deletion","In federal jail permanently","Bar Fly","3062036","2024-05-23 14:00","[url=https://www.torn.com/profiles.php?XID=3062036]L_E_Q [3062036][/url] - In federal jail permanently (Account marked for deletion)","Drunk Squad",21973
"bigdaddywu",19,"Federal","Multiple accounts","In federal jail for 7 days","Thrall","3216876","2024-05-23 14:00","[url=https://www.torn.com/profiles.php?XID=3216876]bigdaddywu [3216876][/url] - In federal jail for 7 days (Multiple accounts)","Til Valhalla",48635
"Eissen",21,"Federal","Account marked for deletion","In federal jail permanently","Soldiers","3130505","2024-05-23 14:00","[url=https://www.torn.com/profiles.php?XID=3130505]Eissen [3130505][/url] - In federal jail permanently (Account marked for deletion)","The Avengers Soldiers",51506
"Zom32ndVolntr",3,"Federal","Account marked for deletion","In federal jail permanently","Member","3132397","2024-05-23 14:00","[url=https://www.torn.com/profiles.php?XID=3132397]Zom32ndVolntr [3132397][/url] - In federal jail permanently (Account marked for deletion)","Kratos Alliance",51750
"jimbo22",33,"Federal","Account marked for deletion","In federal jail permanently","Leader","3122543","2024-05-23 14:00","[url=https://www.torn.com/profiles.php?XID=3122543]jimbo22 [3122543][/url] - In federal jail permanently (Account marked for deletion)","silver dawn mafia",51820
"bomblacat",12,"Federal","Account marked for deletion","In federal jail permanently","silver assassin","3248852","2024-05-23 14:00","[url=https://www.torn.com/profiles.php?XID=3248852]bomblacat [3248852][/url] - In federal jail permanently (Account marked for deletion)","silver dawn mafia",51820
"Ersatz_Hannover",12,"Federal","Account marked for deletion","In federal jail permanently","Rank E","3296469","2024-05-23 14:00","[url=https://www.torn.com/profiles.php?XID=3296469]Ersatz_Hannover [3296469][/url] - In federal jail permanently (Account marked for deletion)","Toasted 2.0",51839
