uid,name,level,la,fid,faction,rankedwarhits,attackswon,xantaken,useractivity,retals,boostersused,energydrinkused,specialammoused,dukecontractscompleted,refills,Stats,total
2036464,Halfwit99,100,1718878195,8384,Savage Plague,1199,13958,4845,10338347,158,118,572,4739,360,2071,0,5863845847
2036844,Sinder,100,1718841428,9032,Wolf Pack,764,14507,4725,7008362,175,1045,1342,9674,427,669,0,4088214782
2036952,gators87,100,1718856611,7709,Vulpes Vulpes,2663,24728,6079,31956998,556,358,848,88254,2512,2221,0,6471876354
2037009,King_Jxmes,36,1718877829,10820,Lithium,0,522,458,836002,0,69,0,0,40,132,0,11892732
2037482,Graciejj2000,100,1718865278,10818,Lex Wolverines,2485,35129,6091,24661022,1697,1318,3660,80229,1303,2220,0,6178682330
2037487,SkullGunner,91,1718858107,1117,Ascension,1211,6341,3038,3440462,68,360,48,12344,609,512,0,1994126358
2037714,D3m1g0D,41,1718862877,8715,Midnight X,8,1080,157,1051793,1,4,1,0,51,158,0,15540966
2037780,Dr_V,100,1718876577,46442,The Resolute,2200,20935,6807,32063131,727,560,3878,36463,1741,2306,0,7717576474
2037982,-MADBALL-,100,1718875657,13502,Dead or Alive,498,24891,2752,17663704,197,366,2074,93583,1733,1196,0,1723299380
2038061,Seven8Nine,100,1718854503,231,Destructive Anomaly,1369,11303,5066,19830256,290,1966,2737,10374,401,2586,0,7886790858
2038118,Abro88,23,1718877439,48622,The Church of Night,1,107,1,764571,0,0,0,0,44,94,0,140147
2038162,Alderson,100,1718877663,11747,Natural Selection II,736,20728,6368,14385361,114,310,3058,13514,1375,2180,0,7452184858
2038190,winnor,100,1718852795,20747,Damage Inc,766,8732,4217,26177239,79,217,1368,25010,238,916,0,4331005246
2038227,tejdog1,100,1718865329,18736,Monarch Research,255,11912,5630,8948463,207,426,535,500,148,2123,0,5764378587
2038241,Jenny_2x,69,1718873266,7049,39th Street Healers,35,4905,982,3254821,0,8,56,1460,1108,430,0,229236144
2038423,Vyzor,73,1718870983,16057,Glory to Heroes,743,2944,2102,6439339,127,145,400,6999,134,846,0,2078201287
2038449,akz42,51,1718854153,44865,Clockwork Orange,8,1026,721,3819767,5,3,54,0,11,409,0,366205045
2038635,Gadzt,100,1718861559,89,Catalysis,362,12591,3965,13142067,54,301,832,4899,332,1591,0,4619113334
2038695,Ryan_Shepherd,100,1718877395,14365,JFK 2.1,2255,43396,6157,50660865,623,2127,6520,52744,576,2307,0,7729772760
2038773,KRobert,100,1718878167,8336,Monarch HQ,2141,23440,6966,42416014,571,1186,11258,29089,2323,2609,0,8.856e+11
2038864,Cdncby,91,1718855168,10913,Unbroken Silence,431,11281,3423,9758628,59,161,242,0,716,1688,0,3431206626
2039023,riddermargh,100,1718870310,18736,Monarch Research,205,18631,4162,7145406,13,306,428,7428,1360,1447,0,4166101470
2039083,Dracule,30,1718874827,22968,Revolutionary Guerrillas,1593,9639,2176,7868178,64,352,16,0,154,575,0,1265369154
2039246,AFOM,88,1718867253,48822,Diamond Cartel.,1054,6443,2822,5310414,23,58,193,0,229,227,0,1456666759
2039247,Yami,97,1718868436,8520,Xenon,763,7533,3917,12980694,79,38,580,957,295,1613,0,4261511998
2039424,windy,100,1718872287,16628,Chain Reaction,244,11131,7879,24024700,80,748,1150,11390,619,2614,0,9942184184
2039546,volaire,96,1718863640,8085,Nuclear Blast,975,6443,2275,9368038,207,103,9,908,616,197,0,2868406823
2039696,Raekon,60,1718865958,7049,39th Street Healers,82,1033,778,2538068,3,90,32,70,219,417,0,240231393
2039823,--Nero--,73,1718877256,6799,The Untouchables,261,18437,5433,19158938,22,597,866,13606,528,1666,0,5003320771
2040019,RandomGuy_,90,1718858308,9517,OverWatch,246,6300,2089,9449616,1,214,41,0,301,151,0,1588761077
2040147,nshadow,70,1718864501,15226,Whitenoise,985,3747,598,1599194,16,115,69,0,207,276,0,54222564
2040172,Jigsarnak,15,1718866491,14686,Endless Endeavor,602,10972,3297,7184562,119,269,128,1025,352,1409,0,3084193074
2040314,Elfwizard,50,1718842240,42055,Dead Fragment,638,2809,626,4468489,19,37,95,1168,167,177,0,79780768
204040,Charlton,100,1718850185,8317,Naughty Souls,553,13818,3712,5566760,68,189,1080,7307,312,637,0,4441521609
2040506,danfuz,70,1718862076,8867,Monarch Chrysalis,263,1869,1585,8968837,6,100,1013,0,103,760,0,717084143
2040535,MrBrawl,100,1718876555,19,39th Street Killers,375,12773,2682,3481477,3,63,511,12741,1474,479,0,2492376391
2040537,Nucifer,100,1718876437,19,39th Street Killers,389,14139,3406,6151383,10,34,567,14772,1318,466,0,3018097549
2040542,Whisky,50,1718844012,8151,Chromatic,381,2145,1779,1475828,2,225,152,6,3,193,0,966764157
2040582,aviveise,63,1718869078,15226,Whitenoise,419,925,4,1216794,3,5,113,0,43,307,0,1321972492
2040603,Xila,94,1718876460,19,39th Street Killers,251,9118,2475,7254166,6,54,267,10924,437,549,0,1616372458
2040782,PinkConfetti,56,1718872364,20747,Damage Inc,279,1366,2062,2807845,0,349,337,0,36,915,0,1526633122
2040809,epicaricacy,100,1718856269,7835,Monarch Mutation,703,17286,5703,8527696,114,5184,2505,38049,1598,2477,0,9457471890
2040893,Calabrin,91,1718874011,937,Sport Club,837,4220,3293,2980822,26,50,488,14325,384,1378,0,3343080694
2040895,SomeoneLT,49,1718874709,41028,BLOODLINE,84,1942,122,1376398,0,12,90,2724,660,58,0,26586762
2040920,Enallax,100,1718859646,2095,insurreXtion,1182,12916,6300,25283695,90,198,182,3446,180,2236,0,7028505430
2040981,Tomithy,80,1718854413,7652,Alley Cats,385,4349,985,1717676,0,61,137,0,47,782,0,862171627
2041024,ChuckiesGrave,100,1718878495,36140,Princess Dale&#039;s Beavers,575,20547,849,20561157,40,188,22,7520,764,1734,0,1850607370
2041367,frankzappa101,74,1718876718,13377,The Brotherhood of War,434,4888,1358,3273479,4,24,4,1501,563,119,0,406506915
2041403,Auxies,99,1718877493,1117,Ascension,2399,9377,3018,6132118,74,360,796,22188,496,730,0,2427141769
2041420,Zexin,85,1718871220,45040,AXE - Peace [Recruit],9,3195,4655,4225167,1,124,23,0,48,90,0,3827726604
2041747,dhensley121,45,1718857864,2095,insurreXtion,1072,1913,341,3899730,7,222,33,2800,93,219,0,8150123
2041810,phoenixrose,97,1718862795,36891,FLATLINE,463,12942,2817,3340268,38,32,645,52960,681,927,0,2212535571
2041837,Afflicting,85,1718837913,6974,Onion Smugglers,985,6551,2432,2629811,32,305,1332,4295,364,1539,0,2449749487
2041946,Man,100,1718875087,48252,Open Collar,3196,30436,5213,14374462,792,288,9434,36925,1054,2139,0,6197933541
2042404,Hyperreal,89,1718878037,45421,Ricefields of Neverland,324,7483,2610,9228903,19,134,698,101,197,857,0,2302452522
2042563,Maxii,60,1718869111,20465,SMTH - Phoenix Nirvana,49,3817,1577,2704946,2,81,72,18338,153,1193,0,1688840059
2042569,SykoSlasher,25,1718872902,41028,BLOODLINE,83,709,19,611345,0,2,2,500,139,57,0,259015
2042576,sweeks,59,1718877750,49636,New Beginning,179,1522,1632,1450436,14,30,27,0,18,141,0,293919631
2042756,Augustus,77,1718863810,21234,Underground Nation,284,3876,1981,4099983,15,51,48,320,99,741,0,1445354563
2042762,Krissknife,44,1718877401,21541,Tekkadan,1225,3269,812,1260665,4,2,18,1701,623,123,0,87813800
2043116,JurassicMark,100,1718870461,10913,Unbroken Silence,772,16212,5818,14522175,176,320,1782,13250,1051,2410,0,7697556892
2043119,hoju,100,1718860016,9176,The Iron Fist,465,15385,7057,15498258,98,598,1056,25854,1755,2223,0,8944318435
2043172,DarkSkorpio,99,1718877040,41419,Riot,1726,11793,3027,5462408,124,146,716,32416,1070,651,0,2865463618
2043178,Fatal_fate,69,1718866904,13377,The Brotherhood of War,394,5311,2510,2056230,16,76,8,11400,306,493,0,2016100814
2043308,RicecreamAsian,30,1718870368,28073,Shiny Hoard Avian Team,57,660,66,504682,0,43,3,469,115,154,0,4606197
2043439,Kelly1,68,1718875146,40334,Euphoria,190,2144,2000,1842595,1,130,1074,1596,109,890,0,1574461660
2043450,orangutan,55,1718873661,14078,~Twisted~,282,12454,3875,4872158,36,14,591,10782,1324,1448,0,4064276832
2043525,_Don_Corleone_,94,1718877065,8422,Monarch Cupid,525,6584,7,4811531,22,96,1730,6608,1004,2525,0,5406489622
2044408,Marter1000,42,1718849855,48058,Banty Shack,252,1196,578,2664943,4,63,115,100,241,70,0,28226750
2044514,Vilmis,99,1718862384,937,Sport Club,849,12936,4466,5758557,255,349,812,2506,369,1822,0,4432737368
2044518,Bank_Located,38,1718876772,10913,Unbroken Silence,61,891,122,695347,0,62,9,196,114,51,0,4847896
2044869,Vanta_Black,100,1718878327,16312,39th Street Killers X,283,22074,6824,21006105,15,1164,18063,67834,1914,2382,0,9192146614
2045029,Val_Venis,83,1718874068,8468,Bloodbath and Beyond,202,20280,5727,10415687,219,351,1233,88,560,1602,0,5965703997
2045117,VoidAye,60,1718872824,15120,Wolf Pack Next Generation,48,3162,2403,1740028,2,83,3,0,62,56,0,982118753
2045308,KatyPatra,76,1718869903,16312,39th Street Killers X,193,25320,5571,23670705,6,571,5742,30137,1690,2303,0,5737083319
2045422,-Sour-,50,1718867280,14821,JFK - Future Killers,212,2525,705,1178992,1,55,13,3806,282,155,0,80683431
2045424,Scythe,92,1718873372,21368,Escensio Incursus,301,9094,2601,10847382,30,28,183,2602,331,1092,0,2177913530
2045434,Lion,20,1718865235,13377,The Brotherhood of War,893,20022,438,13686125,209,185,2167,60477,1975,1518,0,2108479674
2045476,Final_Judgement,88,1718871597,27554,Spawtans,1335,4913,2027,4884054,164,33,87,2281,213,615,0,1430271348
2045558,NoSloth,100,1718873522,13784,WarBirds,719,11121,5466,11882028,23,319,704,13958,581,1851,0,5829338056
2045995,Joshua-,50,1718868782,21234,Underground Nation,458,2350,2128,1644796,15,99,42,0,128,478,0,1320591310
2046198,BigRez,69,1718862282,9171,Occul2us,772,2582,1242,3291891,2,45,49,20,60,180,0,514907618
2046238,My_Dixie_Normus,64,1718861233,13737,The War Rig,436,2654,1364,2793120,7,12,6,0,262,133,0,327860231
2046239,sgrosso,77,1718869677,14078,~Twisted~,368,23249,6143,10444116,214,253,781,33399,1836,2180,0,6481468525
2046253,Cinci,97,1718863005,13737,The War Rig,3867,14065,2311,6567589,253,380,1230,16618,907,668,0,1465035158
2046748,Digger67,83,1718878044,16247,Capacity X,6028,26153,6786,30435849,1189,546,728,17839,433,2411,0,8382913700
2046803,Marcusbax,93,1718877659,9055,Natural Selection IV,196,7305,2917,7347729,0,124,517,1390,82,1395,0,2712055956
2046844,IWeWillWin1,33,1718862676,9503,TSFTS Microbrewery,62,449,91,725776,0,43,0,93,67,135,0,28425420
2046986,NoDGF,17,1718866323,27902,SMTH - Concord,3,29,7,94073,0,0,0,0,12,12,0,54373
2047151,rorschach500,100,1718849454,8500,Extinction,240,13248,6598,7672027,61,126,57,73948,736,402,0,5883795478
2047176,Elaine,100,1718874153,12094,Nuclear Fusion,1511,19994,4602,11111960,73,610,1193,29518,1156,2061,0,5708551673
2047256,Sir_Cr4p,50,1718866883,13784,WarBirds,416,5406,6477,14674880,42,530,755,1617,108,2140,0,8043242781
2047491,sadistichronic,57,1718876727,48633,Tokyo Syndicate,2528,4224,875,4734007,26,271,74,1869,168,183,0,38342058
2047548,MrChapsticks,85,1718878360,31764,Band of Brothers,627,4850,2776,5113642,142,502,2060,0,72,1086,0,2628384364
2047589,Runalf,100,1718876695,10174,AQUA-Poseidon,189,12944,4494,24353687,22,249,661,12488,213,481,0,4732886487
2047719,ValakMorghulis,98,1718867439,21234,Underground Nation,1139,13155,5058,8922599,204,416,268,5000,403,1782,0,4986342634
2047945,DubbleCheez,100,1718853954,7835,Monarch Mutation,564,17454,5535,14359721,21,370,1822,240,4,2085,0,6246929049
2048015,WillieMcCoy,71,1718873123,48461,Dreadful Jokerz,2309,4033,1091,4031033,8,152,24,2604,393,612,0,416261904
2048017,Preeceboiii,75,1718853216,41702,39th Street Warriors,331,4954,728,4691577,31,332,31,700,783,270,0,419890440
2048116,Dondada,100,1718871691,2095,insurreXtion,531,9445,6975,13603591,58,342,1810,11691,385,2481,0,9577501402
2048141,cow,94,1718855111,13784,WarBirds,409,6873,2857,12599988,29,110,216,0,207,231,0,1940444499
2048198,arthsath,96,1718850939,40775,WarDogs HQ,635,8974,3233,14002332,635,64,0,2904,323,1408,0,3429407218
2048312,Strasmore,90,1718863196,8938,Arcadia,678,8256,3183,12871817,69,219,426,0,277,628,0,2615138175
2048314,Andrius7997,95,1718839238,5431,Ghost Ship,937,12062,2582,7850405,78,175,523,10385,760,48,0,1359958344
2048344,vuk,99,1718861713,9032,Wolf Pack,527,8900,3460,9548500,86,148,218,17096,686,1752,0,4340663588
2048355,Mr_Mestopheles,100,1718877624,13665,PT-Penguins,955,21037,3211,27565146,183,138,2721,18082,2341,1804,0,3956974346
204836,Slork,100,1718878454,40518,Monarch Oscuridad,2094,53705,10757,51017636,1240,2529,2314,28166,2462,4291,0,6.84e+11
2048539,Zenox6000,90,1718868671,8520,Xenon,343,8487,3532,10746798,44,353,1111,2659,545,1300,0,3091917884
2048689,-BBK-,84,1718877603,8317,Naughty Souls,99,3286,1670,2286448,7,373,19,951,73,1263,0,1464015854
2048878,TheDarkLight,100,1718841302,89,Catalysis,146,11530,5946,9351250,19,593,597,1707,411,2096,0,7066344346
2049364,Lydiacheyenne93,38,1718876230,48633,Tokyo Syndicate,1536,2243,394,1086271,1,207,53,262,36,125,0,11002235
2049725,iridiscent,75,1718878365,230,PT-Family,296,15246,2763,10924889,29,135,967,591,122,967,0,1494211105
2049754,Stacys,25,1718839868,39781,Jolly Rogers,0,139,57,87623,0,0,0,0,91,198,0,34832750
2049782,Grunge,69,1718853652,7049,39th Street Healers,204,5929,684,7286772,1,272,36,0,362,117,0,149258603
2049814,Lamp,99,1718862857,7969,WIT-Premier,546,9924,3676,5276435,3,396,917,7595,349,1325,0,3557693843
2049913,PlayfulPottery,39,1718877013,13343,The Defiant,158,1613,198,2334894,0,57,19,486,176,91,0,11565917
2049943,Mhanlayy,98,1718869913,7835,Monarch Mutation,870,4566,7003,8557602,163,127,732,890,434,2437,0,8617928306
2049985,Wrynn,80,1718876045,27223,Little Stompers,812,6592,1895,7082384,37,237,2381,167,304,860,0,1230432908
2049990,PiinkY,97,1718866980,18736,Monarch Research,1930,11044,3136,7888430,82,295,3983,600,558,1426,0,3151878171
2049998,Ember,100,1718863871,6731,The Next Level,822,11341,3759,15706047,179,155,1953,15197,572,1211,0,4434862413
2050008,SherlockSHolmes,37,1718839198,16057,Glory to Heroes,2649,5279,1364,5739193,106,126,293,1717,436,391,0,253314687
2050028,Tickets_Bought,97,1718850243,27370,Desert Eagle,955,8861,4323,6563092,54,33,344,107,50,2035,0,5399147034
2050232,thewizardman73,100,1718864079,89,Catalysis,791,12984,4576,8955940,66,90,825,2585,317,1509,0,4840618377
2050267,the_unlucky_man,90,1718878417,8468,Bloodbath and Beyond,267,13476,5190,14780043,76,76,283,0,99,373,0,2586924165
2050367,CosmicOwl,100,1718861535,9176,The Iron Fist,183,11324,4307,5308777,29,321,652,0,93,1673,0,4411524554
2050939,HonestIago,100,1718873178,10174,AQUA-Poseidon,116,15339,4363,12249168,93,615,1391,26134,1866,1543,0,4804528047
2051236,SarahSmith,100,1718878008,8706,Carbon,404,10758,5321,7158907,25,76,2561,10802,645,2060,0,7051297676
2051415,Vanduul,100,1718860771,12094,Nuclear Fusion,516,9781,5656,7379760,33,193,216,665,280,579,0,5017031667
2051567,Ich-bin,40,1718874980,32781,HAMAG HQ,284,1423,245,3597296,1,24,52,1152,206,327,0,57533956
2051982,A13X,98,1718858159,18569,Romania Elite Kommando,1191,10689,4157,10993812,48,301,547,38766,1661,792,0,3903232209
2051990,coverton,98,1718878012,8706,Carbon,248,6799,4999,8296000,102,540,1146,3159,70,1871,0,6908142860
2052239,Birty,54,1718877984,21716,The Covenant,198,2713,3268,3616156,9,71,307,0,58,515,0,2754241273
2052302,jukka,100,1718878438,11747,Natural Selection II,994,20580,6483,24491302,493,1278,6035,45683,692,2133,0,8550296897
2052342,sirnoobalot,50,1718855611,41702,39th Street Warriors,75,2562,502,1924466,16,5,13,0,235,164,0,46718634
2052702,play_off,36,1718854939,7969,WIT-Premier,255,3522,5814,9061557,19,174,277,0,81,2021,0,6612584584
2052740,BorisViktor,97,1718855732,6799,The Untouchables,54,7402,0,6518057,0,71,484,0,209,1603,0,2637410755
2052827,SirEatALot,21,1718860546,41702,39th Street Warriors,0,225,0,243378,0,0,0,0,71,26,0,1033217
2052857,ContractKiller,100,1718843844,16312,39th Street Killers X,1056,17645,4818,8805653,98,297,1231,41890,623,1487,0,5194772909
2052875,firefly50,100,1718874773,13737,The War Rig,3839,19558,3854,19826734,209,970,1756,102617,2403,1794,0,3493207094
2053141,samiam1,15,1718859079,10818,Lex Wolverines,926,11189,1262,9966539,232,15,144,0,113,981,0,1375645585
20532,Baal,97,1718862781,231,Destructive Anomaly,127,6376,3049,6435460,3,719,54,0,123,1951,0,4414753865
2053203,Nachtfalke,44,1718836146,9745,Emergency Room,75,559,108,1067300,0,5,11,0,23,113,0,15304551
2053892,YooShijin,72,1718853959,8076,Order Through Chaos,71,1707,329,3798514,0,53,140,0,40,375,0,468810504
2054100,Dottee,100,1718871331,2095,insurreXtion,678,13636,7309,14948756,96,335,7137,31125,696,2590,0,8961408635
2054127,7Shadow,77,1718876076,40399,WIT-Mayhem,469,7579,1766,7703184,16,113,34,0,333,237,0,472752286
2054292,Not-Interested,100,1718878102,42911,The Black Box,1006,10635,4017,8789459,84,504,1683,15772,1054,1977,0,5150845935
2054500,nex,100,1718874516,7709,Vulpes Vulpes,1571,25306,5792,62815509,798,737,15252,129948,2116,2168,0,7314424438
2054544,CookieKing,55,1718848556,10820,Lithium,235,2095,1151,1738769,0,16,5,0,108,370,0,606852739
2054725,Mike75abc,60,1718878201,15120,Wolf Pack Next Generation,274,8009,5396,21747168,182,424,1968,1888,131,2008,0,6937658490
2054891,Drop_Acid,54,1718849646,9412,BLACK STATUES,566,2346,681,1524374,0,189,20,1000,249,202,0,41978721
2055001,Sylphide,66,1718878156,32781,HAMAG HQ,67,1394,1076,725223,1,28,21,0,49,746,0,761617239
2055449,Born2RuleGaming,95,1718877955,18569,Romania Elite Kommando,1428,10114,2916,5873088,105,157,842,5629,336,432,0,2290484486
2055562,BloodQueen,100,1718858315,231,Destructive Anomaly,625,16275,4914,6294598,138,478,881,15285,902,1331,0,5150918703
2055798,bobian26,92,1718861374,8938,Arcadia,158,4828,3880,2164689,23,464,216,3189,488,563,0,3357778260
2056012,Versace,100,1718872617,16312,39th Street Killers X,350,13936,5803,11887417,20,1344,9308,18606,657,2312,0,9475516813
2056259,Sheep3,84,1718877642,7227,The Collective JTF,40,3958,9,3820596,7,123,27,0,1821,215,0,994153706
2056866,Logan3316,61,1718860984,43428,The Madhouse Resurrection,99,562,236,2344657,1,32,11,0,37,119,0,406777091
2057012,AZa_cadabra,100,1718848968,9305,Legitimate Business,571,15795,4691,11670088,281,520,1143,28185,1647,919,0,4217614248
2057110,PennyWinters,71,1718836505,13784,WarBirds,172,3466,1831,6427415,1,198,20,6125,497,844,0,913231550
2057218,l2exah,99,1718863588,9100,The Black Hand,2279,10680,3546,9605586,182,762,928,10148,683,1537,0,3298116597
2057501,Wadecon,62,1718878417,42911,The Black Box,309,3974,162,4969285,2,8,38,76,607,278,0,614548975
2057823,Will,100,1718874683,48835,Valiance,901,9464,2959,18628850,231,189,58,18816,880,1394,0,3050356028
2057854,Flamer,100,1718861971,16312,39th Street Killers X,1434,19346,4052,14025279,69,373,4121,14473,1050,1412,0,3847680944
2057858,Gelso,95,1718875469,6799,The Untouchables,319,5726,3654,9637693,21,896,80,0,181,808,0,3830750639
2057985,CorporateWhore,58,1718862143,16247,Capacity X,230,1757,662,2664230,0,80,31,0,188,126,0,19902072
2058023,Simon,100,1718876196,42832,NightWatch,2899,14547,4426,11673313,594,273,3109,698,45,1132,0,4689006839
2058388,Ginth,100,1718877756,11747,Natural Selection II,303,31298,6699,23018146,15,29,458,9276,286,2092,0,6467504859
2058493,Kfs888,70,1718874705,10140,In Memory of the Fallen,1227,11390,3431,7307408,162,712,192,9406,397,1089,0,3340942211
2058538,Jibblets,89,1718855120,6799,The Untouchables,135,3940,50,9828804,14,422,1329,0,61,2338,0,5826977848
2058598,Lost-Profit,75,1718874180,16247,Capacity X,2288,4776,2524,4453493,31,55,77,122,37,760,0,2041507664
2058764,Sanddragon72,60,1718866039,8803,Buttgrass Inc,497,17535,3843,5833107,26,112,88,26143,1167,912,0,3841815730
2058787,redneck67,61,1718875227,8151,Chromatic,620,13775,4746,4845143,24,214,1290,7517,646,528,0,4315742802
2059189,setno,25,1718874894,27211,W.M.D,509,2748,618,3280427,43,219,13,0,74,310,0,20609801
2059552,Miss_Behavin,30,1718864927,21665,Monarch Army of Light,1983,3404,689,2485617,44,103,210,0,23,117,0,223304690
2059853,Clitasaurus,100,1718877639,27312,SA  Equilibrium,1425,17931,4542,28081721,584,724,6430,9850,201,1547,0,4986552878
2060149,Escanor,15,1718845818,9201,Destination Unknown,30,1190,7,4402507,5,127,39,0,3,1247,0,2079630356
206028,Albie,85,1718868226,37530,The Iron Retribution,424,3950,1916,5211380,25,486,991,2639,112,732,0,1807518741
2060292,VinPetrol,55,1718854362,10818,Lex Wolverines,212,2168,795,958183,1,178,60,620,13,351,0,72043286
2060450,badnewz,37,1718846640,46570,INSANITY X,12,795,165,730932,0,125,14,0,7,142,0,11509120
2060608,CULT_PAPA,91,1718847894,41028,BLOODLINE,874,9176,1064,3753962,49,437,258,642,202,415,0,228064838
2060724,Curti,59,1718873121,43428,The Madhouse Resurrection,263,3376,30,3838027,0,25,0,17,782,207,0,96503054
