"faction","stat","name","level","total","side","activity","id","update","fid"
"The Beyond","953.58k","D34DF0X",35,953577,"Other",0.158,2834003,1717189663.69098,3251
"The Beyond","80.87k","Vatonage",20,80870,"Other",0.069,2840788,1718442382.106,3251
"The Beyond","71.03k","DigzzyKaye",34,71032,"Other",0.262,2860561,1716930438.83649,3251
"The Beyond","841.44k","Razrage",60,841436,"Other",0.462,2899032,1717664789.64243,3251
"The Beyond","720.44k","MarkWheeler",50,720440,"Other",0.129,2901611,1718442382.106,3251
"The Beyond","320.93k","Acerissa",32,320932,"Other",0.144,2902280,1718615186.31814,3251
"The Beyond","452.85k","Oo_Max_Payne_oO",21,452848,"Other",1.643,2909733,1717103221.09932,3251
"The Beyond","78.78m","CandelLife",55,78782319,"Other",0.556,2919646,1716757600.69671,3251
"The Beyond","1m","SimHaven",31,1002595,"Other",0.683,2952620,1718442382.106,3251
"The Beyond","2.54m","Husaintorn",20,2543021,"Other",0.875,2976080,1718528780.64238,3251
"The Beyond","79.83k","BAJOR",30,79827,"Other",0.163,2984372,1717621592.49914,3251
"The Beyond","165.51k","MaximusHung",36,165512,"Other",0.224,3079721,1717837588.82962,3251
"The Beyond","94.9k","MargotsMaigais",21,94900,"Other",0.305,3148339,1718528780.64238,3251
"The Beyond","491","Snowss",5,491,"Other",0.004,3175465,1718528780.64238,3251
"The Beyond","70.72k","DevilJet",34,70724,"Other",1.421,3182526,1716541677.85069,3251
"The Beyond","91.67k","Diombra",33,91665,"Other",0.256,3196820,1718744807.10811,3251
"The Beyond","63.98k","AFI",29,63975,"Other",0.811,3199600,1716757600.69671,3251
"The Beyond","26.86k","ThatDothBlow",27,26864,"Other",0.392,3200192,1716541677.85069,3251
"The Beyond","1.49m","MailPod",62,1494244,"Other",0.222,2788101,1718874388.64975,3251
"The Beyond","7.64k","NoobedCraig",20,7643,"Other",0.465,3214799,1718874388.64975,3251
"The Bikini Syndicate","5.58m","TokarTheAlien",33,5580008,"CRyPTo",0.452,1994927,1717751225.31149,48673
"The Black Hand","8.83b","Verament",100,8830292478,"JFK",2.176,55115,1716627989.10529,9100
"The Black Hand","1.56b","djflip16",99,1564852151,"JFK",0.239,63690,1717449225.68708,9100
"The Black Hand","5.63b","Morgz",100,5626566413,"JFK",0.35,83384,1718442382.106,9100
"The Black Hand","2.2b","HouseHippo",40,2200288226,"JFK",0.979,131670,1718442382.106,9100
"The Black Hand","2.69b","Royi",97,2686470094,"JFK",0.765,253127,1718615186.31814,9100
"The Black Hand","5.91b","Shandra",100,5912625084,"JFK",0.321,331146,1718442382.106,9100
"The Black Hand","13.13b","chupACABra",100,13130800456,"JFK",0.802,474281,1718442382.106,9100
"The Black Hand","14.52b","KingofBiscuits",100,14517988321,"JFK",1.109,479655,1718615186.31814,9100
"The Black Hand","8.5b","Young_Guns",100,8498959958,"JFK",0.407,520414,1718744807.10811,9100
"The Black Hand","1.17b","ttl007",50,1170328336,"JFK",0.11,630735,1718485587.75767,9100
"The Black Hand","4b","Forphucsake",100,4003428307,"JFK",1.229,856025,1716325591.7635,9100
"The Black Hand","3.91b","f3lon",100,3909643710,"JFK",0.238,906770,1716714382.81286,9100
"The Black Hand","7.16b","Jahch",95,7160245482,"JFK",0.828,1162761,1716844006.31174,9100
"The Black Hand","4.53b","Rixer",100,4528453178,"JFK",3.969,1184330,1717103221.09932,9100
"The Black Hand","1.82b","Endex",95,1821302623,"JFK",2.317,1371943,1716541677.85069,9100
"The Black Hand","6.26b","Fondil_Mabols",98,6259858081,"JFK",0.858,1380405,1716541677.85069,9100
"The Black Hand","3.3b","Steve462",99,3299289114,"JFK",6.623,1398623,1717751225.31149,9100
"The Black Hand","7.89b","Twister99",100,7890676031,"JFK",0.451,1455113,1717103221.09932,9100
"The Black Hand","4.09b","n0a",85,4093772867,"JFK",0.11,1483522,1718744807.10811,9100
"The Black Hand","5.05b","iAmMatt",100,5051477916,"JFK",1.218,1522363,1718442382.106,9100
"The Black Hand","15.91b","Shibby",100,15905245534,"JFK",3.743,1534164,1717319204.46127,9100
"The Black Hand","1.87b","FALLENHEROA7X",95,1866942832,"JFK",0.095,1554065,1716412000.37359,9100
"The Black Hand","1.56b","donkey_puncher",83,1564731510,"JFK",0.249,1594661,1717664789.64243,9100
"The Black Hand","906.24m","F3RAL",82,906239739,"JFK",4.442,1605207,1716757600.69671,9100
"The Black Hand","3.52b","FCG",93,3523949036,"JFK",1.049,1652106,1717664789.64243,9100
"The Black Hand","2.83b","Lno",91,2826156487,"JFK",0.549,1652888,1717664789.64243,9100
"The Black Hand","5.58b","Cpl_Armstrong",25,5584689619,"JFK",0.174,1658953,1718442382.106,9100
"The Black Hand","2.03b","Blazing",90,2026784498,"JFK",0.359,1734242,1717275987.51412,9100
"The Black Hand","7.49b","Red_Right_Hand",100,7494568881,"JFK",0.709,1774300,1716930438.83649,9100
"The Black Hand","2.54b","BeautevilAngel",91,2536439134,"JFK",0.281,1808794,1718615186.31814,9100
"The Black Hand","824.5m","Twiggy",76,824501190,"JFK",0.815,1852316,1718442382.106,9100
"The Black Hand","2.3b","Bean2525",100,2302949486,"JFK",0.813,1871615,1717837588.82962,9100
"The Black Hand","3.99b","Nowai",97,3987223820,"JFK",1.968,1879353,1717751225.31149,9100
"The Black Hand","3.31b","MadNoise",96,3311762008,"JFK",0.327,1939505,1716325591.7635,9100
"The Black Hand","4.4b","Muffinut",100,4401065879,"JFK",0.539,1980106,1718528780.64238,9100
"The Black Hand","3.34b","zim312",84,3344326791,"JFK",0.533,1984387,1717275987.51412,9100
"The Black Hand","1.74b","carp",89,1738469963,"JFK",0.682,1991903,1718658387.53749,9100
"The Black Hand","3.74b","Holyman",95,3740306401,"JFK",0.611,2005208,1717362412.99191,9100
"The Black Hand","6.7b","Carric",100,6701852450,"JFK",0.905,2015912,1716973652.66914,9100
"The Black Hand","3.3b","l2exah",99,3298116597,"JFK",0.734,2057218,1716757600.69671,9100
"The Black Hand","1.36b","KingShmexy",85,1362020050,"JFK",0.781,2071072,1717319204.46127,9100
"The Black Hand","7.09b","Ish_Joker",100,7086096438,"JFK",0.329,2074333,1717449225.68708,9100
"The Black Hand","4.25b","Secret",100,4251553893,"JFK",1.385,2074521,1717664789.64243,9100
"The Black Hand","4.48b","Zax",98,4479438486,"JFK",0.035,2081037,1716714382.81286,9100
"The Black Hand","1.49b","Etherion",84,1492207046,"JFK",0.76,2125079,1717319204.46127,9100
"The Black Hand","4.54b","Plunkjuice",100,4539055540,"JFK",0.117,2165470,1716757600.69671,9100
"The Black Hand","5.13b","Zortok",100,5130545381,"JFK",0.8,2167520,1718442382.106,9100
"The Black Hand","2.1b","GAZ",100,2100321308,"JFK",1.009,2180445,1718442382.106,9100
"The Black Hand","4.83b","Gawdly",100,4827647336,"JFK",0.565,2200587,1716757600.69671,9100
"The Black Hand","5.59b","TheDevilsBigToe",96,5585211602,"JFK",0.644,2204723,1717621592.49914,9100
"The Black Hand","2.72b","Briggy",90,2716507364,"JFK",0.143,2223621,1717103221.09932,9100
"The Black Hand","9.43b","Siu",100,9426842491,"JFK",0.654,2249291,1716541677.85069,9100
"The Black Hand","2.84b","Envy91",90,2837917379,"JFK",0.102,2253917,1717362412.99191,9100
"The Black Hand","6.44b","ShanRei",100,6438304166,"JFK",1.472,2259836,1716757600.69671,9100
"The Black Hand","5.82b","Taylorb7",100,5817824127,"JFK",0.533,2283908,1716541677.85069,9100
"The Black Hand","484.43m","Sawin44",55,484425293,"JFK",0.534,2310259,1717578388.13421,9100
"The Black Hand","205.15m","OSlayer",70,205148932,"JFK",0.617,2311362,1717751225.31149,9100
"The Black Hand","1.75b","Irving_Zisman",96,1752602914,"JFK",1.142,2318975,1717103221.09932,9100
"The Black Hand","1.02b","_Aspect_",72,1017201590,"JFK",0.082,2337532,1717362412.99191,9100
"The Black Hand","2.28b","Blays",99,2283935280,"JFK",1.499,2346230,1718744807.10811,9100
"The Black Hand","3.44b","_Adam",100,3440907418,"JFK",1.403,2346872,1718744807.10811,9100
"The Black Hand","3.08b","gl1tchh",100,3075669680,"JFK",0.852,2395677,1717578388.13421,9100
"The Black Hand","4.71b","Googloskill",96,4705425063,"JFK",0.411,2437004,1717664789.64243,9100
"The Black Hand","2.71b","Matthew715",95,2713456637,"JFK",2.412,2455894,1716973652.66914,9100
"The Black Hand","2.58b","IUsedToDoDrgs",92,2581334804,"JFK",0.38,2471654,1716541677.85069,9100
"The Black Hand","61.04m","misterzipzap",55,61038900,"JFK",0.679,2491392,1717664789.64243,9100
"The Black Hand","3.6b","Ata",100,3601488008,"JFK",3.144,2507441,1717319204.46127,9100
"The Black Hand","1.93b","YoBabysDaddy",90,1930424939,"JFK",1.773,2516273,1716627989.10529,9100
"The Black Hand","1.65b","Count_Ejacula",69,1647683863,"JFK",1.421,2519672,1716844006.31174,9100
"The Black Hand","1.27b","Hela",90,1267782192,"JFK",0.264,2553909,1717837588.82962,9100
"The Black Hand","4.06b","BeastmodeXL",95,4059763670,"JFK",0.737,2580307,1716325591.7635,9100
"The Black Hand","1.64b","Sweet-Misery",93,1644384858,"JFK",0.448,2600959,1718442382.106,9100
"The Black Hand","2.12b","zitosxj",87,2122903220,"JFK",2.706,2645149,1716541677.85069,9100
"The Black Hand","946.15m","Bohr",83,946151267,"JFK",0.332,2645473,1718442382.106,9100
"The Black Hand","783.5m","Mxermerin",71,783499705,"JFK",0.678,2647088,1716757600.69671,9100
"The Black Hand","2.03b","withnail",90,2028980805,"JFK",0.196,2659227,1716714382.81286,9100
"The Black Hand","2.66b","withcogs",99,2661057382,"JFK",2.608,2662830,1717664789.64243,9100
"The Black Hand","313.46m","Lukezzi",50,313461893,"JFK",0.353,2668485,1717449225.68708,9100
"The Black Hand","829.82m","FactHuntt",78,829822604,"JFK",0.321,2678478,1716627989.10529,9100
"The Black Hand","249.84m","Sleepwalker",60,249838309,"JFK",0.761,2791877,1718442382.106,9100
"The Black Hand","198.03m","Setth",52,198029643,"JFK",1.056,2839659,1717362412.99191,9100
"The Black Hand","666.85k","StitchSawd",31,666847,"JFK",0.219,2915411,1717751225.31149,9100
"The Black Hand","9.6m","entermax",31,9603301,"JFK",3.79,2963998,1718442382.106,9100
"The Black Hand","14.61b","Collete",100,14610769081,"JFK",5.591,1389080,1718874388.64975,9100
"The Black Hand","3.92b","xtrevorx187x",99,3921245340,"JFK",0.368,2029117,1718874388.64975,9100
"The Black Hand","4.47b","ledo",100,4469312170,"JFK",0.562,2030763,1718874388.64975,9100
"The Black Hand","4.37b","NurAn",100,4374722809,"JFK",0.363,2160619,1718874388.64975,9100
"The Black Hand","4.02b","MrMackey",100,4015652062,"JFK",4.061,2452749,1718874388.64975,9100
"The Black Hand","202.3m","Cyclone1070",74,202303841,"JFK",1.78,2599947,1718874388.64975,9100
"The Black Hand","417.58m","Kenny_Bits",81,417584737,"JFK",5.429,2776748,1718874388.64975,9100
"The Black Hand","3.23m","Ryskill",51,3231210,"JFK",2.148,2989738,1718874388.64975,9100
"The Black Pearl","12.11b","Surgeon",90,12113909954,"CRyPTo",1.864,23278,1716757600.69671,9036
"The Black Pearl","10.57b","Troy",54,10570090765,"CRyPTo",0.303,56485,1716714382.81286,9036
"The Black Pearl","4.48b","Danny_",90,4478041554,"CRyPTo",0.357,75604,1716757600.69671,9036
"The Black Pearl","7.12b","SeaSpirit",90,7123947225,"CRyPTo",0.682,137933,1717621592.49914,9036
"The Black Pearl","8.26b","Briland",100,8255905457,"CRyPTo",0.625,157144,1718442382.106,9036
"The Black Pearl","6.72b","Rodel30",100,6718616407,"CRyPTo",0.217,176739,1718442382.106,9036
"The Black Pearl","9.66b","bibitzu",100,9664609205,"CRyPTo",0.586,213131,1718442382.106,9036
"The Black Pearl","122.4b","CaReNzA",100,1.224e+11,"CRyPTo",0.032,226380,1718744807.10811,9036
"The Black Pearl","6.83b","TheAnaesthetist",100,6825796068,"CRyPTo",1.162,333493,1717449225.68708,9036
"The Black Pearl","5.39b","-Banshee-",99,5391449009,"CRyPTo",0.531,437004,1717319204.46127,9036
"The Black Pearl","3.98b","D3ADP00L",95,3979530091,"CRyPTo",0.409,454695,1717751225.31149,9036
"The Black Pearl","4.62b","Feudalkiller",98,4623154703,"CRyPTo",0.126,472633,1717664789.64243,9036
"The Black Pearl","9.26b","Cable",99,9255106587,"CRyPTo",1.187,507439,1717103221.09932,9036
"The Black Pearl","4.19b","mi3_l0lled",55,4188116704,"CRyPTo",0.36,511670,1717449225.68708,9036
"The Black Pearl","3.27b","Kairity",94,3273220055,"CRyPTo",0.234,512649,1717664789.64243,9036
"The Black Pearl","6.07b","Amadaus",82,6066034842,"CRyPTo",0.781,521825,1718615186.31814,9036
"The Black Pearl","8.98b","Gangsta1000",89,8982422529,"CRyPTo",0.283,579454,1718442382.106,9036
"The Black Pearl","952.82m","Bigdaddykane99",60,952820109,"CRyPTo",0.372,669805,1716757600.69671,9036
"The Black Pearl","4.67b","ThePackage64",99,4671674559,"CRyPTo",0.286,722529,1716325591.7635,9036
"The Black Pearl","3.52b","Undiscovered",70,3524798412,"CRyPTo",0.131,764502,1718442382.106,9036
"The Black Pearl","9.54b","Administrator",100,9537779965,"CRyPTo",0.262,788155,1716930438.83649,9036
"The Black Pearl","5.77b","Atr",93,5773814244,"CRyPTo",0.294,838114,1718442382.106,9036
"The Black Pearl","4.16b","MossY_DoG",95,4164641078,"CRyPTo",0.319,917544,1716973652.66914,9036
"The Black Pearl","6.84b","puepaegyi",95,6836506523,"CRyPTo",0.609,947588,1717664789.64243,9036
"The Black Pearl","3.32b","Heimotar",39,3318937160,"CRyPTo",0.046,989959,1716973652.66914,9036
"The Black Pearl","6.03b","DeadLine",92,6032224937,"CRyPTo",0.508,1085096,1718442382.106,9036
"The Black Pearl","7.57b","rokiciano",100,7569256951,"CRyPTo",0.771,1101362,1716973652.66914,9036
"The Black Pearl","4.31b","-rm6-23",88,4308514119,"CRyPTo",0.112,1135173,1718442382.106,9036
"The Black Pearl","1.22b","TheRxckstar",72,1218776590,"CRyPTo",0.084,1156133,1718442382.106,9036
"The Black Pearl","1.08b","Dang_Dynasty",60,1084063978,"CRyPTo",0.253,1173953,1717664789.64243,9036
"The Black Pearl","8.34b","x_IBennnnn",94,8339217691,"CRyPTo",0.214,1180915,1717319204.46127,9036
"The Black Pearl","7.35b","Enzotic",97,7347038925,"CRyPTo",0.488,1199986,1718442382.106,9036
"The Black Pearl","7.54b","Pai_Gyi82",98,7542135998,"CRyPTo",0.749,1290601,1716714382.81286,9036
"The Black Pearl","7.03b","scuder92",99,7033116534,"CRyPTo",0.243,1322808,1716757600.69671,9036
"The Black Pearl","6.54b","Demon92",100,6535153838,"CRyPTo",0.098,1326025,1718442382.106,9036
"The Black Pearl","7.99b","strongp",99,7992504004,"CRyPTo",0.512,1338026,1718442382.106,9036
"The Black Pearl","9.01b","pearlular",88,9011559435,"CRyPTo",3.052,1343578,1716627989.10529,9036
"The Black Pearl","59.73m","dougdevore23",41,59728746,"CRyPTo",0.186,1462478,1716627989.10529,9036
"The Black Pearl","305.46m","Marconus",65,305463592,"CRyPTo",0.576,1493367,1716757600.69671,9036
"The Black Pearl","7.77b","esperanto",50,7769114395,"CRyPTo",0.597,1493453,1716930438.83649,9036
"The Black Pearl","6.2b","Jeng",91,6201556458,"CRyPTo",0.094,1524726,1716973652.66914,9036
"The Black Pearl","9.89b","Call_me_Noob",82,9887805918,"CRyPTo",0.534,1586610,1716627989.10529,9036
"The Black Pearl","4.35b","Thade",82,4354896194,"CRyPTo",0.105,1627725,1718442382.106,9036
"The Black Pearl","29.75m","MasonJar003",43,29752560,"CRyPTo",0.197,1634687,1717275987.51412,9036
"The Black Pearl","6.22b","Jobby",100,6220532257,"CRyPTo",1.228,1640111,1718615186.31814,9036
"The Black Pearl","452.77m","Madgod",66,452774580,"CRyPTo",0.966,1733719,1717319204.46127,9036
"The Black Pearl","2.26b","Krst",40,2259110250,"CRyPTo",0.038,1739410,1716627989.10529,9036
"The Black Pearl","2.67b","wanat0r",80,2667306665,"CRyPTo",0.09,1926083,1716714382.81286,9036
"The Black Pearl","106.66m","Rigid-Dog",64,106658610,"CRyPTo",0.094,1958102,1718442382.106,9036
"The Black Pearl","657.74m","DarkTinman",65,657740335,"CRyPTo",0.213,2011421,1717751225.31149,9036
"The Black Pearl","535.69m","Gautzilla",73,535688568,"CRyPTo",0.409,2064073,1716627989.10529,9036
"The Black Pearl","1.52b","Elmarco",100,1523649270,"CRyPTo",1.44,2069725,1717103221.09932,9036
"The Black Pearl","2.42b","Ruckus24",92,2424871110,"CRyPTo",0.592,2086491,1717664789.64243,9036
"The Black Pearl","4.83b","magnacarta",94,4828915475,"CRyPTo",0.292,2104782,1718442382.106,9036
"The Black Pearl","1.51b","-PAIN--",65,1505161156,"CRyPTo",1.702,2203694,1718744807.10811,9036
"The Black Pearl","1.55b","smerfiaczek",89,1549971540,"CRyPTo",0.182,2229700,1717103221.09932,9036
"The Black Pearl","2.77b","advert",28,2768797951,"CRyPTo",3.401,2267832,1717621592.49914,9036
"The Black Pearl","4.08b","2283445",98,4084945209,"CRyPTo",0.253,2283445,1718442382.106,9036
"The Black Pearl","840.63m","Metal_Daze420",73,840634367,"CRyPTo",0.207,2336693,1718528780.64238,9036
"The Black Pearl","2.26b","KrazyKangaru",92,2264495938,"CRyPTo",0.573,2348498,1716973652.66914,9036
"The Black Pearl","1.75b","Diocletian",77,1746746187,"CRyPTo",0.104,2354723,1717103221.09932,9036
"The Black Pearl","1.77b","-Pepper-",12,1772121945,"CRyPTo",0.173,2381508,1718442382.106,9036
"The Black Pearl","2.75b","Ypso",90,2747286472,"CRyPTo",2.846,2515770,1717103221.09932,9036
"The Black Pearl","1.33b","ZergKnightZ",72,1330026755,"CRyPTo",0.287,2525746,1718442382.106,9036
"The Black Pearl","1.36b","Bushy91",73,1360950855,"CRyPTo",0.133,2619041,1716757600.69671,9036
"The Black Pearl","2.3b","Celesteela",98,2297508592,"CRyPTo",2.173,2665269,1717621592.49914,9036
"The Black Pearl","1.41b","Ignignokt",31,1412607254,"CRyPTo",0.34,2700933,1716757600.69671,9036
"The Black Pearl","638.41m","ClayC",60,638412262,"CRyPTo",1.444,2762454,1718744807.10811,9036
"The Black Pearl","317.77m","D-Uncle-Malta",60,317772185,"CRyPTo",0.803,2765122,1717837588.82962,9036
"The Black Pearl","417.94m","MarcusMan123",81,417939256,"CRyPTo",0.717,2772019,1717103221.09932,9036
"The Black Pearl","9.99m","CptnCruizer",49,9985307,"CRyPTo",1.283,2787232,1718744807.10811,9036
"The Black Pearl","71.15m","InqTor",61,71151387,"CRyPTo",0.145,2799974,1716930438.83649,9036
"The Black Pearl","17.4m","SeasickSteve",49,17395062,"CRyPTo",0.174,2810098,1718442382.106,9036
"The Black Pearl","339.27m","Lukeyy123",70,339274351,"CRyPTo",0.202,2829564,1717103221.09932,9036
"The Black Pearl","316.6m","prepucemauve",69,316602394,"CRyPTo",0.764,2843964,1718442382.106,9036
"The Black Pearl","1.33m","Username3181",30,1329091,"CRyPTo",0.139,2895087,1717362412.99191,9036
"The Black Pearl","129.61m","rigamortis90",45,129614729,"CRyPTo",0.109,2919940,1718744807.10811,9036
"The Black Pearl","11.26m","Fleoflux19",55,11256883,"CRyPTo",1.392,2932353,1717275987.51412,9036
"The Black Pearl","141.17m","prepucealdente",50,141169196,"CRyPTo",1.951,2946047,1716757600.69671,9036
"The Black Pearl","575.63k","Pursu",44,575631,"CRyPTo",0.466,2962999,1718615186.31814,9036
"The Black Pearl","1.3m","hamsterjockey",38,1301017,"CRyPTo",1.185,3017449,1717621592.49914,9036
"The Black Pearl","779.36k","Kungomongo",35,779358,"CRyPTo",1.778,3075663,1717664789.64243,9036
"The Black Pearl","498.41k","HeiRold",15,498406,"CRyPTo",0.996,3121516,1716973652.66914,9036
"The Black Pearl","11.93k","Crispynugz",17,11933,"CRyPTo",1.942,3253951,1717967205.0065,9036
"The Black Pearl","8.01b","Hardwolf",100,8010007876,"CRyPTo",0.546,32195,1718874388.64975,9036
"The Black Pearl","3.47b","mr_sasquatch",54,3473469228,"CRyPTo",0.967,1260521,1718874388.64975,9036
"The Black Pearl","3.74b","WetWillie20",93,3735294741,"CRyPTo",0.557,1462458,1718874388.64975,9036
"The Black Pearl","2.52b","stubanger",81,2522155459,"CRyPTo",1.238,1766054,1718874388.64975,9036
"The Black Pearl","2.22b","Penetrator5000",80,2217100809,"CRyPTo",0.394,2328913,1718874388.64975,9036
"The Black Pearl","2.02b","OCTOPUS92",80,2015900652,"CRyPTo",0.434,2605649,1718874388.64975,9036
"The Box","3.2b","Blahaj",76,3204051081,"CRyPTo",0.033,112612,1716412000.37359,7818
"The Box","2.55b","mdcdeve",87,2548644569,"CRyPTo",0.174,155544,1717621592.49914,7818
"The Box","45.62m","boysetsfire",59,45616369,"CRyPTo",0.036,172654,1716325591.7635,7818
"The Box","3.12b","colossal",85,3122575587,"CRyPTo",0.557,355366,1717362412.99191,7818
"The Box","1.98b","Jakup",87,1975650848,"CRyPTo",0.135,545873,1716757600.69671,7818
"The Box","1.39b","Lil_F2D",84,1390219993,"CRyPTo",0.128,572510,1718442382.106,7818
"The Box","1.5b","Nicstroud",20,1499705596,"CRyPTo",1.018,832702,1718442382.106,7818
"The Box","7.2b","Cat2001",100,7199818801,"CRyPTo",0.058,852997,1716325591.7635,7818
"The Box","8.59b","Tig_Rock",80,8586898437,"CRyPTo",0.082,867052,1718442382.106,7818
"The Box","6.51b","Dekra",100,6510792800,"CRyPTo",2.077,868095,1718615186.31814,7818
"The Box","6.77b","Deetz",98,6774545943,"CRyPTo",0.543,1282412,1718442382.106,7818
"The Box","9.74b","Ozz",48,9740412817,"CRyPTo",0.067,1536895,1717275987.51412,7818
"The Box","1.46b","Sheepdizzle",89,1460819513,"CRyPTo",0.936,1886329,1716412000.37359,7818
"The Box","2.35b","amirmoezz",50,2352049430,"CRyPTo",0.161,1898211,1717103221.09932,7818
"The Box","4.45b","Sagramor",100,4449512582,"CRyPTo",1.257,1908287,1716584801.20433,7818
"The Box","673.21m","Lone_God",59,673205655,"CRyPTo",0.759,1926073,1717664789.64243,7818
"The Box","249.59m","nola6950",60,249592446,"CRyPTo",0.065,1931483,1718615186.31814,7818
"The Box","1.53b","Fight-Club",50,1531649225,"CRyPTo",1.539,1940160,1718442382.106,7818
"The Box","80.14m","Logan585",47,80137215,"CRyPTo",0.041,1945975,1718528780.64238,7818
"The Box","8.08b","Valar_Morghulis",100,8083187999,"CRyPTo",0.622,1948542,1717837588.82962,7818
"The Box","1.23b","Ithilrandir",35,1232771450,"CRyPTo",0.153,1989242,1716627989.10529,7818
"The Box","4.09b","Tequila",39,4090934936,"CRyPTo",0.27,2013438,1716325591.7635,7818
"The Box","1.54b","Agent_Mulder",75,1538355631,"CRyPTo",0.209,2056132,1717362412.99191,7818
"The Box","1.59b","FluffyDuck",91,1591616968,"CRyPTo",0.518,2062921,1716541677.85069,7818
"The Box","851.78m","ARMBomb",50,851780647,"CRyPTo",0.159,2088085,1717664789.64243,7818
"The Box","4.56m","Robbo90",23,4562952,"CRyPTo",0.099,2172024,1718442382.106,7818
"The Box","370.51m","StreetDocWarren",78,370510374,"CRyPTo",0.022,2194899,1717751225.31149,7818
"The Box","343.76m","JKThalisa",73,343762408,"CRyPTo",0.16,2195462,1717362412.99191,7818
"The Box","15.08m","Jimmy777",50,15075210,"CRyPTo",0.104,2204753,1718744807.10811,7818
"The Box","59.41m","Pinkstake417",65,59408208,"CRyPTo",0.124,2211255,1717621592.49914,7818
"The Box","3.69b","ljangel",100,3694155853,"CRyPTo",0.247,2221812,1717103221.09932,7818
"The Box","30.81m","thuggerYSL",53,30805069,"CRyPTo",0.082,2242542,1716973652.66914,7818
"The Box","4.14b","AKSpray",82,4136667967,"CRyPTo",0.57,2254582,1716757600.69671,7818
"The Box","873.99m","Spidey231",71,873992596,"CRyPTo",0.097,2283738,1717449225.68708,7818
"The Box","26.95m","zoltar70",46,26945774,"CRyPTo",0.534,2332338,1716930438.83649,7818
"The Box","224.94m","Halflord",68,224941210,"CRyPTo",0.219,2353055,1716930438.83649,7818
"The Box","952.46k","Spacr",33,952464,"CRyPTo",0.014,2403547,1718485587.75767,7818
"The Box","2.43m","QuantumInfinite",50,2434747,"CRyPTo",0.028,2477272,1717967205.0065,7818
"The Box","103.84m","Red-X1",55,103838195,"CRyPTo",0.139,2498103,1716541677.85069,7818
"The Box","33.46m","AmethystDragon",49,33463816,"CRyPTo",0.02,2500002,1718140032.05234,7818
"The Box","80.57m","ErkAlmighty",44,80572158,"CRyPTo",0.039,2507862,1718442382.106,7818
"The Box","33.12k","OmegaZed",28,33125,"CRyPTo",0.077,2518103,1717837588.82962,7818
"The Box","76.15m","Shazlt",40,76152662,"CRyPTo",0.055,2539847,1718615186.31814,7818
"The Box","107.11m","hotbrucebruce",67,107108305,"CRyPTo",0.507,2566483,1716541677.85069,7818
"The Box","10.85m","Mr_rango",43,10848576,"CRyPTo",0.047,2591998,1716973652.66914,7818
"The Box","337.92m","Homki",64,337916325,"CRyPTo",0.36,2617846,1717362412.99191,7818
"The Box","44.93m","Jayb0",50,44925949,"CRyPTo",0.142,2630960,1717103221.09932,7818
"The Box","114.93m","Theoderik",48,114929023,"CRyPTo",1.486,2636677,1718442382.106,7818
"The Box","4.45m","i_am_wisdom",20,4451123,"CRyPTo",0.677,2641050,1717837588.82962,7818
"The Box","5.01m","poul7227",48,5013456,"CRyPTo",0.257,2643023,1717275987.51412,7818
"The Box","780.95m","JackTorrance",91,780948345,"CRyPTo",4.555,2651176,1716973652.66914,7818
"The Box","198.46m","Irina_Volkova",75,198455108,"CRyPTo",1.199,2651979,1716973652.66914,7818
"The Box","998.67m","junimeow",80,998670212,"CRyPTo",0.044,2666275,1718615186.31814,7818
"The Box","1.36b","Vandelay",60,1364898360,"CRyPTo",0.106,2666643,1718744807.10811,7818
"The Box","14.94m","Father-Chains",69,14939265,"CRyPTo",0.576,2673643,1717751225.31149,7818
"The Box","26.58m","Gypsophila",40,26577987,"CRyPTo",0.158,2675775,1716757600.69671,7818
"The Box","1.07b","FREZZZY",72,1074286230,"CRyPTo",0.271,2692110,1716714382.81286,7818
"The Box","12.99m","Full_Greed",50,12985714,"CRyPTo",0.024,2696271,1718140032.05234,7818
"The Box","522.99m","Lazrusz",47,522992701,"CRyPTo",1.981,2698745,1718442382.106,7818
"The Box","56.6m","sykoe",42,56599627,"CRyPTo",0.508,2734951,1718615186.31814,7818
"The Box","494.02m","nomii",64,494016799,"CRyPTo",0.229,2736489,1718744807.10811,7818
"The Box","426.68m","Ereiss",44,426677325,"CRyPTo",0.488,2762488,1716627989.10529,7818
"The Box","282.85m","Xploit",60,282853072,"CRyPTo",0.492,2767774,1717103221.09932,7818
"The Box","90.46m","drgspt",60,90457626,"CRyPTo",0.495,2770173,1716325591.7635,7818
"The Box","104.52k","Mjnis23",18,104520,"CRyPTo",0.096,2771202,1717319204.46127,7818
"The Box","613.75k","KidGohan",30,613746,"CRyPTo",0.162,2776837,1716627989.10529,7818
"The Box","11.37m","K1cka55n0w",53,11372240,"CRyPTo",0.067,2780562,1718442382.106,7818
"The Box","1.04m","Arhun",52,1035007,"CRyPTo",0.301,2799531,1717319204.46127,7818
"The Box","102.61k","Yalishandela",25,102613,"CRyPTo",0.042,2802474,1717449225.68708,7818
"The Box","187.97m","Carlor02",60,187968377,"CRyPTo",1.308,2813004,1718442382.106,7818
"The Box","2.29m","Fishbellyblack",35,2285596,"CRyPTo",0.636,2837548,1717103221.09932,7818
"The Box","288.87k","snegl",32,288871,"CRyPTo",0.044,2847757,1718442382.106,7818
"The Box","13.3m","Erihika",42,13299537,"CRyPTo",0.029,2855412,1718442382.106,7818
